t(c)	V(m/s)
27.048	946.372
27.049	946.419
27.050	946.466
27.051	946.513
27.052	946.559
27.053	946.606
27.054	946.653
27.055	946.700
27.056	946.747
27.057	946.794
27.058	946.841
27.059	946.888
27.060	946.935
27.061	946.982
27.062	947.029
27.063	947.076
27.064	947.123
27.065	947.170
27.066	947.217
27.067	947.264
27.068	947.311
27.069	947.358
27.070	947.404
27.071	947.451
27.072	947.498
27.073	947.545
27.074	947.592
27.075	947.639
27.076	947.686
27.077	947.733
27.078	947.780
27.079	947.827
27.080	947.874
27.081	947.921
27.082	947.968
27.083	948.015
27.084	948.062
27.085	948.109
27.086	948.156
27.087	948.203
27.088	948.250
27.089	948.298
27.090	948.345
27.091	948.392
27.092	948.439
27.093	948.486
27.094	948.533
27.095	948.580
27.096	948.627
27.097	948.674
27.098	948.721
27.099	948.768
27.100	948.815
27.101	948.862
27.102	948.909
27.103	948.956
27.104	949.003
27.105	949.050
27.106	949.097
27.107	949.145
27.108	949.192
27.109	949.239
27.110	949.286
27.111	949.333
27.112	949.380
27.113	949.427
27.114	949.474
27.115	949.521
27.116	949.568
27.117	949.615
27.118	949.663
27.119	949.710
27.120	949.757
27.121	949.804
27.122	949.851
27.123	949.898
27.124	949.945
27.125	949.992
27.126	950.040
27.127	950.087
27.128	950.134
27.129	950.181
27.130	950.228
27.131	950.275
27.132	950.323
27.133	950.370
27.134	950.417
27.135	950.464
27.136	950.511
27.137	950.558
27.138	950.606
27.139	950.653
27.140	950.700
27.141	950.747
27.142	950.794
27.143	950.841
27.144	950.889
27.145	950.936
27.146	950.983
27.147	951.030
27.148	951.077
27.149	951.125
27.150	951.172
27.151	951.219
27.152	951.266
27.153	951.313
27.154	951.361
27.155	951.408
27.156	951.455
27.157	951.502
27.158	951.550
27.159	951.597
27.160	951.644
27.161	951.691
27.162	951.739
27.163	951.786
27.164	951.833
27.165	951.880
27.166	951.928
27.167	951.975
27.168	952.022
27.169	952.069
27.170	952.117
27.171	952.164
27.172	952.211
27.173	952.258
27.174	952.306
27.175	952.353
27.176	952.400
27.177	952.448
27.178	952.495
27.179	952.542
27.180	952.590
27.181	952.637
27.182	952.684
27.183	952.731
27.184	952.779
27.185	952.826
27.186	952.873
27.187	952.921
27.188	952.968
27.189	953.015
27.190	953.063
27.191	953.110
27.192	953.157
27.193	953.205
27.194	953.252
27.195	953.299
27.196	953.347
27.197	953.394
27.198	953.441
27.199	953.489
27.200	953.536
27.201	953.583
27.202	953.631
27.203	953.678
27.204	953.726
27.205	953.773
27.206	953.820
27.207	953.868
27.208	953.915
27.209	953.962
27.210	954.010
27.211	954.057
27.212	954.105
27.213	954.152
27.214	954.199
27.215	954.247
27.216	954.294
27.217	954.342
27.218	954.389
27.219	954.437
27.220	954.484
27.221	954.531
27.222	954.579
27.223	954.626
27.224	954.674
27.225	954.721
27.226	954.769
27.227	954.816
27.228	954.863
27.229	954.911
27.230	954.958
27.231	955.006
27.232	955.053
27.233	955.101
27.234	955.148
27.235	955.196
27.236	955.243
27.237	955.291
27.238	955.338
27.239	955.385
27.240	955.433
27.241	955.480
27.242	955.528
27.243	955.575
27.244	955.623
27.245	955.670
27.246	955.718
27.247	955.765
27.248	955.813
27.249	955.860
27.250	955.908
27.251	955.955
27.252	956.003
27.253	956.050
27.254	956.098
27.255	956.145
27.256	956.193
27.257	956.241
27.258	956.288
27.259	956.336
27.260	956.383
27.261	956.431
27.262	956.478
27.263	956.526
27.264	956.573
27.265	956.621
27.266	956.668
27.267	956.716
27.268	956.764
27.269	956.811
27.270	956.859
27.271	956.906
27.272	956.954
27.273	957.001
27.274	957.049
27.275	957.097
27.276	957.144
27.277	957.192
27.278	957.239
27.279	957.287
27.280	957.335
27.281	957.382
27.282	957.430
27.283	957.477
27.284	957.525
27.285	957.573
27.286	957.620
27.287	957.668
27.288	957.715
27.289	957.763
27.290	957.811
27.291	957.858
27.292	957.906
27.293	957.954
27.294	958.001
27.295	958.049
27.296	958.097
27.297	958.144
27.298	958.192
27.299	958.240
27.300	958.287
27.301	958.335
27.302	958.383
27.303	958.430
27.304	958.478
27.305	958.526
27.306	958.573
27.307	958.621
27.308	958.669
27.309	958.716
27.310	958.764
27.311	958.812
27.312	958.859
27.313	958.907
27.314	958.955
27.315	959.002
27.316	959.050
27.317	959.098
27.318	959.146
27.319	959.193
27.320	959.241
27.321	959.289
27.322	959.336
27.323	959.384
27.324	959.432
27.325	959.480
27.326	959.527
27.327	959.575
27.328	959.623
27.329	959.671
27.330	959.718
27.331	959.766
27.332	959.814
27.333	959.862
27.334	959.909
27.335	959.957
27.336	960.005
27.337	960.053
27.338	960.101
27.339	960.148
27.340	960.196
27.341	960.244
27.342	960.292
27.343	960.339
27.344	960.387
27.345	960.435
27.346	960.483
27.347	960.531
27.348	960.578
27.349	960.626
27.350	960.674
27.351	960.722
27.352	960.770
27.353	960.818
27.354	960.865
27.355	960.913
27.356	960.961
27.357	961.009
27.358	961.057
27.359	961.105
27.360	961.152
27.361	961.200
27.362	961.248
27.363	961.296
27.364	961.344
27.365	961.392
27.366	961.439
27.367	961.487
27.368	961.535
27.369	961.583
27.370	961.631
27.371	961.679
27.372	961.727
27.373	961.775
27.374	961.822
27.375	961.870
27.376	961.918
27.377	961.966
27.378	962.014
27.379	962.062
27.380	962.110
27.381	962.158
27.382	962.206
27.383	962.254
27.384	962.301
27.385	962.349
27.386	962.397
27.387	962.445
27.388	962.493
27.389	962.541
27.390	962.589
27.391	962.637
27.392	962.685
27.393	962.733
27.394	962.781
27.395	962.829
27.396	962.877
27.397	962.925
27.398	962.973
27.399	963.021
27.400	963.068
27.401	963.116
27.402	963.164
27.403	963.212
27.404	963.260
27.405	963.308
27.406	963.356
27.407	963.404
27.408	963.452
27.409	963.500
27.410	963.548
27.411	963.596
27.412	963.644
27.413	963.692
27.414	963.740
27.415	963.788
27.416	963.836
27.417	963.884
27.418	963.932
27.419	963.980
27.420	964.028
27.421	964.076
27.422	964.124
27.423	964.172
27.424	964.221
27.425	964.269
27.426	964.317
27.427	964.365
27.428	964.413
27.429	964.461
27.430	964.509
27.431	964.557
27.432	964.605
27.433	964.653
27.434	964.701
27.435	964.749
27.436	964.797
27.437	964.845
27.438	964.893
27.439	964.941
27.440	964.990
27.441	965.038
27.442	965.086
27.443	965.134
27.444	965.182
27.445	965.230
27.446	965.278
27.447	965.326
27.448	965.374
27.449	965.422
27.450	965.471
27.451	965.519
27.452	965.567
27.453	965.615
27.454	965.663
27.455	965.711
27.456	965.759
27.457	965.807
27.458	965.856
27.459	965.904
27.460	965.952
27.461	966.000
27.462	966.048
27.463	966.096
27.464	966.144
27.465	966.193
27.466	966.241
27.467	966.289
27.468	966.337
27.469	966.385
27.470	966.434
27.471	966.482
27.472	966.530
27.473	966.578
27.474	966.626
27.475	966.674
27.476	966.723
27.477	966.771
27.478	966.819
27.479	966.867
27.480	966.915
27.481	966.964
27.482	967.012
27.483	967.060
27.484	967.108
27.485	967.157
27.486	967.205
27.487	967.253
27.488	967.301
27.489	967.349
27.490	967.398
27.491	967.446
27.492	967.494
27.493	967.542
27.494	967.591
27.495	967.639
27.496	967.687
27.497	967.735
27.498	967.784
27.499	967.832
27.500	967.880
27.501	967.929
27.502	967.977
27.503	968.025
27.504	968.073
27.505	968.122
27.506	968.170
27.507	968.218
27.508	968.267
27.509	968.315
27.510	968.363
27.511	968.411
27.512	968.460
27.513	968.508
27.514	968.556
27.515	968.605
27.516	968.653
27.517	968.701
27.518	968.750
27.519	968.798
27.520	968.846
27.521	968.895
27.522	968.943
27.523	968.991
27.524	969.040
27.525	969.088
27.526	969.136
27.527	969.185
27.528	969.233
27.529	969.281
27.530	969.330
27.531	969.378
27.532	969.426
27.533	969.475
27.534	969.523
27.535	969.572
27.536	969.620
27.537	969.668
27.538	969.717
27.539	969.765
27.540	969.814
27.541	969.862
27.542	969.910
27.543	969.959
27.544	970.007
27.545	970.056
27.546	970.104
27.547	970.152
27.548	970.201
27.549	970.249
27.550	970.298
27.551	970.346
27.552	970.394
27.553	970.443
27.554	970.491
27.555	970.540
27.556	970.588
27.557	970.637
27.558	970.685
27.559	970.734
27.560	970.782
27.561	970.830
27.562	970.879
27.563	970.927
27.564	970.976
27.565	971.024
27.566	971.073
27.567	971.121
27.568	971.170
27.569	971.218
27.570	971.267
27.571	971.315
27.572	971.364
27.573	971.412
27.574	971.461
27.575	971.509
27.576	971.558
27.577	971.606
27.578	971.655
27.579	971.703
27.580	971.752
27.581	971.800
27.582	971.849
27.583	971.897
27.584	971.946
27.585	971.994
27.586	972.043
27.587	972.091
27.588	972.140
27.589	972.188
27.590	972.237
27.591	972.286
27.592	972.334
27.593	972.383
27.594	972.431
27.595	972.480
27.596	972.528
27.597	972.577
27.598	972.626
27.599	972.674
27.600	972.723
27.601	972.771
27.602	972.820
27.603	972.868
27.604	972.917
27.605	972.966
27.606	973.014
27.607	973.063
27.608	973.111
27.609	973.160
27.610	973.209
27.611	973.257
27.612	973.306
27.613	973.354
27.614	973.403
27.615	973.452
27.616	973.500
27.617	973.549
27.618	973.598
27.619	973.646
27.620	973.695
27.621	973.744
27.622	973.792
27.623	973.841
27.624	973.889
27.625	973.938
27.626	973.987
27.627	974.035
27.628	974.084
27.629	974.133
27.630	974.181
27.631	974.230
27.632	974.279
27.633	974.327
27.634	974.376
27.635	974.425
27.636	974.474
27.637	974.522
27.638	974.571
27.639	974.620
27.640	974.668
27.641	974.717
27.642	974.766
27.643	974.814
27.644	974.863
27.645	974.912
27.646	974.961
27.647	975.009
27.648	975.058
27.649	975.107
27.650	975.155
27.651	975.204
27.652	975.253
27.653	975.302
27.654	975.350
27.655	975.399
27.656	975.448
27.657	975.497
27.658	975.545
27.659	975.594
27.660	975.643
27.661	975.692
27.662	975.740
27.663	975.789
27.664	975.838
27.665	975.887
27.666	975.936
27.667	975.984
27.668	976.033
27.669	976.082
27.670	976.131
27.671	976.180
27.672	976.228
27.673	976.277
27.674	976.326
27.675	976.375
27.676	976.424
27.677	976.472
27.678	976.521
27.679	976.570
27.680	976.619
27.681	976.668
27.682	976.717
27.683	976.765
27.684	976.814
27.685	976.863
27.686	976.912
27.687	976.961
27.688	977.010
27.689	977.058
27.690	977.107
27.691	977.156
27.692	977.205
27.693	977.254
27.694	977.303
27.695	977.352
27.696	977.401
27.697	977.449
27.698	977.498
27.699	977.547
27.700	977.596
27.701	977.645
27.702	977.694
27.703	977.743
27.704	977.792
27.705	977.841
27.706	977.889
27.707	977.938
27.708	977.987
27.709	978.036
27.710	978.085
27.711	978.134
27.712	978.183
27.713	978.232
27.714	978.281
27.715	978.330
27.716	978.379
27.717	978.428
27.718	978.477
27.719	978.525
27.720	978.574
27.721	978.623
27.722	978.672
27.723	978.721
27.724	978.770
27.725	978.819
27.726	978.868
27.727	978.917
27.728	978.966
27.729	979.015
27.730	979.064
27.731	979.113
27.732	979.162
27.733	979.211
27.734	979.260
27.735	979.309
27.736	979.358
27.737	979.407
27.738	979.456
27.739	979.505
27.740	979.554
27.741	979.603
27.742	979.652
27.743	979.701
27.744	979.750
27.745	979.799
27.746	979.848
27.747	979.897
27.748	979.946
27.749	979.995
27.750	980.044
27.751	980.093
27.752	980.142
27.753	980.192
27.754	980.241
27.755	980.290
27.756	980.339
27.757	980.388
27.758	980.437
27.759	980.486
27.760	980.535
27.761	980.584
27.762	980.633
27.763	980.682
27.764	980.731
27.765	980.780
27.766	980.830
27.767	980.879
27.768	980.928
27.769	980.977
27.770	981.026
27.771	981.075
27.772	981.124
27.773	981.173
27.774	981.222
27.775	981.271
27.776	981.321
27.777	981.370
27.778	981.419
27.779	981.468
27.780	981.517
27.781	981.566
27.782	981.615
27.783	981.665
27.784	981.714
27.785	981.763
27.786	981.812
27.787	981.861
27.788	981.910
27.789	981.960
27.790	982.009
27.791	982.058
27.792	982.107
27.793	982.156
27.794	982.205
27.795	982.255
27.796	982.304
27.797	982.353
27.798	982.402
27.799	982.451
27.800	982.501
27.801	982.550
27.802	982.599
27.803	982.648
27.804	982.697
27.805	982.747
27.806	982.796
27.807	982.845
27.808	982.894
27.809	982.944
27.810	982.993
27.811	983.042
27.812	983.091
27.813	983.140
27.814	983.190
27.815	983.239
27.816	983.288
27.817	983.337
27.818	983.387
27.819	983.436
27.820	983.485
27.821	983.535
27.822	983.584
27.823	983.633
27.824	983.682
27.825	983.732
27.826	983.781
27.827	983.830
27.828	983.879
27.829	983.929
27.830	983.978
27.831	984.027
27.832	984.077
27.833	984.126
27.834	984.175
27.835	984.225
27.836	984.274
27.837	984.323
27.838	984.373
27.839	984.422
27.840	984.471
27.841	984.520
27.842	984.570
27.843	984.619
27.844	984.669
27.845	984.718
27.846	984.767
27.847	984.817
27.848	984.866
27.849	984.915
27.850	984.965
27.851	985.014
27.852	985.063
27.853	985.113
27.854	985.162
27.855	985.211
27.856	985.261
27.857	985.310
27.858	985.360
27.859	985.409
27.860	985.458
27.861	985.508
27.862	985.557
27.863	985.607
27.864	985.656
27.865	985.705
27.866	985.755
27.867	985.804
27.868	985.854
27.869	985.903
27.870	985.952
27.871	986.002
27.872	986.051
27.873	986.101
27.874	986.150
27.875	986.200
27.876	986.249
27.877	986.298
27.878	986.348
27.879	986.397
27.880	986.447
27.881	986.496
27.882	986.546
27.883	986.595
27.884	986.645
27.885	986.694
27.886	986.744
27.887	986.793
27.888	986.843
27.889	986.892
27.890	986.942
27.891	986.991
27.892	987.040
27.893	987.090
27.894	987.139
27.895	987.189
27.896	987.238
27.897	987.288
27.898	987.337
27.899	987.387
27.900	987.437
27.901	987.486
27.902	987.536
27.903	987.585
27.904	987.635
27.905	987.684
27.906	987.734
27.907	987.783
27.908	987.833
27.909	987.882
27.910	987.932
27.911	987.981
27.912	988.031
27.913	988.081
27.914	988.130
27.915	988.180
27.916	988.229
27.917	988.279
27.918	988.328
27.919	988.378
27.920	988.428
27.921	988.477
27.922	988.527
27.923	988.576
27.924	988.626
27.925	988.675
27.926	988.725
27.927	988.775
27.928	988.824
27.929	988.874
27.930	988.923
27.931	988.973
27.932	989.023
27.933	989.072
27.934	989.122
27.935	989.172
27.936	989.221
27.937	989.271
27.938	989.320
27.939	989.370
27.940	989.420
27.941	989.469
27.942	989.519
27.943	989.569
27.944	989.618
27.945	989.668
27.946	989.718
27.947	989.767
27.948	989.817
27.949	989.867
27.950	989.916
27.951	989.966
27.952	990.016
27.953	990.065
27.954	990.115
27.955	990.165
27.956	990.214
27.957	990.264
27.958	990.314
27.959	990.364
27.960	990.413
27.961	990.463
27.962	990.513
27.963	990.562
27.964	990.612
27.965	990.662
27.966	990.712
27.967	990.761
27.968	990.811
27.969	990.861
27.970	990.911
27.971	990.960
27.972	991.010
27.973	991.060
27.974	991.109
27.975	991.159
27.976	991.209
27.977	991.259
27.978	991.309
27.979	991.358
27.980	991.408
27.981	991.458
27.982	991.508
27.983	991.557
27.984	991.607
27.985	991.657
27.986	991.707
27.987	991.757
27.988	991.806
27.989	991.856
27.990	991.906
27.991	991.956
27.992	992.006
27.993	992.055
27.994	992.105
27.995	992.155
27.996	992.205
27.997	992.255
27.998	992.304
27.999	992.354
28.000	992.404
28.001	992.454
28.002	992.504
28.003	992.554
28.004	992.603
28.005	992.653
28.006	992.703
28.007	992.753
28.008	992.803
28.009	992.853
28.010	992.903
28.011	992.953
28.012	993.002
28.013	993.052
28.014	993.102
28.015	993.152
28.016	993.202
28.017	993.252
28.018	993.302
28.019	993.352
28.020	993.401
28.021	993.451
28.022	993.501
28.023	993.551
28.024	993.601
28.025	993.651
28.026	993.701
28.027	993.751
28.028	993.801
28.029	993.851
28.030	993.901
28.031	993.951
28.032	994.000
28.033	994.050
28.034	994.100
28.035	994.150
28.036	994.200
28.037	994.250
28.038	994.300
28.039	994.350
28.040	994.400
28.041	994.450
28.042	994.500
28.043	994.550
28.044	994.600
28.045	994.650
28.046	994.700
28.047	994.750
28.048	994.800
28.049	994.850
28.050	994.900
28.051	994.950
28.052	995.000
28.053	995.050
28.054	995.100
28.055	995.150
28.056	995.200
28.057	995.250
28.058	995.300
28.059	995.350
28.060	995.400
28.061	995.450
28.062	995.500
28.063	995.550
28.064	995.600
28.065	995.650
28.066	995.700
28.067	995.750
28.068	995.800
28.069	995.850
28.070	995.900
28.071	995.950
28.072	996.001
28.073	996.051
28.074	996.101
28.075	996.151
28.076	996.201
28.077	996.251
28.078	996.301
28.079	996.351
28.080	996.401
28.081	996.451
28.082	996.501
28.083	996.551
28.084	996.602
28.085	996.652
28.086	996.702
28.087	996.752
28.088	996.802
28.089	996.852
28.090	996.902
28.091	996.952
28.092	997.003
28.093	997.053
28.094	997.103
28.095	997.153
28.096	997.203
28.097	997.253
28.098	997.303
28.099	997.353
28.100	997.404
28.101	997.454
28.102	997.504
28.103	997.554
28.104	997.604
28.105	997.654
28.106	997.705
28.107	997.755
28.108	997.805
28.109	997.855
28.110	997.905
28.111	997.956
28.112	998.006
28.113	998.056
28.114	998.106
28.115	998.156
28.116	998.207
28.117	998.257
28.118	998.307
28.119	998.357
28.120	998.407
28.121	998.458
28.122	998.508
28.123	998.558
28.124	998.608
28.125	998.659
28.126	998.709
28.127	998.759
28.128	998.809
28.129	998.860
28.130	998.910
28.131	998.960
28.132	999.010
28.133	999.061
28.134	999.111
28.135	999.161
28.136	999.211
28.137	999.262
28.138	999.312
28.139	999.362
28.140	999.412
28.141	999.463
28.142	999.513
28.143	999.563
28.144	999.614
28.145	999.664
28.146	999.714
28.147	999.765
28.148	999.815
28.149	999.865
28.150	999.915
28.151	999.966
28.152	1000.016
28.153	1000.066
28.154	1000.117
28.155	1000.167
28.156	1000.217
28.157	1000.268
28.158	1000.318
28.159	1000.368
28.160	1000.419
28.161	1000.469
28.162	1000.519
28.163	1000.570
28.164	1000.620
28.165	1000.671
28.166	1000.721
28.167	1000.771
28.168	1000.822
28.169	1000.872
28.170	1000.922
28.171	1000.973
28.172	1001.023
28.173	1001.074
28.174	1001.124
28.175	1001.174
28.176	1001.225
28.177	1001.275
28.178	1001.326
28.179	1001.376
28.180	1001.426
28.181	1001.477
28.182	1001.527
28.183	1001.578
28.184	1001.628
28.185	1001.679
28.186	1001.729
28.187	1001.779
28.188	1001.830
28.189	1001.880
28.190	1001.931
28.191	1001.981
28.192	1002.032
28.193	1002.082
28.194	1002.133
28.195	1002.183
28.196	1002.233
28.197	1002.284
28.198	1002.334
28.199	1002.385
28.200	1002.435
28.201	1002.486
28.202	1002.536
28.203	1002.587
28.204	1002.637
28.205	1002.688
28.206	1002.738
28.207	1002.789
28.208	1002.839
28.209	1002.890
28.210	1002.940
28.211	1002.991
28.212	1003.041
28.213	1003.092
28.214	1003.142
28.215	1003.193
28.216	1003.243
28.217	1003.294
28.218	1003.344
28.219	1003.395
28.220	1003.446
28.221	1003.496
28.222	1003.547
28.223	1003.597
28.224	1003.648
28.225	1003.698
28.226	1003.749
28.227	1003.799
28.228	1003.850
28.229	1003.901
28.230	1003.951
28.231	1004.002
28.232	1004.052
28.233	1004.103
28.234	1004.153
28.235	1004.204
28.236	1004.255
28.237	1004.305
28.238	1004.356
28.239	1004.406
28.240	1004.457
28.241	1004.508
28.242	1004.558
28.243	1004.609
28.244	1004.659
28.245	1004.710
28.246	1004.761
28.247	1004.811
28.248	1004.862
28.249	1004.912
28.250	1004.963
28.251	1005.014
28.252	1005.064
28.253	1005.115
28.254	1005.166
28.255	1005.216
28.256	1005.267
28.257	1005.318
28.258	1005.368
28.259	1005.419
28.260	1005.470
28.261	1005.520
28.262	1005.571
28.263	1005.622
28.264	1005.672
28.265	1005.723
28.266	1005.774
28.267	1005.824
28.268	1005.875
28.269	1005.926
28.270	1005.976
28.271	1006.027
28.272	1006.078
28.273	1006.128
28.274	1006.179
28.275	1006.230
28.276	1006.280
28.277	1006.331
28.278	1006.382
28.279	1006.433
28.280	1006.483
28.281	1006.534
28.282	1006.585
28.283	1006.635
28.284	1006.686
28.285	1006.737
28.286	1006.788
28.287	1006.838
28.288	1006.889
28.289	1006.940
28.290	1006.991
28.291	1007.041
28.292	1007.092
28.293	1007.143
28.294	1007.194
28.295	1007.244
28.296	1007.295
28.297	1007.346
28.298	1007.397
28.299	1007.448
28.300	1007.498
28.301	1007.549
28.302	1007.600
28.303	1007.651
28.304	1007.701
28.305	1007.752
28.306	1007.803
28.307	1007.854
28.308	1007.905
28.309	1007.955
28.310	1008.006
28.311	1008.057
28.312	1008.108
28.313	1008.159
28.314	1008.209
28.315	1008.260
28.316	1008.311
28.317	1008.362
28.318	1008.413
28.319	1008.464
28.320	1008.514
28.321	1008.565
28.322	1008.616
28.323	1008.667
28.324	1008.718
28.325	1008.769
28.326	1008.819
28.327	1008.870
28.328	1008.921
28.329	1008.972
28.330	1009.023
28.331	1009.074
28.332	1009.125
28.333	1009.176
28.334	1009.226
28.335	1009.277
28.336	1009.328
28.337	1009.379
28.338	1009.430
28.339	1009.481
28.340	1009.532
28.341	1009.583
28.342	1009.634
28.343	1009.684
28.344	1009.735
28.345	1009.786
28.346	1009.837
28.347	1009.888
28.348	1009.939
28.349	1009.990
28.350	1010.041
28.351	1010.092
28.352	1010.143
28.353	1010.194
28.354	1010.245
28.355	1010.295
28.356	1010.346
28.357	1010.397
28.358	1010.448
28.359	1010.499
28.360	1010.550
28.361	1010.601
28.362	1010.652
28.363	1010.703
28.364	1010.754
28.365	1010.805
28.366	1010.856
28.367	1010.907
28.368	1010.958
28.369	1011.009
28.370	1011.060
28.371	1011.111
28.372	1011.162
28.373	1011.213
28.374	1011.264
28.375	1011.315
28.376	1011.366
28.377	1011.417
28.378	1011.468
28.379	1011.519
28.380	1011.570
28.381	1011.621
28.382	1011.672
28.383	1011.723
28.384	1011.774
28.385	1011.825
28.386	1011.876
28.387	1011.927
28.388	1011.978
28.389	1012.029
28.390	1012.080
28.391	1012.131
28.392	1012.182
28.393	1012.233
28.394	1012.284
28.395	1012.335
28.396	1012.387
28.397	1012.438
28.398	1012.489
28.399	1012.540
28.400	1012.591
28.401	1012.642
28.402	1012.693
28.403	1012.744
28.404	1012.795
28.405	1012.846
28.406	1012.897
28.407	1012.948
28.408	1012.999
28.409	1013.051
28.410	1013.102
28.411	1013.153
28.412	1013.204
28.413	1013.255
28.414	1013.306
28.415	1013.357
28.416	1013.408
28.417	1013.459
28.418	1013.511
28.419	1013.562
28.420	1013.613
28.421	1013.664
28.422	1013.715
28.423	1013.766
28.424	1013.817
28.425	1013.869
28.426	1013.920
28.427	1013.971
28.428	1014.022
28.429	1014.073
28.430	1014.124
28.431	1014.175
28.432	1014.227
28.433	1014.278
28.434	1014.329
28.435	1014.380
28.436	1014.431
28.437	1014.483
28.438	1014.534
28.439	1014.585
28.440	1014.636
28.441	1014.687
28.442	1014.738
28.443	1014.790
28.444	1014.841
28.445	1014.892
28.446	1014.943
28.447	1014.995
28.448	1015.046
28.449	1015.097
28.450	1015.148
28.451	1015.199
28.452	1015.251
28.453	1015.302
28.454	1015.353
28.455	1015.404
28.456	1015.456
28.457	1015.507
28.458	1015.558
28.459	1015.609
28.460	1015.661
28.461	1015.712
28.462	1015.763
28.463	1015.814
28.464	1015.866
28.465	1015.917
28.466	1015.968
28.467	1016.019
28.468	1016.071
28.469	1016.122
28.470	1016.173
28.471	1016.225
28.472	1016.276
28.473	1016.327
28.474	1016.378
28.475	1016.430
28.476	1016.481
28.477	1016.532
28.478	1016.584
28.479	1016.635
28.480	1016.686
28.481	1016.738
28.482	1016.789
28.483	1016.840
28.484	1016.891
28.485	1016.943
28.486	1016.994
28.487	1017.045
28.488	1017.097
28.489	1017.148
28.490	1017.199
28.491	1017.251
28.492	1017.302
28.493	1017.354
28.494	1017.405
28.495	1017.456
28.496	1017.508
28.497	1017.559
28.498	1017.610
28.499	1017.662
28.500	1017.713
28.501	1017.764
28.502	1017.816
28.503	1017.867
28.504	1017.919
28.505	1017.970
28.506	1018.021
28.507	1018.073
28.508	1018.124
28.509	1018.176
28.510	1018.227
28.511	1018.278
28.512	1018.330
28.513	1018.381
28.514	1018.433
28.515	1018.484
28.516	1018.535
28.517	1018.587
28.518	1018.638
28.519	1018.690
28.520	1018.741
28.521	1018.793
28.522	1018.844
28.523	1018.895
28.524	1018.947
28.525	1018.998
28.526	1019.050
28.527	1019.101
28.528	1019.153
28.529	1019.204
28.530	1019.256
28.531	1019.307
28.532	1019.358
28.533	1019.410
28.534	1019.461
28.535	1019.513
28.536	1019.564
28.537	1019.616
28.538	1019.667
28.539	1019.719
28.540	1019.770
28.541	1019.822
28.542	1019.873
28.543	1019.925
28.544	1019.976
28.545	1020.028
28.546	1020.079
28.547	1020.131
28.548	1020.182
28.549	1020.234
28.550	1020.285
28.551	1020.337
28.552	1020.388
28.553	1020.440
28.554	1020.492
28.555	1020.543
28.556	1020.595
28.557	1020.646
28.558	1020.698
28.559	1020.749
28.560	1020.801
28.561	1020.852
28.562	1020.904
28.563	1020.955
28.564	1021.007
28.565	1021.059
28.566	1021.110
28.567	1021.162
28.568	1021.213
28.569	1021.265
28.570	1021.316
28.571	1021.368
28.572	1021.420
28.573	1021.471
28.574	1021.523
28.575	1021.574
28.576	1021.626
28.577	1021.678
28.578	1021.729
28.579	1021.781
28.580	1021.832
28.581	1021.884
28.582	1021.936
28.583	1021.987
28.584	1022.039
28.585	1022.091
28.586	1022.142
28.587	1022.194
28.588	1022.245
28.589	1022.297
28.590	1022.349
28.591	1022.400
28.592	1022.452
28.593	1022.504
28.594	1022.555
28.595	1022.607
28.596	1022.659
28.597	1022.710
28.598	1022.762
28.599	1022.814
28.600	1022.865
28.601	1022.917
28.602	1022.969
28.603	1023.020
28.604	1023.072
28.605	1023.124
28.606	1023.175
28.607	1023.227
28.608	1023.279
28.609	1023.330
28.610	1023.382
28.611	1023.434
28.612	1023.486
28.613	1023.537
28.614	1023.589
28.615	1023.641
28.616	1023.692
28.617	1023.744
28.618	1023.796
28.619	1023.848
28.620	1023.899
28.621	1023.951
28.622	1024.003
28.623	1024.055
28.624	1024.106
28.625	1024.158
28.626	1024.210
28.627	1024.262
28.628	1024.313
28.629	1024.365
28.630	1024.417
28.631	1024.469
28.632	1024.520
28.633	1024.572
28.634	1024.624
28.635	1024.676
28.636	1024.728
28.637	1024.779
28.638	1024.831
28.639	1024.883
28.640	1024.935
28.641	1024.986
28.642	1025.038
28.643	1025.090
28.644	1025.142
28.645	1025.194
28.646	1025.245
28.647	1025.297
28.648	1025.349
28.649	1025.401
28.650	1025.453
28.651	1025.505
28.652	1025.556
28.653	1025.608
28.654	1025.660
28.655	1025.712
28.656	1025.764
28.657	1025.816
28.658	1025.867
28.659	1025.919
28.660	1025.971
28.661	1026.023
28.662	1026.075
28.663	1026.127
28.664	1026.179
28.665	1026.230
28.666	1026.282
28.667	1026.334
28.668	1026.386
28.669	1026.438
28.670	1026.490
28.671	1026.542
28.672	1026.594
28.673	1026.646
28.674	1026.697
28.675	1026.749
28.676	1026.801
28.677	1026.853
28.678	1026.905
28.679	1026.957
28.680	1027.009
28.681	1027.061
28.682	1027.113
28.683	1027.165
28.684	1027.217
28.685	1027.269
28.686	1027.320
28.687	1027.372
28.688	1027.424
28.689	1027.476
28.690	1027.528
28.691	1027.580
28.692	1027.632
28.693	1027.684
28.694	1027.736
28.695	1027.788
28.696	1027.840
28.697	1027.892
28.698	1027.944
28.699	1027.996
28.700	1028.048
28.701	1028.100
28.702	1028.152
28.703	1028.204
28.704	1028.256
28.705	1028.308
28.706	1028.360
28.707	1028.412
28.708	1028.464
28.709	1028.516
28.710	1028.568
28.711	1028.620
28.712	1028.672
28.713	1028.724
28.714	1028.776
28.715	1028.828
28.716	1028.880
28.717	1028.932
28.718	1028.984
28.719	1029.036
28.720	1029.088
28.721	1029.140
28.722	1029.192
28.723	1029.244
