t(c)	y(m)
24.247	10154.46
24.248	10155.28
24.249	10156.10
24.250	10156.93
24.251	10157.75
24.252	10158.57
24.253	10159.39
24.254	10160.21
24.255	10161.03
24.256	10161.85
24.257	10162.67
24.258	10163.49
24.259	10164.32
24.260	10165.14
24.261	10165.96
24.262	10166.78
24.263	10167.60
24.264	10168.42
24.265	10169.25
24.266	10170.07
24.267	10170.89
24.268	10171.71
24.269	10172.53
24.270	10173.35
24.271	10174.18
24.272	10175.00
24.273	10175.82
24.274	10176.64
24.275	10177.46
24.276	10178.29
24.277	10179.11
24.278	10179.93
24.279	10180.75
24.280	10181.57
24.281	10182.40
24.282	10183.22
24.283	10184.04
24.284	10184.86
24.285	10185.69
24.286	10186.51
24.287	10187.33
24.288	10188.15
24.289	10188.98
24.290	10189.80
24.291	10190.62
24.292	10191.44
24.293	10192.27
24.294	10193.09
24.295	10193.91
24.296	10194.74
24.297	10195.56
24.298	10196.38
24.299	10197.20
24.300	10198.03
24.301	10198.85
24.302	10199.67
24.303	10200.50
24.304	10201.32
24.305	10202.14
24.306	10202.97
24.307	10203.79
24.308	10204.61
24.309	10205.44
24.310	10206.26
24.311	10207.08
24.312	10207.91
24.313	10208.73
24.314	10209.55
24.315	10210.38
24.316	10211.20
24.317	10212.03
24.318	10212.85
24.319	10213.67
24.320	10214.50
24.321	10215.32
24.322	10216.14
24.323	10216.97
24.324	10217.79
24.325	10218.62
24.326	10219.44
24.327	10220.26
24.328	10221.09
24.329	10221.91
24.330	10222.74
24.331	10223.56
24.332	10224.39
24.333	10225.21
24.334	10226.03
24.335	10226.86
24.336	10227.68
24.337	10228.51
24.338	10229.33
24.339	10230.16
24.340	10230.98
24.341	10231.81
24.342	10232.63
24.343	10233.46
24.344	10234.28
24.345	10235.11
24.346	10235.93
24.347	10236.76
24.348	10237.58
24.349	10238.41
24.350	10239.23
24.351	10240.06
24.352	10240.88
24.353	10241.71
24.354	10242.53
24.355	10243.36
24.356	10244.18
24.357	10245.01
24.358	10245.83
24.359	10246.66
24.360	10247.48
24.361	10248.31
24.362	10249.13
24.363	10249.96
24.364	10250.79
24.365	10251.61
24.366	10252.44
24.367	10253.26
24.368	10254.09
24.369	10254.91
24.370	10255.74
24.371	10256.57
24.372	10257.39
24.373	10258.22
24.374	10259.04
24.375	10259.87
24.376	10260.70
24.377	10261.52
24.378	10262.35
24.379	10263.18
24.380	10264.00
24.381	10264.83
24.382	10265.65
24.383	10266.48
24.384	10267.31
24.385	10268.13
24.386	10268.96
24.387	10269.79
24.388	10270.61
24.389	10271.44
24.390	10272.27
24.391	10273.09
24.392	10273.92
24.393	10274.75
24.394	10275.57
24.395	10276.40
24.396	10277.23
24.397	10278.05
24.398	10278.88
24.399	10279.71
24.400	10280.54
24.401	10281.36
24.402	10282.19
24.403	10283.02
24.404	10283.84
24.405	10284.67
24.406	10285.50
24.407	10286.33
24.408	10287.15
24.409	10287.98
24.410	10288.81
24.411	10289.64
24.412	10290.46
24.413	10291.29
24.414	10292.12
24.415	10292.95
24.416	10293.77
24.417	10294.60
24.418	10295.43
24.419	10296.26
24.420	10297.09
24.421	10297.91
24.422	10298.74
24.423	10299.57
24.424	10300.40
24.425	10301.23
24.426	10302.05
24.427	10302.88
24.428	10303.71
24.429	10304.54
24.430	10305.37
24.431	10306.20
24.432	10307.02
24.433	10307.85
24.434	10308.68
24.435	10309.51
24.436	10310.34
24.437	10311.17
24.438	10312.00
24.439	10312.82
24.440	10313.65
24.441	10314.48
24.442	10315.31
24.443	10316.14
24.444	10316.97
24.445	10317.80
24.446	10318.63
24.447	10319.45
24.448	10320.28
24.449	10321.11
24.450	10321.94
24.451	10322.77
24.452	10323.60
24.453	10324.43
24.454	10325.26
24.455	10326.09
24.456	10326.92
24.457	10327.75
24.458	10328.58
24.459	10329.41
24.460	10330.24
24.461	10331.07
24.462	10331.89
24.463	10332.72
24.464	10333.55
24.465	10334.38
24.466	10335.21
24.467	10336.04
24.468	10336.87
24.469	10337.70
24.470	10338.53
24.471	10339.36
24.472	10340.19
24.473	10341.02
24.474	10341.85
24.475	10342.68
24.476	10343.51
24.477	10344.34
24.478	10345.17
24.479	10346.00
24.480	10346.84
24.481	10347.67
24.482	10348.50
24.483	10349.33
24.484	10350.16
24.485	10350.99
24.486	10351.82
24.487	10352.65
24.488	10353.48
24.489	10354.31
24.490	10355.14
24.491	10355.97
24.492	10356.80
24.493	10357.63
24.494	10358.46
24.495	10359.30
24.496	10360.13
24.497	10360.96
24.498	10361.79
24.499	10362.62
24.500	10363.45
24.501	10364.28
24.502	10365.11
24.503	10365.94
24.504	10366.78
24.505	10367.61
24.506	10368.44
24.507	10369.27
24.508	10370.10
24.509	10370.93
24.510	10371.76
24.511	10372.60
24.512	10373.43
24.513	10374.26
24.514	10375.09
24.515	10375.92
24.516	10376.76
24.517	10377.59
24.518	10378.42
24.519	10379.25
24.520	10380.08
24.521	10380.91
24.522	10381.75
24.523	10382.58
24.524	10383.41
24.525	10384.24
24.526	10385.08
24.527	10385.91
24.528	10386.74
24.529	10387.57
24.530	10388.41
24.531	10389.24
24.532	10390.07
24.533	10390.90
24.534	10391.74
24.535	10392.57
24.536	10393.40
24.537	10394.23
24.538	10395.07
24.539	10395.90
24.540	10396.73
24.541	10397.56
24.542	10398.40
24.543	10399.23
24.544	10400.06
24.545	10400.90
24.546	10401.73
24.547	10402.56
24.548	10403.40
24.549	10404.23
24.550	10405.06
24.551	10405.89
24.552	10406.73
24.553	10407.56
24.554	10408.39
24.555	10409.23
24.556	10410.06
24.557	10410.90
24.558	10411.73
24.559	10412.56
24.560	10413.40
24.561	10414.23
24.562	10415.06
24.563	10415.90
24.564	10416.73
24.565	10417.56
24.566	10418.40
24.567	10419.23
24.568	10420.07
24.569	10420.90
24.570	10421.73
24.571	10422.57
24.572	10423.40
24.573	10424.24
24.574	10425.07
24.575	10425.91
24.576	10426.74
24.577	10427.57
24.578	10428.41
24.579	10429.24
24.580	10430.08
24.581	10430.91
24.582	10431.75
24.583	10432.58
24.584	10433.42
24.585	10434.25
24.586	10435.08
24.587	10435.92
24.588	10436.75
24.589	10437.59
24.590	10438.42
24.591	10439.26
24.592	10440.09
24.593	10440.93
24.594	10441.76
24.595	10442.60
24.596	10443.43
24.597	10444.27
24.598	10445.10
24.599	10445.94
24.600	10446.78
24.601	10447.61
24.602	10448.45
24.603	10449.28
24.604	10450.12
24.605	10450.95
24.606	10451.79
24.607	10452.62
24.608	10453.46
24.609	10454.29
24.610	10455.13
24.611	10455.97
24.612	10456.80
24.613	10457.64
24.614	10458.47
24.615	10459.31
24.616	10460.14
24.617	10460.98
24.618	10461.82
24.619	10462.65
24.620	10463.49
24.621	10464.33
24.622	10465.16
24.623	10466.00
24.624	10466.83
24.625	10467.67
24.626	10468.51
24.627	10469.34
24.628	10470.18
24.629	10471.02
24.630	10471.85
24.631	10472.69
24.632	10473.53
24.633	10474.36
24.634	10475.20
24.635	10476.04
24.636	10476.87
24.637	10477.71
24.638	10478.55
24.639	10479.38
24.640	10480.22
24.641	10481.06
24.642	10481.89
24.643	10482.73
24.644	10483.57
24.645	10484.40
24.646	10485.24
24.647	10486.08
24.648	10486.92
24.649	10487.75
24.650	10488.59
24.651	10489.43
24.652	10490.27
24.653	10491.10
24.654	10491.94
24.655	10492.78
24.656	10493.62
24.657	10494.45
24.658	10495.29
24.659	10496.13
24.660	10496.97
24.661	10497.80
24.662	10498.64
24.663	10499.48
24.664	10500.32
24.665	10501.16
24.666	10501.99
24.667	10502.83
24.668	10503.67
24.669	10504.51
24.670	10505.35
24.671	10506.18
24.672	10507.02
24.673	10507.86
24.674	10508.70
24.675	10509.54
24.676	10510.38
24.677	10511.21
24.678	10512.05
24.679	10512.89
24.680	10513.73
24.681	10514.57
24.682	10515.41
24.683	10516.25
24.684	10517.08
24.685	10517.92
24.686	10518.76
24.687	10519.60
24.688	10520.44
24.689	10521.28
24.690	10522.12
24.691	10522.96
24.692	10523.80
24.693	10524.64
24.694	10525.47
24.695	10526.31
24.696	10527.15
24.697	10527.99
24.698	10528.83
24.699	10529.67
24.700	10530.51
24.701	10531.35
24.702	10532.19
24.703	10533.03
24.704	10533.87
24.705	10534.71
24.706	10535.55
24.707	10536.39
24.708	10537.23
24.709	10538.07
24.710	10538.91
24.711	10539.75
24.712	10540.59
24.713	10541.43
24.714	10542.27
24.715	10543.11
24.716	10543.95
24.717	10544.79
24.718	10545.63
24.719	10546.47
24.720	10547.31
24.721	10548.15
24.722	10548.99
24.723	10549.83
24.724	10550.67
24.725	10551.51
24.726	10552.35
24.727	10553.19
24.728	10554.03
24.729	10554.87
24.730	10555.71
24.731	10556.55
24.732	10557.39
24.733	10558.23
24.734	10559.07
24.735	10559.91
24.736	10560.76
24.737	10561.60
24.738	10562.44
24.739	10563.28
24.740	10564.12
24.741	10564.96
24.742	10565.80
24.743	10566.64
24.744	10567.48
24.745	10568.33
24.746	10569.17
24.747	10570.01
24.748	10570.85
24.749	10571.69
24.750	10572.53
24.751	10573.37
24.752	10574.22
24.753	10575.06
24.754	10575.90
24.755	10576.74
24.756	10577.58
24.757	10578.42
24.758	10579.27
24.759	10580.11
24.760	10580.95
24.761	10581.79
24.762	10582.63
24.763	10583.48
24.764	10584.32
24.765	10585.16
24.766	10586.00
24.767	10586.84
24.768	10587.69
24.769	10588.53
24.770	10589.37
24.771	10590.21
24.772	10591.05
24.773	10591.90
24.774	10592.74
24.775	10593.58
24.776	10594.42
24.777	10595.27
24.778	10596.11
24.779	10596.95
24.780	10597.80
24.781	10598.64
24.782	10599.48
24.783	10600.32
24.784	10601.17
24.785	10602.01
24.786	10602.85
24.787	10603.70
24.788	10604.54
24.789	10605.38
24.790	10606.22
24.791	10607.07
24.792	10607.91
24.793	10608.75
24.794	10609.60
24.795	10610.44
24.796	10611.28
24.797	10612.13
24.798	10612.97
24.799	10613.81
24.800	10614.66
24.801	10615.50
24.802	10616.35
24.803	10617.19
24.804	10618.03
24.805	10618.88
24.806	10619.72
24.807	10620.56
24.808	10621.41
24.809	10622.25
24.810	10623.10
24.811	10623.94
24.812	10624.78
24.813	10625.63
24.814	10626.47
24.815	10627.32
24.816	10628.16
24.817	10629.00
24.818	10629.85
24.819	10630.69
24.820	10631.54
24.821	10632.38
24.822	10633.23
24.823	10634.07
24.824	10634.92
24.825	10635.76
24.826	10636.60
24.827	10637.45
24.828	10638.29
24.829	10639.14
24.830	10639.98
24.831	10640.83
24.832	10641.67
24.833	10642.52
24.834	10643.36
24.835	10644.21
24.836	10645.05
24.837	10645.90
24.838	10646.74
24.839	10647.59
24.840	10648.43
24.841	10649.28
24.842	10650.12
24.843	10650.97
24.844	10651.81
24.845	10652.66
24.846	10653.51
24.847	10654.35
24.848	10655.20
24.849	10656.04
24.850	10656.89
24.851	10657.73
24.852	10658.58
24.853	10659.42
24.854	10660.27
24.855	10661.12
24.856	10661.96
24.857	10662.81
24.858	10663.65
24.859	10664.50
24.860	10665.35
24.861	10666.19
24.862	10667.04
24.863	10667.88
24.864	10668.73
24.865	10669.58
24.866	10670.42
24.867	10671.27
24.868	10672.12
24.869	10672.96
24.870	10673.81
24.871	10674.65
24.872	10675.50
24.873	10676.35
24.874	10677.19
24.875	10678.04
24.876	10678.89
24.877	10679.73
24.878	10680.58
24.879	10681.43
24.880	10682.27
24.881	10683.12
24.882	10683.97
24.883	10684.82
24.884	10685.66
24.885	10686.51
24.886	10687.36
24.887	10688.20
24.888	10689.05
24.889	10689.90
24.890	10690.75
24.891	10691.59
24.892	10692.44
24.893	10693.29
24.894	10694.14
24.895	10694.98
24.896	10695.83
24.897	10696.68
24.898	10697.53
24.899	10698.37
24.900	10699.22
24.901	10700.07
24.902	10700.92
24.903	10701.76
24.904	10702.61
24.905	10703.46
24.906	10704.31
24.907	10705.16
24.908	10706.00
24.909	10706.85
24.910	10707.70
24.911	10708.55
24.912	10709.40
24.913	10710.24
24.914	10711.09
24.915	10711.94
24.916	10712.79
24.917	10713.64
24.918	10714.49
24.919	10715.33
24.920	10716.18
24.921	10717.03
24.922	10717.88
24.923	10718.73
24.924	10719.58
24.925	10720.43
24.926	10721.28
24.927	10722.12
24.928	10722.97
24.929	10723.82
24.930	10724.67
24.931	10725.52
24.932	10726.37
24.933	10727.22
24.934	10728.07
24.935	10728.92
24.936	10729.77
24.937	10730.61
24.938	10731.46
24.939	10732.31
24.940	10733.16
24.941	10734.01
24.942	10734.86
24.943	10735.71
24.944	10736.56
24.945	10737.41
24.946	10738.26
24.947	10739.11
24.948	10739.96
24.949	10740.81
24.950	10741.66
24.951	10742.51
24.952	10743.36
24.953	10744.21
24.954	10745.06
24.955	10745.91
24.956	10746.76
24.957	10747.61
24.958	10748.46
24.959	10749.31
24.960	10750.16
24.961	10751.01
24.962	10751.86
24.963	10752.71
24.964	10753.56
24.965	10754.41
24.966	10755.26
24.967	10756.11
24.968	10756.96
24.969	10757.81
24.970	10758.66
24.971	10759.51
24.972	10760.36
24.973	10761.21
24.974	10762.07
24.975	10762.92
24.976	10763.77
24.977	10764.62
24.978	10765.47
24.979	10766.32
24.980	10767.17
24.981	10768.02
24.982	10768.87
24.983	10769.72
24.984	10770.58
24.985	10771.43
24.986	10772.28
24.987	10773.13
24.988	10773.98
24.989	10774.83
24.990	10775.68
24.991	10776.54
24.992	10777.39
24.993	10778.24
24.994	10779.09
24.995	10779.94
24.996	10780.79
24.997	10781.64
24.998	10782.50
24.999	10783.35
25.000	10784.20
25.001	10785.05
25.002	10785.90
25.003	10786.76
25.004	10787.61
25.005	10788.46
25.006	10789.31
25.007	10790.16
25.008	10791.02
25.009	10791.87
25.010	10792.72
25.011	10793.57
25.012	10794.43
25.013	10795.28
25.014	10796.13
25.015	10796.98
25.016	10797.84
25.017	10798.69
25.018	10799.54
25.019	10800.39
25.020	10801.25
25.021	10802.10
25.022	10802.95
25.023	10803.80
25.024	10804.66
25.025	10805.51
25.026	10806.36
25.027	10807.22
25.028	10808.07
25.029	10808.92
25.030	10809.78
25.031	10810.63
25.032	10811.48
25.033	10812.34
25.034	10813.19
25.035	10814.04
25.036	10814.90
25.037	10815.75
25.038	10816.60
25.039	10817.46
25.040	10818.31
25.041	10819.16
25.042	10820.02
25.043	10820.87
25.044	10821.72
25.045	10822.58
25.046	10823.43
25.047	10824.29
25.048	10825.14
25.049	10825.99
25.050	10826.85
25.051	10827.70
25.052	10828.56
25.053	10829.41
25.054	10830.26
25.055	10831.12
25.056	10831.97
25.057	10832.83
25.058	10833.68
25.059	10834.53
25.060	10835.39
25.061	10836.24
25.062	10837.10
25.063	10837.95
25.064	10838.81
25.065	10839.66
25.066	10840.52
25.067	10841.37
25.068	10842.23
25.069	10843.08
25.070	10843.94
25.071	10844.79
25.072	10845.64
25.073	10846.50
25.074	10847.35
25.075	10848.21
25.076	10849.06
25.077	10849.92
25.078	10850.77
25.079	10851.63
25.080	10852.49
25.081	10853.34
25.082	10854.20
25.083	10855.05
25.084	10855.91
25.085	10856.76
25.086	10857.62
25.087	10858.47
25.088	10859.33
25.089	10860.18
25.090	10861.04
25.091	10861.90
25.092	10862.75
25.093	10863.61
25.094	10864.46
25.095	10865.32
25.096	10866.17
25.097	10867.03
25.098	10867.89
25.099	10868.74
25.100	10869.60
25.101	10870.45
25.102	10871.31
25.103	10872.17
25.104	10873.02
25.105	10873.88
25.106	10874.74
25.107	10875.59
25.108	10876.45
25.109	10877.31
25.110	10878.16
25.111	10879.02
25.112	10879.87
25.113	10880.73
25.114	10881.59
25.115	10882.44
25.116	10883.30
25.117	10884.16
25.118	10885.01
25.119	10885.87
25.120	10886.73
25.121	10887.59
25.122	10888.44
25.123	10889.30
25.124	10890.16
25.125	10891.01
25.126	10891.87
25.127	10892.73
25.128	10893.59
25.129	10894.44
25.130	10895.30
25.131	10896.16
25.132	10897.01
25.133	10897.87
25.134	10898.73
25.135	10899.59
25.136	10900.44
25.137	10901.30
25.138	10902.16
25.139	10903.02
25.140	10903.88
25.141	10904.73
25.142	10905.59
25.143	10906.45
25.144	10907.31
25.145	10908.17
25.146	10909.02
25.147	10909.88
25.148	10910.74
25.149	10911.60
25.150	10912.46
25.151	10913.31
25.152	10914.17
25.153	10915.03
25.154	10915.89
25.155	10916.75
25.156	10917.61
25.157	10918.46
25.158	10919.32
25.159	10920.18
25.160	10921.04
25.161	10921.90
25.162	10922.76
25.163	10923.62
25.164	10924.47
25.165	10925.33
25.166	10926.19
25.167	10927.05
25.168	10927.91
25.169	10928.77
25.170	10929.63
25.171	10930.49
25.172	10931.35
25.173	10932.20
25.174	10933.06
25.175	10933.92
25.176	10934.78
25.177	10935.64
25.178	10936.50
25.179	10937.36
25.180	10938.22
25.181	10939.08
25.182	10939.94
25.183	10940.80
25.184	10941.66
25.185	10942.52
25.186	10943.38
25.187	10944.24
25.188	10945.10
25.189	10945.96
25.190	10946.82
25.191	10947.68
25.192	10948.54
25.193	10949.40
25.194	10950.26
25.195	10951.12
25.196	10951.98
25.197	10952.84
25.198	10953.70
25.199	10954.56
25.200	10955.42
25.201	10956.28
25.202	10957.14
25.203	10958.00
25.204	10958.86
25.205	10959.72
25.206	10960.58
25.207	10961.44
25.208	10962.30
25.209	10963.16
25.210	10964.02
25.211	10964.88
25.212	10965.74
25.213	10966.61
25.214	10967.47
25.215	10968.33
25.216	10969.19
25.217	10970.05
25.218	10970.91
25.219	10971.77
25.220	10972.63
25.221	10973.49
25.222	10974.35
25.223	10975.22
25.224	10976.08
25.225	10976.94
25.226	10977.80
25.227	10978.66
25.228	10979.52
25.229	10980.38
25.230	10981.25
25.231	10982.11
25.232	10982.97
25.233	10983.83
25.234	10984.69
25.235	10985.55
25.236	10986.42
25.237	10987.28
25.238	10988.14
25.239	10989.00
25.240	10989.86
25.241	10990.73
25.242	10991.59
25.243	10992.45
25.244	10993.31
25.245	10994.17
25.246	10995.04
25.247	10995.90
25.248	10996.76
25.249	10997.62
25.250	10998.49
25.251	10999.35
25.252	11000.21
25.253	11001.07
25.254	11001.94
25.255	11002.80
25.256	11003.66
25.257	11004.52
25.258	11005.39
25.259	11006.25
25.260	11007.11
25.261	11007.98
25.262	11008.84
25.263	11009.70
25.264	11010.56
25.265	11011.43
25.266	11012.29
25.267	11013.15
25.268	11014.02
25.269	11014.88
25.270	11015.74
25.271	11016.61
25.272	11017.47
25.273	11018.33
25.274	11019.20
25.275	11020.06
25.276	11020.92
25.277	11021.79
25.278	11022.65
25.279	11023.51
25.280	11024.38
25.281	11025.24
25.282	11026.11
25.283	11026.97
25.284	11027.83
25.285	11028.70
25.286	11029.56
25.287	11030.42
25.288	11031.29
25.289	11032.15
25.290	11033.02
25.291	11033.88
25.292	11034.74
25.293	11035.61
25.294	11036.47
25.295	11037.34
25.296	11038.20
25.297	11039.07
25.298	11039.93
25.299	11040.80
25.300	11041.66
25.301	11042.52
25.302	11043.39
25.303	11044.25
25.304	11045.12
25.305	11045.98
25.306	11046.85
25.307	11047.71
25.308	11048.58
25.309	11049.44
25.310	11050.31
25.311	11051.17
25.312	11052.04
25.313	11052.90
25.314	11053.77
25.315	11054.63
25.316	11055.50
25.317	11056.36
25.318	11057.23
25.319	11058.09
25.320	11058.96
25.321	11059.82
25.322	11060.69
25.323	11061.56
25.324	11062.42
25.325	11063.29
25.326	11064.15
25.327	11065.02
25.328	11065.88
25.329	11066.75
25.330	11067.62
25.331	11068.48
25.332	11069.35
25.333	11070.21
25.334	11071.08
25.335	11071.95
25.336	11072.81
25.337	11073.68
25.338	11074.54
25.339	11075.41
25.340	11076.28
25.341	11077.14
25.342	11078.01
25.343	11078.87
25.344	11079.74
25.345	11080.61
25.346	11081.47
25.347	11082.34
25.348	11083.21
25.349	11084.07
25.350	11084.94
25.351	11085.81
25.352	11086.67
25.353	11087.54
25.354	11088.41
25.355	11089.27
25.356	11090.14
25.357	11091.01
25.358	11091.88
25.359	11092.74
25.360	11093.61
25.361	11094.48
25.362	11095.34
25.363	11096.21
25.364	11097.08
25.365	11097.95
25.366	11098.81
25.367	11099.68
25.368	11100.55
25.369	11101.42
25.370	11102.28
25.371	11103.15
25.372	11104.02
25.373	11104.89
25.374	11105.75
25.375	11106.62
25.376	11107.49
25.377	11108.36
25.378	11109.22
25.379	11110.09
25.380	11110.96
25.381	11111.83
25.382	11112.70
25.383	11113.56
25.384	11114.43
25.385	11115.30
25.386	11116.17
25.387	11117.04
25.388	11117.91
25.389	11118.77
25.390	11119.64
25.391	11120.51
25.392	11121.38
25.393	11122.25
25.394	11123.12
25.395	11123.98
25.396	11124.85
25.397	11125.72
25.398	11126.59
25.399	11127.46
25.400	11128.33
25.401	11129.20
25.402	11130.07
25.403	11130.93
25.404	11131.80
25.405	11132.67
25.406	11133.54
25.407	11134.41
25.408	11135.28
25.409	11136.15
25.410	11137.02
25.411	11137.89
25.412	11138.76
25.413	11139.63
25.414	11140.50
25.415	11141.37
25.416	11142.23
25.417	11143.10
25.418	11143.97
25.419	11144.84
25.420	11145.71
25.421	11146.58
25.422	11147.45
25.423	11148.32
25.424	11149.19
25.425	11150.06
25.426	11150.93
25.427	11151.80
25.428	11152.67
25.429	11153.54
25.430	11154.41
25.431	11155.28
25.432	11156.15
25.433	11157.02
25.434	11157.89
25.435	11158.76
25.436	11159.63
25.437	11160.50
25.438	11161.37
25.439	11162.24
25.440	11163.11
25.441	11163.99
25.442	11164.86
25.443	11165.73
25.444	11166.60
25.445	11167.47
25.446	11168.34
25.447	11169.21
25.448	11170.08
25.449	11170.95
25.450	11171.82
25.451	11172.69
25.452	11173.56
25.453	11174.44
25.454	11175.31
25.455	11176.18
25.456	11177.05
25.457	11177.92
25.458	11178.79
25.459	11179.66
25.460	11180.53
25.461	11181.41
25.462	11182.28
25.463	11183.15
25.464	11184.02
25.465	11184.89
25.466	11185.76
25.467	11186.64
25.468	11187.51
25.469	11188.38
25.470	11189.25
25.471	11190.12
25.472	11190.99
25.473	11191.87
25.474	11192.74
25.475	11193.61
25.476	11194.48
25.477	11195.35
25.478	11196.23
25.479	11197.10
25.480	11197.97
25.481	11198.84
25.482	11199.72
25.483	11200.59
25.484	11201.46
25.485	11202.33
25.486	11203.21
25.487	11204.08
25.488	11204.95
25.489	11205.82
25.490	11206.70
25.491	11207.57
25.492	11208.44
25.493	11209.31
25.494	11210.19
25.495	11211.06
25.496	11211.93
25.497	11212.81
25.498	11213.68
25.499	11214.55
25.500	11215.42
25.501	11216.30
25.502	11217.17
25.503	11218.04
25.504	11218.92
25.505	11219.79
25.506	11220.66
25.507	11221.54
25.508	11222.41
25.509	11223.28
25.510	11224.16
25.511	11225.03
25.512	11225.90
25.513	11226.78
25.514	11227.65
25.515	11228.53
25.516	11229.40
25.517	11230.27
25.518	11231.15
25.519	11232.02
25.520	11232.90
25.521	11233.77
25.522	11234.64
25.523	11235.52
25.524	11236.39
25.525	11237.27
25.526	11238.14
25.527	11239.01
25.528	11239.89
25.529	11240.76
25.530	11241.64
25.531	11242.51
25.532	11243.39
25.533	11244.26
25.534	11245.14
25.535	11246.01
25.536	11246.88
25.537	11247.76
25.538	11248.63
25.539	11249.51
25.540	11250.38
25.541	11251.26
25.542	11252.13
25.543	11253.01
25.544	11253.88
25.545	11254.76
25.546	11255.63
25.547	11256.51
25.548	11257.38
25.549	11258.26
25.550	11259.13
25.551	11260.01
25.552	11260.88
25.553	11261.76
25.554	11262.64
25.555	11263.51
25.556	11264.39
25.557	11265.26
25.558	11266.14
25.559	11267.01
25.560	11267.89
25.561	11268.76
25.562	11269.64
25.563	11270.52
25.564	11271.39
25.565	11272.27
25.566	11273.14
25.567	11274.02
25.568	11274.90
25.569	11275.77
25.570	11276.65
25.571	11277.52
25.572	11278.40
25.573	11279.28
25.574	11280.15
25.575	11281.03
25.576	11281.91
25.577	11282.78
25.578	11283.66
25.579	11284.54
25.580	11285.41
25.581	11286.29
25.582	11287.17
25.583	11288.04
25.584	11288.92
25.585	11289.80
25.586	11290.67
25.587	11291.55
25.588	11292.43
25.589	11293.30
25.590	11294.18
25.591	11295.06
25.592	11295.93
25.593	11296.81
25.594	11297.69
25.595	11298.57
25.596	11299.44
25.597	11300.32
25.598	11301.20
25.599	11302.07
25.600	11302.95
25.601	11303.83
25.602	11304.71
25.603	11305.58
25.604	11306.46
25.605	11307.34
25.606	11308.22
25.607	11309.10
25.608	11309.97
25.609	11310.85
25.610	11311.73
25.611	11312.61
25.612	11313.48
25.613	11314.36
25.614	11315.24
25.615	11316.12
25.616	11317.00
25.617	11317.87
25.618	11318.75
25.619	11319.63
25.620	11320.51
25.621	11321.39
25.622	11322.27
25.623	11323.14
25.624	11324.02
25.625	11324.90
25.626	11325.78
25.627	11326.66
25.628	11327.54
25.629	11328.42
25.630	11329.29
25.631	11330.17
25.632	11331.05
25.633	11331.93
25.634	11332.81
25.635	11333.69
25.636	11334.57
25.637	11335.45
25.638	11336.33
25.639	11337.21
25.640	11338.08
25.641	11338.96
25.642	11339.84
25.643	11340.72
25.644	11341.60
25.645	11342.48
25.646	11343.36
25.647	11344.24
25.648	11345.12
25.649	11346.00
25.650	11346.88
25.651	11347.76
25.652	11348.64
25.653	11349.52
25.654	11350.40
25.655	11351.28
25.656	11352.16
25.657	11353.04
25.658	11353.92
25.659	11354.80
25.660	11355.68
25.661	11356.56
25.662	11357.44
25.663	11358.32
25.664	11359.20
25.665	11360.08
25.666	11360.96
25.667	11361.84
25.668	11362.72
25.669	11363.60
25.670	11364.48
25.671	11365.36
25.672	11366.24
25.673	11367.12
25.674	11368.00
25.675	11368.88
25.676	11369.76
25.677	11370.64
25.678	11371.52
25.679	11372.41
25.680	11373.29
25.681	11374.17
25.682	11375.05
25.683	11375.93
25.684	11376.81
25.685	11377.69
25.686	11378.57
25.687	11379.45
25.688	11380.34
25.689	11381.22
25.690	11382.10
25.691	11382.98
25.692	11383.86
25.693	11384.74
25.694	11385.62
25.695	11386.51
25.696	11387.39
25.697	11388.27
25.698	11389.15
25.699	11390.03
25.700	11390.91
25.701	11391.80
25.702	11392.68
25.703	11393.56
25.704	11394.44
25.705	11395.32
25.706	11396.20
25.707	11397.09
25.708	11397.97
25.709	11398.85
25.710	11399.73
25.711	11400.62
25.712	11401.50
25.713	11402.38
25.714	11403.26
25.715	11404.15
25.716	11405.03
25.717	11405.91
25.718	11406.79
25.719	11407.68
25.720	11408.56
25.721	11409.44
25.722	11410.32
25.723	11411.21
25.724	11412.09
25.725	11412.97
25.726	11413.85
25.727	11414.74
25.728	11415.62
25.729	11416.50
25.730	11417.39
25.731	11418.27
25.732	11419.15
25.733	11420.04
25.734	11420.92
25.735	11421.80
25.736	11422.69
25.737	11423.57
25.738	11424.45
25.739	11425.34
25.740	11426.22
25.741	11427.10
25.742	11427.99
25.743	11428.87
25.744	11429.75
25.745	11430.64
25.746	11431.52
25.747	11432.41
25.748	11433.29
25.749	11434.17
25.750	11435.06
25.751	11435.94
25.752	11436.83
25.753	11437.71
25.754	11438.59
25.755	11439.48
25.756	11440.36
25.757	11441.25
25.758	11442.13
25.759	11443.02
25.760	11443.90
25.761	11444.78
25.762	11445.67
25.763	11446.55
25.764	11447.44
25.765	11448.32
25.766	11449.21
25.767	11450.09
25.768	11450.98
25.769	11451.86
25.770	11452.75
25.771	11453.63
25.772	11454.52
25.773	11455.40
25.774	11456.29
25.775	11457.17
25.776	11458.06
25.777	11458.94
25.778	11459.83
25.779	11460.71
25.780	11461.60
25.781	11462.48
25.782	11463.37
25.783	11464.25
25.784	11465.14
25.785	11466.02
25.786	11466.91
25.787	11467.79
25.788	11468.68
25.789	11469.57
25.790	11470.45
25.791	11471.34
25.792	11472.22
25.793	11473.11
25.794	11474.00
25.795	11474.88
25.796	11475.77
25.797	11476.65
25.798	11477.54
25.799	11478.43
25.800	11479.31
