t(c)	x(m)
1.741	9.43
1.742	9.44
1.743	9.45
1.744	9.46
1.745	9.47
1.746	9.48
1.747	9.49
1.748	9.51
1.749	9.52
1.750	9.53
1.751	9.54
1.752	9.55
1.753	9.56
1.754	9.57
1.755	9.58
1.756	9.59
1.757	9.60
1.758	9.61
1.759	9.62
1.760	9.64
1.761	9.65
1.762	9.66
1.763	9.67
1.764	9.68
1.765	9.69
1.766	9.70
1.767	9.71
1.768	9.72
1.769	9.73
1.770	9.74
1.771	9.76
1.772	9.77
1.773	9.78
1.774	9.79
1.775	9.80
1.776	9.81
1.777	9.82
1.778	9.83
1.779	9.84
1.780	9.85
1.781	9.87
1.782	9.88
1.783	9.89
1.784	9.90
1.785	9.91
1.786	9.92
1.787	9.93
1.788	9.94
1.789	9.95
1.790	9.97
1.791	9.98
1.792	9.99
1.793	10.00
1.794	10.01
1.795	10.02
1.796	10.03
1.797	10.04
1.798	10.05
1.799	10.07
1.800	10.08
1.801	10.09
1.802	10.10
1.803	10.11
1.804	10.12
1.805	10.13
1.806	10.14
1.807	10.16
1.808	10.17
1.809	10.18
1.810	10.19
1.811	10.20
1.812	10.21
1.813	10.22
1.814	10.23
1.815	10.25
1.816	10.26
1.817	10.27
1.818	10.28
1.819	10.29
1.820	10.30
1.821	10.31
1.822	10.32
1.823	10.34
1.824	10.35
1.825	10.36
1.826	10.37
1.827	10.38
1.828	10.39
1.829	10.40
1.830	10.42
1.831	10.43
1.832	10.44
1.833	10.45
1.834	10.46
1.835	10.47
1.836	10.48
1.837	10.50
1.838	10.51
1.839	10.52
1.840	10.53
1.841	10.54
1.842	10.55
1.843	10.56
1.844	10.58
1.845	10.59
1.846	10.60
1.847	10.61
1.848	10.62
1.849	10.63
1.850	10.64
1.851	10.66
1.852	10.67
1.853	10.68
1.854	10.69
1.855	10.70
1.856	10.71
1.857	10.73
1.858	10.74
1.859	10.75
1.860	10.76
1.861	10.77
1.862	10.78
1.863	10.80
1.864	10.81
1.865	10.82
1.866	10.83
1.867	10.84
1.868	10.85
1.869	10.86
1.870	10.88
1.871	10.89
1.872	10.90
1.873	10.91
1.874	10.92
1.875	10.93
1.876	10.95
1.877	10.96
1.878	10.97
1.879	10.98
1.880	10.99
1.881	11.01
1.882	11.02
1.883	11.03
1.884	11.04
1.885	11.05
1.886	11.06
1.887	11.08
1.888	11.09
1.889	11.10
1.890	11.11
1.891	11.12
1.892	11.13
1.893	11.15
1.894	11.16
1.895	11.17
1.896	11.18
1.897	11.19
1.898	11.21
1.899	11.22
1.900	11.23
1.901	11.24
1.902	11.25
1.903	11.27
1.904	11.28
1.905	11.29
1.906	11.30
1.907	11.31
1.908	11.32
1.909	11.34
1.910	11.35
1.911	11.36
1.912	11.37
1.913	11.38
1.914	11.40
1.915	11.41
1.916	11.42
1.917	11.43
1.918	11.44
1.919	11.46
1.920	11.47
1.921	11.48
1.922	11.49
1.923	11.50
1.924	11.52
1.925	11.53
1.926	11.54
1.927	11.55
1.928	11.56
1.929	11.58
1.930	11.59
1.931	11.60
1.932	11.61
1.933	11.63
1.934	11.64
1.935	11.65
1.936	11.66
1.937	11.67
1.938	11.69
1.939	11.70
1.940	11.71
1.941	11.72
1.942	11.73
1.943	11.75
1.944	11.76
1.945	11.77
1.946	11.78
1.947	11.80
1.948	11.81
1.949	11.82
1.950	11.83
1.951	11.84
1.952	11.86
1.953	11.87
1.954	11.88
1.955	11.89
1.956	11.91
1.957	11.92
1.958	11.93
1.959	11.94
1.960	11.95
1.961	11.97
1.962	11.98
1.963	11.99
1.964	12.00
1.965	12.02
1.966	12.03
1.967	12.04
1.968	12.05
1.969	12.07
1.970	12.08
1.971	12.09
1.972	12.10
1.973	12.12
1.974	12.13
1.975	12.14
1.976	12.15
1.977	12.16
1.978	12.18
1.979	12.19
1.980	12.20
1.981	12.21
1.982	12.23
1.983	12.24
1.984	12.25
1.985	12.26
1.986	12.28
1.987	12.29
1.988	12.30
1.989	12.31
1.990	12.33
1.991	12.34
1.992	12.35
1.993	12.36
1.994	12.38
1.995	12.39
1.996	12.40
1.997	12.41
1.998	12.43
1.999	12.44
2.000	12.45
2.001	12.47
2.002	12.48
2.003	12.49
2.004	12.50
2.005	12.52
2.006	12.53
2.007	12.54
2.008	12.55
2.009	12.57
2.010	12.58
2.011	12.59
2.012	12.60
2.013	12.62
2.014	12.63
2.015	12.64
2.016	12.65
2.017	12.67
2.018	12.68
2.019	12.69
2.020	12.71
2.021	12.72
2.022	12.73
2.023	12.74
2.024	12.76
2.025	12.77
2.026	12.78
2.027	12.79
2.028	12.81
2.029	12.82
2.030	12.83
2.031	12.85
2.032	12.86
2.033	12.87
2.034	12.88
2.035	12.90
2.036	12.91
2.037	12.92
2.038	12.94
2.039	12.95
2.040	12.96
2.041	12.97
2.042	12.99
2.043	13.00
2.044	13.01
2.045	13.03
2.046	13.04
2.047	13.05
2.048	13.06
2.049	13.08
2.050	13.09
2.051	13.10
2.052	13.12
2.053	13.13
2.054	13.14
2.055	13.16
2.056	13.17
2.057	13.18
2.058	13.19
2.059	13.21
2.060	13.22
2.061	13.23
2.062	13.25
2.063	13.26
2.064	13.27
2.065	13.29
2.066	13.30
2.067	13.31
2.068	13.32
2.069	13.34
2.070	13.35
2.071	13.36
2.072	13.38
2.073	13.39
2.074	13.40
2.075	13.42
2.076	13.43
2.077	13.44
2.078	13.46
2.079	13.47
2.080	13.48
2.081	13.50
2.082	13.51
2.083	13.52
2.084	13.53
2.085	13.55
2.086	13.56
2.087	13.57
2.088	13.59
2.089	13.60
2.090	13.61
2.091	13.63
2.092	13.64
2.093	13.65
2.094	13.67
2.095	13.68
2.096	13.69
2.097	13.71
2.098	13.72
2.099	13.73
2.100	13.75
2.101	13.76
2.102	13.77
2.103	13.79
2.104	13.80
2.105	13.81
2.106	13.83
2.107	13.84
2.108	13.85
2.109	13.87
2.110	13.88
2.111	13.89
2.112	13.91
2.113	13.92
2.114	13.93
2.115	13.95
2.116	13.96
2.117	13.97
2.118	13.99
2.119	14.00
2.120	14.01
2.121	14.03
2.122	14.04
2.123	14.05
2.124	14.07
2.125	14.08
2.126	14.09
2.127	14.11
2.128	14.12
2.129	14.14
2.130	14.15
2.131	14.16
2.132	14.18
2.133	14.19
2.134	14.20
2.135	14.22
2.136	14.23
2.137	14.24
2.138	14.26
2.139	14.27
2.140	14.28
2.141	14.30
2.142	14.31
2.143	14.32
2.144	14.34
2.145	14.35
2.146	14.37
2.147	14.38
2.148	14.39
2.149	14.41
2.150	14.42
2.151	14.43
2.152	14.45
2.153	14.46
2.154	14.48
2.155	14.49
2.156	14.50
2.157	14.52
2.158	14.53
2.159	14.54
2.160	14.56
2.161	14.57
2.162	14.58
2.163	14.60
2.164	14.61
2.165	14.63
2.166	14.64
2.167	14.65
2.168	14.67
2.169	14.68
2.170	14.70
2.171	14.71
2.172	14.72
2.173	14.74
2.174	14.75
2.175	14.76
2.176	14.78
2.177	14.79
2.178	14.81
2.179	14.82
2.180	14.83
2.181	14.85
2.182	14.86
2.183	14.88
2.184	14.89
2.185	14.90
2.186	14.92
2.187	14.93
2.188	14.94
2.189	14.96
2.190	14.97
2.191	14.99
2.192	15.00
2.193	15.01
2.194	15.03
2.195	15.04
2.196	15.06
2.197	15.07
2.198	15.08
2.199	15.10
2.200	15.11
2.201	15.13
2.202	15.14
2.203	15.15
2.204	15.17
2.205	15.18
2.206	15.20
2.207	15.21
2.208	15.22
2.209	15.24
2.210	15.25
2.211	15.27
2.212	15.28
2.213	15.30
2.214	15.31
2.215	15.32
2.216	15.34
2.217	15.35
2.218	15.37
2.219	15.38
2.220	15.39
2.221	15.41
2.222	15.42
2.223	15.44
2.224	15.45
2.225	15.47
2.226	15.48
2.227	15.49
2.228	15.51
2.229	15.52
2.230	15.54
2.231	15.55
2.232	15.57
2.233	15.58
2.234	15.59
2.235	15.61
2.236	15.62
2.237	15.64
2.238	15.65
2.239	15.67
2.240	15.68
2.241	15.69
2.242	15.71
2.243	15.72
2.244	15.74
2.245	15.75
2.246	15.77
2.247	15.78
2.248	15.79
2.249	15.81
2.250	15.82
2.251	15.84
2.252	15.85
2.253	15.87
2.254	15.88
2.255	15.89
2.256	15.91
2.257	15.92
2.258	15.94
2.259	15.95
2.260	15.97
2.261	15.98
2.262	16.00
2.263	16.01
2.264	16.03
2.265	16.04
2.266	16.05
2.267	16.07
2.268	16.08
2.269	16.10
2.270	16.11
2.271	16.13
2.272	16.14
2.273	16.16
2.274	16.17
2.275	16.18
2.276	16.20
2.277	16.21
2.278	16.23
2.279	16.24
2.280	16.26
2.281	16.27
2.282	16.29
2.283	16.30
2.284	16.32
2.285	16.33
2.286	16.35
2.287	16.36
2.288	16.38
2.289	16.39
2.290	16.40
2.291	16.42
2.292	16.43
2.293	16.45
2.294	16.46
2.295	16.48
2.296	16.49
2.297	16.51
2.298	16.52
2.299	16.54
2.300	16.55
2.301	16.57
2.302	16.58
2.303	16.60
2.304	16.61
2.305	16.63
2.306	16.64
2.307	16.66
2.308	16.67
2.309	16.68
2.310	16.70
2.311	16.71
2.312	16.73
2.313	16.74
2.314	16.76
2.315	16.77
2.316	16.79
2.317	16.80
2.318	16.82
2.319	16.83
2.320	16.85
2.321	16.86
2.322	16.88
2.323	16.89
2.324	16.91
2.325	16.92
2.326	16.94
2.327	16.95
2.328	16.97
2.329	16.98
2.330	17.00
2.331	17.01
2.332	17.03
2.333	17.04
2.334	17.06
2.335	17.07
2.336	17.09
2.337	17.10
2.338	17.12
2.339	17.13
2.340	17.15
2.341	17.16
2.342	17.18
2.343	17.19
2.344	17.21
2.345	17.22
2.346	17.24
2.347	17.25
2.348	17.27
2.349	17.28
2.350	17.30
2.351	17.31
2.352	17.33
2.353	17.34
2.354	17.36
2.355	17.37
2.356	17.39
2.357	17.40
2.358	17.42
2.359	17.44
2.360	17.45
2.361	17.47
2.362	17.48
2.363	17.50
2.364	17.51
2.365	17.53
2.366	17.54
2.367	17.56
2.368	17.57
2.369	17.59
2.370	17.60
2.371	17.62
2.372	17.63
2.373	17.65
2.374	17.66
2.375	17.68
2.376	17.69
2.377	17.71
2.378	17.73
2.379	17.74
2.380	17.76
2.381	17.77
2.382	17.79
2.383	17.80
2.384	17.82
2.385	17.83
2.386	17.85
2.387	17.86
2.388	17.88
2.389	17.89
2.390	17.91
2.391	17.93
2.392	17.94
2.393	17.96
2.394	17.97
2.395	17.99
2.396	18.00
2.397	18.02
2.398	18.03
2.399	18.05
2.400	18.06
2.401	18.08
2.402	18.10
2.403	18.11
2.404	18.13
2.405	18.14
2.406	18.16
2.407	18.17
2.408	18.19
2.409	18.20
2.410	18.22
2.411	18.24
2.412	18.25
2.413	18.27
2.414	18.28
2.415	18.30
2.416	18.31
2.417	18.33
2.418	18.34
2.419	18.36
2.420	18.38
2.421	18.39
2.422	18.41
2.423	18.42
2.424	18.44
2.425	18.45
2.426	18.47
2.427	18.49
2.428	18.50
2.429	18.52
2.430	18.53
2.431	18.55
2.432	18.56
2.433	18.58
2.434	18.60
2.435	18.61
2.436	18.63
2.437	18.64
2.438	18.66
2.439	18.67
2.440	18.69
2.441	18.71
2.442	18.72
2.443	18.74
2.444	18.75
2.445	18.77
2.446	18.79
2.447	18.80
2.448	18.82
2.449	18.83
2.450	18.85
2.451	18.87
2.452	18.88
2.453	18.90
2.454	18.91
2.455	18.93
2.456	18.94
2.457	18.96
2.458	18.98
2.459	18.99
2.460	19.01
2.461	19.02
2.462	19.04
2.463	19.06
2.464	19.07
2.465	19.09
2.466	19.10
2.467	19.12
2.468	19.14
2.469	19.15
2.470	19.17
2.471	19.18
2.472	19.20
2.473	19.22
2.474	19.23
2.475	19.25
2.476	19.26
2.477	19.28
2.478	19.30
2.479	19.31
2.480	19.33
2.481	19.34
2.482	19.36
2.483	19.38
2.484	19.39
2.485	19.41
2.486	19.43
2.487	19.44
2.488	19.46
2.489	19.47
2.490	19.49
2.491	19.51
2.492	19.52
2.493	19.54
2.494	19.56
2.495	19.57
2.496	19.59
2.497	19.60
2.498	19.62
2.499	19.64
2.500	19.65
2.501	19.67
2.502	19.68
2.503	19.70
2.504	19.72
2.505	19.73
2.506	19.75
2.507	19.77
2.508	19.78
2.509	19.80
2.510	19.82
2.511	19.83
2.512	19.85
2.513	19.86
2.514	19.88
2.515	19.90
2.516	19.91
2.517	19.93
2.518	19.95
2.519	19.96
2.520	19.98
2.521	20.00
2.522	20.01
2.523	20.03
2.524	20.04
2.525	20.06
2.526	20.08
2.527	20.09
2.528	20.11
2.529	20.13
2.530	20.14
2.531	20.16
2.532	20.18
2.533	20.19
2.534	20.21
2.535	20.23
2.536	20.24
2.537	20.26
2.538	20.28
2.539	20.29
2.540	20.31
2.541	20.33
2.542	20.34
2.543	20.36
2.544	20.37
2.545	20.39
2.546	20.41
2.547	20.42
2.548	20.44
2.549	20.46
2.550	20.47
2.551	20.49
2.552	20.51
2.553	20.52
2.554	20.54
2.555	20.56
2.556	20.57
2.557	20.59
2.558	20.61
2.559	20.62
2.560	20.64
2.561	20.66
2.562	20.67
2.563	20.69
2.564	20.71
2.565	20.72
2.566	20.74
2.567	20.76
2.568	20.78
2.569	20.79
2.570	20.81
2.571	20.83
2.572	20.84
2.573	20.86
2.574	20.88
2.575	20.89
2.576	20.91
2.577	20.93
2.578	20.94
2.579	20.96
2.580	20.98
2.581	20.99
2.582	21.01
2.583	21.03
2.584	21.04
2.585	21.06
2.586	21.08
2.587	21.10
2.588	21.11
2.589	21.13
2.590	21.15
2.591	21.16
2.592	21.18
2.593	21.20
2.594	21.21
2.595	21.23
2.596	21.25
2.597	21.26
2.598	21.28
2.599	21.30
2.600	21.32
2.601	21.33
2.602	21.35
2.603	21.37
2.604	21.38
2.605	21.40
2.606	21.42
2.607	21.43
2.608	21.45
2.609	21.47
2.610	21.49
2.611	21.50
2.612	21.52
2.613	21.54
2.614	21.55
2.615	21.57
2.616	21.59
2.617	21.61
2.618	21.62
2.619	21.64
2.620	21.66
2.621	21.67
2.622	21.69
2.623	21.71
2.624	21.73
2.625	21.74
2.626	21.76
2.627	21.78
2.628	21.80
2.629	21.81
2.630	21.83
2.631	21.85
2.632	21.86
2.633	21.88
2.634	21.90
2.635	21.92
2.636	21.93
2.637	21.95
2.638	21.97
2.639	21.99
2.640	22.00
2.641	22.02
2.642	22.04
2.643	22.05
2.644	22.07
2.645	22.09
2.646	22.11
2.647	22.12
2.648	22.14
2.649	22.16
2.650	22.18
2.651	22.19
2.652	22.21
2.653	22.23
2.654	22.25
2.655	22.26
2.656	22.28
2.657	22.30
2.658	22.32
2.659	22.33
2.660	22.35
2.661	22.37
2.662	22.39
2.663	22.40
2.664	22.42
2.665	22.44
2.666	22.46
2.667	22.47
2.668	22.49
2.669	22.51
2.670	22.53
2.671	22.54
2.672	22.56
2.673	22.58
2.674	22.60
2.675	22.61
2.676	22.63
2.677	22.65
2.678	22.67
2.679	22.68
2.680	22.70
2.681	22.72
2.682	22.74
2.683	22.75
2.684	22.77
2.685	22.79
2.686	22.81
2.687	22.82
2.688	22.84
2.689	22.86
2.690	22.88
2.691	22.90
2.692	22.91
2.693	22.93
2.694	22.95
2.695	22.97
2.696	22.98
2.697	23.00
2.698	23.02
2.699	23.04
2.700	23.06
2.701	23.07
2.702	23.09
2.703	23.11
2.704	23.13
2.705	23.14
2.706	23.16
2.707	23.18
2.708	23.20
2.709	23.22
2.710	23.23
2.711	23.25
2.712	23.27
2.713	23.29
2.714	23.31
2.715	23.32
2.716	23.34
2.717	23.36
2.718	23.38
2.719	23.39
2.720	23.41
2.721	23.43
2.722	23.45
2.723	23.47
2.724	23.48
2.725	23.50
2.726	23.52
2.727	23.54
2.728	23.56
2.729	23.57
2.730	23.59
2.731	23.61
2.732	23.63
2.733	23.65
2.734	23.66
2.735	23.68
2.736	23.70
2.737	23.72
2.738	23.74
2.739	23.75
2.740	23.77
2.741	23.79
2.742	23.81
2.743	23.83
2.744	23.85
2.745	23.86
2.746	23.88
2.747	23.90
2.748	23.92
2.749	23.94
2.750	23.95
2.751	23.97
2.752	23.99
2.753	24.01
2.754	24.03
2.755	24.05
2.756	24.06
2.757	24.08
2.758	24.10
2.759	24.12
2.760	24.14
2.761	24.15
2.762	24.17
2.763	24.19
2.764	24.21
2.765	24.23
2.766	24.25
2.767	24.26
2.768	24.28
2.769	24.30
2.770	24.32
2.771	24.34
2.772	24.36
2.773	24.37
2.774	24.39
2.775	24.41
2.776	24.43
2.777	24.45
2.778	24.47
2.779	24.48
2.780	24.50
2.781	24.52
2.782	24.54
2.783	24.56
2.784	24.58
2.785	24.59
2.786	24.61
2.787	24.63
2.788	24.65
2.789	24.67
2.790	24.69
2.791	24.71
2.792	24.72
2.793	24.74
2.794	24.76
2.795	24.78
2.796	24.80
2.797	24.82
2.798	24.84
2.799	24.85
2.800	24.87
2.801	24.89
2.802	24.91
2.803	24.93
2.804	24.95
2.805	24.97
2.806	24.98
2.807	25.00
2.808	25.02
2.809	25.04
2.810	25.06
2.811	25.08
2.812	25.10
2.813	25.11
2.814	25.13
2.815	25.15
2.816	25.17
2.817	25.19
2.818	25.21
2.819	25.23
2.820	25.24
2.821	25.26
2.822	25.28
2.823	25.30
2.824	25.32
2.825	25.34
2.826	25.36
2.827	25.38
2.828	25.39
2.829	25.41
2.830	25.43
2.831	25.45
2.832	25.47
2.833	25.49
2.834	25.51
2.835	25.53
2.836	25.55
2.837	25.56
2.838	25.58
2.839	25.60
2.840	25.62
2.841	25.64
2.842	25.66
2.843	25.68
2.844	25.70
2.845	25.72
2.846	25.73
2.847	25.75
2.848	25.77
2.849	25.79
2.850	25.81
2.851	25.83
2.852	25.85
2.853	25.87
2.854	25.89
2.855	25.90
2.856	25.92
2.857	25.94
2.858	25.96
2.859	25.98
2.860	26.00
2.861	26.02
2.862	26.04
2.863	26.06
2.864	26.08
2.865	26.09
2.866	26.11
2.867	26.13
2.868	26.15
2.869	26.17
2.870	26.19
2.871	26.21
2.872	26.23
2.873	26.25
2.874	26.27
2.875	26.29
2.876	26.31
2.877	26.32
2.878	26.34
2.879	26.36
2.880	26.38
2.881	26.40
2.882	26.42
2.883	26.44
2.884	26.46
2.885	26.48
2.886	26.50
2.887	26.52
2.888	26.54
2.889	26.55
2.890	26.57
2.891	26.59
2.892	26.61
2.893	26.63
2.894	26.65
2.895	26.67
2.896	26.69
2.897	26.71
2.898	26.73
2.899	26.75
2.900	26.77
2.901	26.79
2.902	26.81
2.903	26.83
2.904	26.84
2.905	26.86
2.906	26.88
2.907	26.90
2.908	26.92
2.909	26.94
2.910	26.96
2.911	26.98
2.912	27.00
2.913	27.02
2.914	27.04
2.915	27.06
2.916	27.08
2.917	27.10
2.918	27.12
2.919	27.14
2.920	27.16
2.921	27.17
2.922	27.19
2.923	27.21
2.924	27.23
2.925	27.25
2.926	27.27
2.927	27.29
2.928	27.31
2.929	27.33
2.930	27.35
2.931	27.37
2.932	27.39
2.933	27.41
2.934	27.43
2.935	27.45
2.936	27.47
2.937	27.49
2.938	27.51
2.939	27.53
2.940	27.55
2.941	27.57
2.942	27.59
2.943	27.61
2.944	27.63
2.945	27.65
2.946	27.67
2.947	27.68
2.948	27.70
2.949	27.72
2.950	27.74
2.951	27.76
2.952	27.78
2.953	27.80
2.954	27.82
2.955	27.84
2.956	27.86
2.957	27.88
2.958	27.90
2.959	27.92
2.960	27.94
2.961	27.96
2.962	27.98
2.963	28.00
2.964	28.02
2.965	28.04
2.966	28.06
2.967	28.08
2.968	28.10
2.969	28.12
2.970	28.14
2.971	28.16
2.972	28.18
2.973	28.20
2.974	28.22
2.975	28.24
2.976	28.26
2.977	28.28
2.978	28.30
2.979	28.32
2.980	28.34
2.981	28.36
2.982	28.38
2.983	28.40
2.984	28.42
2.985	28.44
2.986	28.46
2.987	28.48
2.988	28.50
2.989	28.52
2.990	28.54
2.991	28.56
2.992	28.58
2.993	28.60
2.994	28.62
2.995	28.64
2.996	28.66
2.997	28.68
2.998	28.70
2.999	28.72
3.000	28.74
3.001	28.76
3.002	28.78
3.003	28.80
3.004	28.82
3.005	28.84
3.006	28.86
3.007	28.88
3.008	28.90
3.009	28.92
3.010	28.94
3.011	28.96
3.012	28.98
3.013	29.00
3.014	29.02
3.015	29.04
3.016	29.06
3.017	29.08
3.018	29.10
3.019	29.12
3.020	29.14
3.021	29.17
3.022	29.19
3.023	29.21
3.024	29.23
3.025	29.25
3.026	29.27
3.027	29.29
3.028	29.31
3.029	29.33
3.030	29.35
3.031	29.37
3.032	29.39
3.033	29.41
3.034	29.43
3.035	29.45
3.036	29.47
3.037	29.49
3.038	29.51
3.039	29.53
3.040	29.55
3.041	29.57
3.042	29.59
3.043	29.61
3.044	29.63
3.045	29.65
3.046	29.68
3.047	29.70
3.048	29.72
3.049	29.74
3.050	29.76
3.051	29.78
3.052	29.80
3.053	29.82
3.054	29.84
3.055	29.86
3.056	29.88
3.057	29.90
3.058	29.92
3.059	29.94
3.060	29.96
3.061	29.98
3.062	30.00
3.063	30.02
3.064	30.05
3.065	30.07
3.066	30.09
3.067	30.11
3.068	30.13
3.069	30.15
3.070	30.17
3.071	30.19
3.072	30.21
3.073	30.23
3.074	30.25
3.075	30.27
3.076	30.29
3.077	30.31
3.078	30.34
3.079	30.36
3.080	30.38
3.081	30.40
3.082	30.42
3.083	30.44
3.084	30.46
3.085	30.48
3.086	30.50
3.087	30.52
3.088	30.54
3.089	30.56
3.090	30.58
3.091	30.61
3.092	30.63
3.093	30.65
3.094	30.67
3.095	30.69
3.096	30.71
3.097	30.73
3.098	30.75
3.099	30.77
3.100	30.79
3.101	30.81
3.102	30.84
3.103	30.86
3.104	30.88
3.105	30.90
3.106	30.92
3.107	30.94
3.108	30.96
3.109	30.98
3.110	31.00
3.111	31.02
3.112	31.05
3.113	31.07
3.114	31.09
3.115	31.11
3.116	31.13
3.117	31.15
3.118	31.17
3.119	31.19
3.120	31.21
3.121	31.23
3.122	31.26
3.123	31.28
3.124	31.30
3.125	31.32
3.126	31.34
3.127	31.36
3.128	31.38
3.129	31.40
3.130	31.43
3.131	31.45
3.132	31.47
3.133	31.49
3.134	31.51
3.135	31.53
3.136	31.55
3.137	31.57
3.138	31.59
3.139	31.62
3.140	31.64
3.141	31.66
3.142	31.68
3.143	31.70
3.144	31.72
3.145	31.74
3.146	31.76
3.147	31.79
3.148	31.81
3.149	31.83
3.150	31.85
3.151	31.87
3.152	31.89
3.153	31.91
3.154	31.94
3.155	31.96
3.156	31.98
3.157	32.00
3.158	32.02
3.159	32.04
3.160	32.06
3.161	32.09
3.162	32.11
3.163	32.13
3.164	32.15
3.165	32.17
3.166	32.19
3.167	32.21
3.168	32.24
3.169	32.26
3.170	32.28
3.171	32.30
3.172	32.32
3.173	32.34
3.174	32.36
3.175	32.39
3.176	32.41
3.177	32.43
3.178	32.45
3.179	32.47
3.180	32.49
3.181	32.52
3.182	32.54
3.183	32.56
3.184	32.58
3.185	32.60
3.186	32.62
3.187	32.64
3.188	32.67
3.189	32.69
3.190	32.71
3.191	32.73
3.192	32.75
3.193	32.77
3.194	32.80
3.195	32.82
3.196	32.84
3.197	32.86
3.198	32.88
3.199	32.90
3.200	32.93
3.201	32.95
3.202	32.97
3.203	32.99
3.204	33.01
3.205	33.04
3.206	33.06
3.207	33.08
3.208	33.10
3.209	33.12
3.210	33.14
3.211	33.17
3.212	33.19
3.213	33.21
3.214	33.23
3.215	33.25
3.216	33.28
3.217	33.30
3.218	33.32
3.219	33.34
3.220	33.36
3.221	33.38
3.222	33.41
3.223	33.43
3.224	33.45
3.225	33.47
3.226	33.49
3.227	33.52
3.228	33.54
3.229	33.56
3.230	33.58
3.231	33.60
3.232	33.63
3.233	33.65
3.234	33.67
3.235	33.69
3.236	33.71
3.237	33.74
3.238	33.76
3.239	33.78
3.240	33.80
3.241	33.82
3.242	33.85
3.243	33.87
3.244	33.89
3.245	33.91
3.246	33.94
3.247	33.96
3.248	33.98
3.249	34.00
3.250	34.02
3.251	34.05
3.252	34.07
3.253	34.09
3.254	34.11
3.255	34.13
3.256	34.16
3.257	34.18
3.258	34.20
3.259	34.22
3.260	34.25
3.261	34.27
3.262	34.29
3.263	34.31
3.264	34.33
3.265	34.36
3.266	34.38
3.267	34.40
3.268	34.42
3.269	34.45
3.270	34.47
3.271	34.49
3.272	34.51
3.273	34.53
3.274	34.56
3.275	34.58
3.276	34.60
3.277	34.62
3.278	34.65
3.279	34.67
3.280	34.69
3.281	34.71
3.282	34.74
3.283	34.76
3.284	34.78
3.285	34.80
3.286	34.83
3.287	34.85
3.288	34.87
3.289	34.89
3.290	34.92
3.291	34.94
3.292	34.96
3.293	34.98
3.294	35.01
3.295	35.03
3.296	35.05
3.297	35.07
3.298	35.10
3.299	35.12
3.300	35.14
3.301	35.16
3.302	35.19
3.303	35.21
3.304	35.23
3.305	35.25
3.306	35.28
3.307	35.30
3.308	35.32
3.309	35.34
3.310	35.37
3.311	35.39
3.312	35.41
3.313	35.43
3.314	35.46
3.315	35.48
3.316	35.50
3.317	35.53
3.318	35.55
3.319	35.57
3.320	35.59
3.321	35.62
3.322	35.64
3.323	35.66
3.324	35.68
3.325	35.71
3.326	35.73
3.327	35.75
3.328	35.78
3.329	35.80
3.330	35.82
3.331	35.84
3.332	35.87
3.333	35.89
3.334	35.91
3.335	35.93
3.336	35.96
3.337	35.98
3.338	36.00
3.339	36.03
3.340	36.05
3.341	36.07
3.342	36.09
3.343	36.12
3.344	36.14
3.345	36.16
3.346	36.19
3.347	36.21
3.348	36.23
3.349	36.26
3.350	36.28
3.351	36.30
3.352	36.32
3.353	36.35
3.354	36.37
3.355	36.39
3.356	36.42
3.357	36.44
3.358	36.46
3.359	36.49
3.360	36.51
3.361	36.53
3.362	36.55
3.363	36.58
3.364	36.60
3.365	36.62
3.366	36.65
3.367	36.67
3.368	36.69
3.369	36.72
3.370	36.74
3.371	36.76
3.372	36.79
3.373	36.81
3.374	36.83
3.375	36.85
3.376	36.88
3.377	36.90
3.378	36.92
3.379	36.95
3.380	36.97
3.381	36.99
3.382	37.02
3.383	37.04
3.384	37.06
3.385	37.09
3.386	37.11
3.387	37.13
3.388	37.16
3.389	37.18
3.390	37.20
3.391	37.23
3.392	37.25
3.393	37.27
3.394	37.30
3.395	37.32
3.396	37.34
3.397	37.37
3.398	37.39
3.399	37.41
3.400	37.44
3.401	37.46
3.402	37.48
3.403	37.51
3.404	37.53
3.405	37.55
3.406	37.58
3.407	37.60
3.408	37.62
3.409	37.65
3.410	37.67
3.411	37.69
3.412	37.72
3.413	37.74
3.414	37.76
3.415	37.79
3.416	37.81
3.417	37.83
3.418	37.86
3.419	37.88
3.420	37.91
3.421	37.93
3.422	37.95
3.423	37.98
3.424	38.00
3.425	38.02
3.426	38.05
3.427	38.07
3.428	38.09
3.429	38.12
3.430	38.14
3.431	38.16
3.432	38.19
3.433	38.21
3.434	38.24
3.435	38.26
3.436	38.28
3.437	38.31
3.438	38.33
3.439	38.35
3.440	38.38
3.441	38.40
3.442	38.43
3.443	38.45
3.444	38.47
3.445	38.50
3.446	38.52
3.447	38.54
3.448	38.57
3.449	38.59
3.450	38.61
3.451	38.64
3.452	38.66
3.453	38.69
3.454	38.71
3.455	38.73
3.456	38.76
3.457	38.78
3.458	38.81
3.459	38.83
3.460	38.85
3.461	38.88
3.462	38.90
3.463	38.92
3.464	38.95
3.465	38.97
3.466	39.00
3.467	39.02
3.468	39.04
3.469	39.07
3.470	39.09
3.471	39.12
3.472	39.14
3.473	39.16
3.474	39.19
3.475	39.21
3.476	39.24
3.477	39.26
3.478	39.28
3.479	39.31
3.480	39.33
3.481	39.36
3.482	39.38
3.483	39.40
3.484	39.43
3.485	39.45
3.486	39.48
3.487	39.50
3.488	39.52
