N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
179	1.780	1219.40	56000.0	73.136	0.2151	0.3000	0.00	81.32	0.2500	0.0000	85.00	73.01	9.86	9.8064	11.040	72.298	36.045
180	1.790	1219.20	56000.0	73.497	0.2162	0.3000	0.00	81.31	0.2500	0.0000	85.00	73.73	9.97	9.8064	11.109	72.652	36.051
181	1.800	1219.00	56000.0	73.857	0.2172	0.3000	0.00	81.29	0.2500	0.0000	85.00	74.46	10.08	9.8064	11.178	73.006	36.057
182	1.810	1218.80	56000.0	74.218	0.2183	0.3000	0.00	81.28	0.2500	0.0000	85.00	75.19	10.19	9.8064	11.247	73.361	36.063
183	1.820	1218.60	56000.0	74.578	0.2193	0.3000	0.00	81.27	0.2500	0.0000	85.00	75.93	10.30	9.8064	11.317	73.715	36.069
184	1.830	1218.40	56000.0	74.939	0.2204	0.3000	0.00	81.26	0.2500	0.0000	85.00	76.66	10.42	9.8064	11.386	74.069	36.075
185	1.840	1218.20	56000.0	75.300	0.2215	0.3000	0.00	81.25	0.2500	0.0000	85.00	77.41	10.53	9.8064	11.456	74.423	36.081
186	1.850	1218.00	56000.0	75.661	0.2225	0.3000	0.00	81.24	0.2500	0.0000	85.00	78.15	10.65	9.8064	11.526	74.778	36.087
187	1.860	1217.80	56000.0	76.022	0.2236	0.3000	0.00	81.23	0.2500	0.0000	85.00	78.90	10.76	9.8064	11.595	75.132	36.093
188	1.870	1217.60	56000.0	76.383	0.2247	0.3000	0.00	81.22	0.2500	0.0000	85.00	79.66	10.88	9.8064	11.665	75.487	36.099
189	1.880	1217.40	56000.0	76.744	0.2257	0.3000	0.00	81.20	0.2500	0.0000	85.00	80.41	11.00	9.8064	11.735	75.841	36.105
190	1.890	1217.20	56000.0	77.105	0.2268	0.3000	0.00	81.19	0.2500	0.0000	85.00	81.17	11.11	9.8064	11.805	76.196	36.111
191	1.900	1217.00	56000.0	77.466	0.2279	0.3000	0.00	81.18	0.2500	0.0000	85.00	81.94	11.23	9.8064	11.876	76.550	36.117
192	1.910	1216.80	56000.0	77.827	0.2289	0.3000	0.00	81.17	0.2500	0.0000	85.00	82.70	11.35	9.8064	11.946	76.905	36.123
193	1.920	1216.60	56000.0	78.188	0.2300	0.3000	0.00	81.16	0.2500	0.0000	85.00	83.47	11.47	9.8064	12.016	77.259	36.128
194	1.930	1216.40	56000.0	78.550	0.2310	0.3000	0.00	81.15	0.2500	0.0000	85.00	84.25	11.59	9.8064	12.087	77.614	36.134
195	1.940	1216.20	56000.0	78.911	0.2321	0.3000	0.00	81.14	0.2500	0.0000	85.00	85.03	11.71	9.8064	12.157	77.969	36.140
196	1.950	1216.00	56000.0	79.272	0.2332	0.3000	0.00	81.13	0.2500	0.0000	85.00	85.81	11.84	9.8064	12.228	78.324	36.146
197	1.960	1215.80	56000.0	79.634	0.2342	0.3000	0.00	81.12	0.2500	0.0000	85.00	86.59	11.96	9.8064	12.299	78.679	36.152
198	1.970	1215.60	56000.0	79.995	0.2353	0.3000	0.00	81.10	0.2500	0.0000	85.00	87.38	12.08	9.8064	12.369	79.033	36.158
199	1.980	1215.40	56000.0	80.357	0.2364	0.3000	0.00	81.09	0.2500	0.0000	85.00	88.17	12.21	9.8064	12.440	79.388	36.164
200	1.990	1215.20	56000.0	80.719	0.2374	0.3000	0.00	81.08	0.2500	0.0000	85.00	88.97	12.33	9.8064	12.511	79.743	36.169
201	2.000	1215.00	56000.0	81.080	0.2385	0.3000	0.00	81.07	0.2500	0.0000	85.00	89.77	12.46	9.8064	12.582	80.098	36.175
202	2.010	1214.80	56000.0	81.442	0.2396	0.3000	0.00	81.06	0.2500	0.0000	85.00	90.57	12.58	9.8064	12.654	80.453	36.181
203	2.020	1214.60	56000.0	81.804	0.2406	0.3000	0.00	81.05	0.2500	0.0000	85.00	91.38	12.71	9.8064	12.725	80.808	36.187
204	2.030	1214.40	56000.0	82.166	0.2417	0.3000	0.00	81.04	0.2500	0.0000	85.00	92.19	12.84	9.8064	12.796	81.163	36.193
205	2.040	1214.20	56000.0	82.528	0.2428	0.3000	0.00	81.03	0.2500	0.0000	85.00	93.00	12.96	9.8064	12.868	81.519	36.199
206	2.050	1214.00	56000.0	82.890	0.2438	0.3000	0.00	81.02	0.2500	0.0000	85.00	93.82	13.09	9.8064	12.940	81.874	36.204
207	2.060	1213.80	56000.0	83.252	0.2449	0.3000	0.00	81.01	0.2500	0.0000	85.00	94.64	13.22	9.8064	13.011	82.229	36.210
208	2.070	1213.60	56000.0	83.614	0.2460	0.3000	0.00	81.00	0.2500	0.0000	85.00	95.46	13.35	9.8064	13.083	82.584	36.216
209	2.080	1213.40	56000.0	83.976	0.2470	0.3000	0.00	80.99	0.2500	0.0000	85.00	96.29	13.48	9.8064	13.155	82.940	36.222
210	2.090	1213.20	56000.0	84.339	0.2481	0.3000	0.00	80.98	0.2500	0.0000	85.00	97.12	13.62	9.8064	13.227	83.295	36.227
211	2.100	1213.00	56000.0	84.701	0.2492	0.3000	0.00	80.97	0.2500	0.0000	85.00	97.96	13.75	9.8063	13.299	83.650	36.233
212	2.110	1212.80	56000.0	85.063	0.2502	0.3000	0.00	80.96	0.2500	0.0000	85.00	98.79	13.88	9.8063	13.371	84.006	36.239
213	2.120	1212.60	56000.0	85.426	0.2513	0.3000	0.00	80.95	0.2500	0.0000	85.00	99.64	14.02	9.8063	13.443	84.361	36.245
214	2.130	1212.40	56000.0	85.788	0.2524	0.3000	0.00	80.94	0.2500	0.0000	85.00	100.48	14.15	9.8063	13.516	84.717	36.250
215	2.140	1212.20	56000.0	86.151	0.2535	0.3000	0.00	80.93	0.2500	0.0000	85.00	101.33	14.29	9.8063	13.588	85.072	36.256
216	2.150	1212.00	56000.0	86.513	0.2545	0.3000	0.00	80.91	0.2500	0.0000	85.00	102.18	14.42	9.8063	13.660	85.428	36.262
217	2.160	1211.80	56000.0	86.876	0.2556	0.3000	0.00	80.90	0.2500	0.0000	85.00	103.04	14.56	9.8063	13.733	85.784	36.267
218	2.170	1211.60	56000.0	87.239	0.2567	0.3000	0.00	80.89	0.2500	0.0000	85.00	103.90	14.70	9.8063	13.806	86.139	36.273
219	2.180	1211.40	56000.0	87.601	0.2577	0.3000	0.00	80.88	0.2500	0.0000	85.00	104.76	14.84	9.8063	13.879	86.495	36.279
220	2.190	1211.20	56000.0	87.964	0.2588	0.3000	0.00	80.87	0.2500	0.0000	85.00	105.63	14.98	9.8063	13.951	86.851	36.285
221	2.200	1211.00	56000.0	88.327	0.2599	0.3000	0.00	80.86	0.2500	0.0000	85.00	106.50	15.12	9.8063	14.024	87.207	36.290
222	2.210	1210.80	56000.0	88.690	0.2609	0.3000	0.00	80.85	0.2500	0.0000	85.00	107.37	15.26	9.8063	14.097	87.562	36.296
223	2.220	1210.60	56000.0	89.053	0.2620	0.3000	0.00	80.84	0.2500	0.0000	85.00	108.25	15.40	9.8063	14.170	87.918	36.302
224	2.230	1210.40	56000.0	89.416	0.2631	0.3000	0.00	80.83	0.2500	0.0000	85.00	109.13	15.54	9.8063	14.244	88.274	36.307
225	2.240	1210.20	56000.0	89.779	0.2642	0.3000	0.00	80.82	0.2500	0.0000	85.00	110.02	15.68	9.8063	14.317	88.630	36.313
226	2.250	1210.00	56000.0	90.142	0.2652	0.3000	0.00	80.81	0.2500	0.0000	85.00	110.90	15.83	9.8063	14.390	88.986	36.318
227	2.260	1209.80	56000.0	90.505	0.2663	0.3000	0.00	80.80	0.2500	0.0000	85.00	111.80	15.97	9.8063	14.464	89.342	36.324
228	2.270	1209.60	56000.0	90.869	0.2674	0.3000	0.00	80.79	0.2500	0.0000	85.00	112.69	16.11	9.8063	14.537	89.698	36.330
229	2.280	1209.40	56000.0	91.232	0.2684	0.3000	0.00	80.78	0.2500	0.0000	85.00	113.59	16.26	9.8063	14.611	90.054	36.335
230	2.290	1209.20	56000.0	91.595	0.2695	0.3000	0.00	80.77	0.2500	0.0000	85.00	114.49	16.41	9.8063	14.685	90.411	36.341
231	2.300	1209.00	56000.0	91.959	0.2706	0.3000	0.00	80.76	0.2500	0.0000	85.00	115.40	16.55	9.8063	14.759	90.767	36.346
232	2.310	1208.80	56000.0	92.322	0.2717	0.3000	0.00	80.75	0.2500	0.0000	85.00	116.31	16.70	9.8063	14.833	91.123	36.352
233	2.320	1208.60	56000.0	92.686	0.2727	0.3000	0.00	80.75	0.2500	0.0000	85.00	117.22	16.85	9.8063	14.907	91.479	36.358
234	2.330	1208.40	56000.0	93.050	0.2738	0.3000	0.00	80.74	0.2500	0.0000	85.00	118.14	17.00	9.8063	14.981	91.836	36.363
235	2.340	1208.20	56000.0	93.413	0.2749	0.3000	0.00	80.73	0.2500	0.0000	85.00	119.06	17.15	9.8063	15.055	92.192	36.369
236	2.350	1208.00	56000.0	93.777	0.2759	0.3000	0.00	80.72	0.2500	0.0000	85.00	119.98	17.30	9.8063	15.129	92.548	36.374
237	2.360	1207.80	56000.0	94.141	0.2770	0.3000	0.00	80.71	0.2500	0.0000	85.00	120.91	17.45	9.8063	15.203	92.905	36.380
238	2.370	1207.60	56000.0	94.505	0.2781	0.3000	0.00	80.70	0.2500	0.0000	85.00	121.84	17.61	9.8063	15.278	93.261	36.385
239	2.380	1207.40	56000.0	94.868	0.2792	0.3000	0.00	80.69	0.2500	0.0000	85.00	122.77	17.76	9.8063	15.352	93.618	36.391
240	2.390	1207.20	56000.0	95.232	0.2802	0.3000	0.00	80.68	0.2500	0.0000	85.00	123.71	17.91	9.8063	15.427	93.975	36.396
241	2.400	1207.00	56000.0	95.596	0.2813	0.3000	0.00	80.67	0.2500	0.0000	85.00	124.65	18.07	9.8063	15.502	94.331	36.402
242	2.410	1206.80	56000.0	95.960	0.2824	0.3000	0.00	80.66	0.2500	0.0000	85.00	125.60	18.22	9.8063	15.576	94.688	36.408
243	2.420	1206.60	56000.0	96.324	0.2835	0.3000	0.00	80.65	0.2500	0.0000	85.00	126.55	18.38	9.8063	15.651	95.044	36.413
244	2.430	1206.40	56000.0	96.689	0.2845	0.3000	0.00	80.64	0.2500	0.0000	85.00	127.50	18.54	9.8063	15.726	95.401	36.418
245	2.440	1206.20	56000.0	97.053	0.2856	0.3000	0.00	80.63	0.2500	0.0000	85.00	128.45	18.69	9.8063	15.801	95.758	36.424
246	2.450	1206.00	56000.0	97.417	0.2867	0.3000	0.00	80.62	0.2500	0.0000	85.00	129.41	18.85	9.8063	15.876	96.115	36.429
247	2.460	1205.80	56000.0	97.781	0.2878	0.3000	0.00	80.61	0.2500	0.0000	85.00	130.38	19.01	9.8062	15.951	96.472	36.435
248	2.470	1205.60	56000.0	98.146	0.2888	0.3000	0.00	80.60	0.2500	0.0000	85.00	131.34	19.17	9.8062	16.027	96.828	36.440
249	2.480	1205.40	56000.0	98.510	0.2899	0.3000	0.00	80.59	0.2500	0.0000	85.00	132.31	19.33	9.8062	16.102	97.185	36.446
250	2.490	1205.20	56000.0	98.875	0.2910	0.3000	0.00	80.58	0.2500	0.0000	85.00	133.29	19.49	9.8062	16.177	97.542	36.451
251	2.500	1205.00	56000.0	99.239	0.2921	0.3000	0.00	80.57	0.2500	0.0000	85.00	134.26	19.66	9.8062	16.253	97.899	36.457
252	2.510	1204.80	56000.0	99.604	0.2931	0.3000	0.00	80.56	0.2500	0.0000	85.00	135.24	19.82	9.8062	16.329	98.256	36.462
253	2.520	1204.60	56000.0	99.969	0.2942	0.3000	0.00	80.56	0.2500	0.0000	85.00	136.23	19.98	9.8062	16.404	98.613	36.468
254	2.530	1204.40	56000.0	100.333	0.2953	0.3000	0.00	80.55	0.2500	0.0000	85.00	137.22	20.15	9.8062	16.480	98.971	36.473
255	2.540	1204.20	56000.0	100.698	0.2964	0.3000	0.00	80.54	0.2500	0.0000	85.00	138.21	20.31	9.8062	16.556	99.328	36.478
256	2.550	1204.00	56000.0	101.063	0.2975	0.3000	0.00	80.53	0.2500	0.0000	85.00	139.20	20.48	9.8062	16.632	99.685	36.484
257	2.560	1203.80	56000.0	101.428	0.2985	0.3000	0.00	80.52	0.2500	0.0000	85.00	140.20	20.64	9.8062	16.708	100.042	36.489
258	2.570	1203.60	56000.0	101.793	0.2996	0.3000	0.00	80.51	0.2500	0.0000	85.00	141.20	20.81	9.8062	16.784	100.399	36.495
259	2.580	1203.40	56000.0	102.158	0.3007	0.3000	0.00	80.50	0.2500	0.0000	85.00	142.21	20.98	9.8062	16.860	100.757	36.500
260	2.590	1203.20	56000.0	102.523	0.3018	0.3000	0.00	80.49	0.2500	0.0000	85.00	143.22	21.15	9.8062	16.936	101.114	36.505
261	2.600	1203.00	56000.0	102.888	0.3028	0.3000	0.00	80.48	0.2500	0.0000	85.00	144.23	21.32	9.8062	17.013	101.471	36.511
262	2.610	1202.80	56000.0	103.253	0.3039	0.3000	0.00	80.47	0.2500	0.0000	85.00	145.25	21.49	9.8062	17.089	101.829	36.516
263	2.620	1202.60	56000.0	103.618	0.3050	0.3000	0.00	80.46	0.2500	0.0000	85.00	146.27	21.66	9.8062	17.165	102.186	36.521
264	2.630	1202.40	56000.0	103.983	0.3061	0.3000	0.00	80.46	0.2500	0.0000	85.00	147.29	21.83	9.8062	17.242	102.544	36.527
265	2.640	1202.20	56000.0	104.349	0.3072	0.3000	0.00	80.45	0.2500	0.0000	85.00	148.32	22.00	9.8062	17.319	102.901	36.532
266	2.650	1202.00	56000.0	104.714	0.3082	0.3000	0.00	80.44	0.2500	0.0000	85.00	149.35	22.18	9.8062	17.395	103.259	36.537
267	2.660	1201.80	56000.0	105.079	0.3093	0.3000	0.00	80.43	0.2500	0.0000	85.00	150.39	22.35	9.8062	17.472	103.616	36.543
268	2.670	1201.60	56000.0	105.445	0.3104	0.3000	0.00	80.42	0.2500	0.0000	85.00	151.42	22.53	9.8062	17.549	103.974	36.548
269	2.680	1201.40	56000.0	105.810	0.3115	0.3000	0.00	80.41	0.2500	0.0000	85.00	152.46	22.70	9.8062	17.626	104.332	36.553
270	2.690	1201.20	56000.0	106.176	0.3126	0.3000	0.00	80.40	0.2500	0.0000	85.00	153.51	22.88	9.8062	17.703	104.690	36.559
271	2.700	1201.00	56000.0	106.541	0.3136	0.3000	0.00	80.39	0.2500	0.0000	85.00	154.56	23.06	9.8062	17.780	105.047	36.564
272	2.710	1200.80	56000.0	106.907	0.3147	0.3000	0.00	80.38	0.2500	0.0000	85.00	155.61	23.24	9.8062	17.857	105.405	36.569
273	2.720	1200.60	56000.0	107.273	0.3158	0.3000	0.00	80.38	0.2500	0.0000	85.00	156.67	23.41	9.8062	17.935	105.763	36.574
274	2.730	1200.40	56000.0	107.639	0.3169	0.3000	0.00	80.37	0.2500	0.0000	85.00	157.73	23.59	9.8062	18.012	106.121	36.580
275	2.740	1200.20	56000.0	108.004	0.3180	0.3000	0.00	80.36	0.2500	0.0000	85.00	158.79	23.78	9.8062	18.089	106.479	36.585
276	2.750	1200.00	56000.0	108.370	0.3190	0.3000	0.00	80.35	0.2500	0.0000	85.00	159.86	23.96	9.8062	18.167	106.837	36.590
277	2.760	1199.80	56000.0	108.736	0.3201	0.3000	0.00	80.34	0.2500	0.0000	85.00	160.93	24.14	9.8062	18.244	107.195	36.595
278	2.770	1199.60	56000.0	109.102	0.3212	0.3000	0.00	80.33	0.2500	0.0000	85.00	162.00	24.32	9.8062	18.322	107.553	36.601
279	2.780	1199.40	56000.0	109.468	0.3223	0.3000	0.00	80.32	0.2500	0.0000	85.00	163.08	24.50	9.8061	18.400	107.911	36.606
280	2.790	1199.20	56000.0	109.834	0.3234	0.3000	0.00	80.31	0.2500	0.0000	85.00	164.16	24.69	9.8061	18.478	108.269	36.611
281	2.800	1199.00	56000.0	110.200	0.3244	0.3000	0.00	80.31	0.2500	0.0000	85.00	165.24	24.87	9.8061	18.556	108.627	36.616
282	2.810	1198.80	56000.0	110.567	0.3255	0.3000	0.00	80.30	0.2500	0.0000	85.00	166.33	25.06	9.8061	18.634	108.985	36.622
283	2.820	1198.60	56000.0	110.933	0.3266	0.3000	0.00	80.29	0.2500	0.0000	85.00	167.42	25.25	9.8061	18.712	109.343	36.627
284	2.830	1198.40	56000.0	111.299	0.3277	0.3000	0.00	80.28	0.2500	0.0000	85.00	168.52	25.43	9.8061	18.790	109.702	36.632
285	2.840	1198.20	56000.0	111.665	0.3288	0.3000	0.00	80.27	0.2500	0.0000	85.00	169.62	25.62	9.8061	18.868	110.060	36.637
286	2.850	1198.00	56000.0	112.032	0.3299	0.3000	0.00	80.26	0.2500	0.0000	85.00	170.72	25.81	9.8061	18.946	110.418	36.642
287	2.860	1197.80	56000.0	112.398	0.3309	0.3000	0.00	80.26	0.2500	0.0000	85.00	171.82	26.00	9.8061	19.025	110.777	36.647
288	2.870	1197.60	56000.0	112.765	0.3320	0.3000	0.00	80.25	0.2500	0.0000	85.00	172.93	26.19	9.8061	19.103	111.135	36.653
289	2.880	1197.40	56000.0	113.131	0.3331	0.3000	0.00	80.24	0.2500	0.0000	85.00	174.05	26.38	9.8061	19.181	111.493	36.658
290	2.890	1197.20	56000.0	113.498	0.3342	0.3000	0.00	80.23	0.2500	0.0000	85.00	175.16	26.58	9.8061	19.260	111.852	36.663
291	2.900	1197.00	56000.0	113.865	0.3353	0.3000	0.00	80.22	0.2500	0.0000	85.00	176.28	26.77	9.8061	19.339	112.210	36.668
292	2.910	1196.80	56000.0	114.231	0.3364	0.3000	0.00	80.21	0.2500	0.0000	85.00	177.41	26.96	9.8061	19.417	112.569	36.673
293	2.920	1196.60	56000.0	114.598	0.3374	0.3000	0.00	80.20	0.2500	0.0000	85.00	178.54	27.16	9.8061	19.496	112.928	36.678
294	2.930	1196.40	56000.0	114.965	0.3385	0.3000	0.00	80.20	0.2500	0.0000	85.00	179.67	27.35	9.8061	19.575	113.286	36.683
295	2.940	1196.20	56000.0	115.332	0.3396	0.3000	0.00	80.19	0.2500	0.0000	85.00	180.80	27.55	9.8061	19.654	113.645	36.688
296	2.950	1196.00	56000.0	115.699	0.3407	0.3000	0.00	80.18	0.2500	0.0000	85.00	181.94	27.75	9.8061	19.733	114.003	36.693
297	2.960	1195.80	56000.0	116.066	0.3418	0.3000	0.00	80.17	0.2500	0.0000	85.00	183.08	27.94	9.8061	19.812	114.362	36.699
298	2.970	1195.60	56000.0	116.433	0.3429	0.3000	0.00	80.16	0.2500	0.0000	85.00	184.23	28.14	9.8061	19.891	114.721	36.704
299	2.980	1195.40	56000.0	116.800	0.3440	0.3000	0.00	80.16	0.2500	0.0000	85.00	185.38	28.34	9.8061	19.971	115.080	36.709
300	2.990	1195.20	56000.0	117.167	0.3450	0.3000	0.00	80.15	0.2500	0.0000	85.00	186.53	28.54	9.8061	20.050	115.439	36.714
301	3.000	1195.00	56000.0	117.534	0.3461	0.3000	0.00	80.14	0.2500	0.0000	85.00	187.68	28.74	9.8061	20.129	115.797	36.719
302	3.010	1194.80	56000.0	117.901	0.3472	0.3000	0.00	80.13	0.2500	0.0000	85.00	188.84	28.94	9.8061	20.209	116.156	36.724
303	3.020	1194.60	56000.0	118.268	0.3483	0.3000	0.00	80.12	0.2500	0.0000	85.00	190.01	29.15	9.8061	20.288	116.515	36.729
304	3.030	1194.40	56000.0	118.636	0.3494	0.3000	0.00	80.11	0.2500	0.0000	85.00	191.17	29.35	9.8061	20.368	116.874	36.734
305	3.040	1194.20	56000.0	119.003	0.3505	0.3000	0.00	80.11	0.2500	0.0000	85.00	192.34	29.55	9.8061	20.448	117.233	36.739
306	3.050	1194.00	56000.0	119.371	0.3516	0.3000	0.00	80.10	0.2500	0.0000	85.00	193.52	29.76	9.8061	20.527	117.592	36.744
307	3.060	1193.80	56000.0	119.738	0.3526	0.3000	0.00	80.09	0.2500	0.0000	85.00	194.70	29.96	9.8060	20.607	117.951	36.749
308	3.070	1193.60	56000.0	120.106	0.3537	0.3000	0.00	80.08	0.2500	0.0000	85.00	195.88	30.17	9.8060	20.687	118.311	36.754
309	3.080	1193.40	56000.0	120.473	0.3548	0.3000	0.00	80.07	0.2500	0.0000	85.00	197.06	30.38	9.8060	20.767	118.670	36.759
310	3.090	1193.20	56000.0	120.841	0.3559	0.3000	0.00	80.07	0.2500	0.0000	85.00	198.25	30.59	9.8060	20.847	119.029	36.764
311	3.100	1193.00	56000.0	121.208	0.3570	0.3000	0.00	80.06	0.2500	0.0000	85.00	199.44	30.80	9.8060	20.927	119.388	36.769
312	3.110	1192.80	56000.0	121.576	0.3581	0.3000	0.00	80.05	0.2500	0.0000	85.00	200.64	31.00	9.8060	21.007	119.747	36.774
313	3.120	1192.60	56000.0	121.944	0.3592	0.3000	0.00	80.04	0.2500	0.0000	85.00	201.84	31.22	9.8060	21.088	120.107	36.779
314	3.130	1192.40	56000.0	122.312	0.3603	0.3000	0.00	80.03	0.2500	0.0000	85.00	203.04	31.43	9.8060	21.168	120.466	36.784
315	3.140	1192.20	56000.0	122.680	0.3613	0.3000	0.00	80.03	0.2500	0.0000	85.00	204.25	31.64	9.8060	21.249	120.825	36.789
316	3.150	1192.00	56000.0	123.047	0.3624	0.3000	0.00	80.02	0.2500	0.0000	85.00	205.46	31.85	9.8060	21.329	121.185	36.794
317	3.160	1191.80	56000.0	123.415	0.3635	0.3000	0.00	80.01	0.2500	0.0000	85.00	206.67	32.07	9.8060	21.410	121.544	36.799
318	3.170	1191.60	56000.0	123.783	0.3646	0.3000	0.00	80.00	0.2500	0.0000	85.00	207.89	32.28	9.8060	21.490	121.904	36.804
319	3.180	1191.40	56000.0	124.151	0.3657	0.3000	0.00	79.99	0.2500	0.0000	85.00	209.11	32.50	9.8060	21.571	122.263	36.808
320	3.190	1191.20	56000.0	124.520	0.3668	0.3000	0.00	79.99	0.2500	0.0000	85.00	210.33	32.71	9.8060	21.652	122.623	36.813
321	3.200	1191.00	56000.0	124.888	0.3679	0.3000	0.00	79.98	0.2500	0.0000	85.00	211.56	32.93	9.8060	21.732	122.982	36.818
322	3.210	1190.80	56000.0	125.256	0.3690	0.3000	0.00	79.97	0.2500	0.0000	85.00	212.79	33.15	9.8060	21.813	123.342	36.823
323	3.220	1190.60	56000.0	125.624	0.3701	0.3000	0.00	79.96	0.2500	0.0000	85.00	214.03	33.36	9.8060	21.894	123.702	36.828
324	3.230	1190.40	56000.0	125.993	0.3711	0.3000	0.00	79.96	0.2500	0.0000	85.00	215.27	33.58	9.8060	21.975	124.061	36.833
325	3.240	1190.20	56000.0	126.361	0.3722	0.3000	0.00	79.95	0.2500	0.0000	85.00	216.51	33.80	9.8060	22.057	124.421	36.838
326	3.250	1190.00	56000.0	126.729	0.3733	0.3000	0.00	79.94	0.2500	0.0000	85.00	217.76	34.02	9.8060	22.138	124.781	36.843
327	3.260	1189.80	56000.0	127.098	0.3744	0.3000	0.00	79.93	0.2500	0.0000	85.00	219.01	34.25	9.8060	22.219	125.141	36.847
328	3.270	1189.60	56000.0	127.466	0.3755	0.3000	0.00	79.92	0.2500	0.0000	85.00	220.26	34.47	9.8060	22.300	125.500	36.852
329	3.280	1189.40	56000.0	127.835	0.3766	0.3000	0.00	79.92	0.2500	0.0000	85.00	221.52	34.69	9.8060	22.382	125.860	36.857
330	3.290	1189.20	56000.0	128.203	0.3777	0.3000	0.00	79.91	0.2500	0.0000	85.00	222.78	34.92	9.8060	22.463	126.220	36.862
331	3.300	1189.00	56000.0	128.572	0.3788	0.3000	0.00	79.90	0.2500	0.0000	85.00	224.04	35.14	9.8060	22.545	126.580	36.867
332	3.310	1188.80	56000.0	128.941	0.3799	0.3000	0.00	79.89	0.2500	0.0000	85.00	225.31	35.37	9.8060	22.626	126.940	36.872
333	3.320	1188.60	56000.0	129.309	0.3810	0.3000	0.00	79.89	0.2500	0.0000	85.00	226.58	35.59	9.8060	22.708	127.300	36.876
334	3.330	1188.40	56000.0	129.678	0.3821	0.3000	0.00	79.88	0.2500	0.0000	85.00	227.85	35.82	9.8059	22.790	127.660	36.881
335	3.340	1188.20	56000.0	130.047	0.3832	0.3000	0.00	79.87	0.2500	0.0000	85.00	229.13	36.05	9.8059	22.872	128.020	36.886
336	3.350	1188.00	56000.0	130.416	0.3842	0.3000	0.00	79.86	0.2500	0.0000	85.00	230.41	36.28	9.8059	22.953	128.380	36.891
337	3.360	1187.80	56000.0	130.785	0.3853	0.3000	0.00	79.86	0.2500	0.0000	85.00	231.70	36.51	9.8059	23.035	128.740	36.896
338	3.370	1187.60	56000.0	131.154	0.3864	0.3000	0.00	79.85	0.2500	0.0000	85.00	232.99	36.74	9.8059	23.117	129.100	36.900
339	3.380	1187.40	56000.0	131.523	0.3875	0.3000	0.00	79.84	0.2500	0.0000	85.00	234.28	36.97	9.8059	23.200	129.461	36.905
340	3.390	1187.20	56000.0	131.892	0.3886	0.3000	0.00	79.83	0.2500	0.0000	85.00	235.58	37.20	9.8059	23.282	129.821	36.910
341	3.400	1187.00	56000.0	132.261	0.3897	0.3000	0.00	79.83	0.2500	0.0000	85.00	236.88	37.44	9.8059	23.364	130.181	36.915
342	3.410	1186.80	56000.0	132.630	0.3908	0.3000	0.00	79.82	0.2500	0.0000	85.00	238.18	37.67	9.8059	23.446	130.541	36.919
343	3.420	1186.60	56000.0	132.999	0.3919	0.3000	0.00	79.81	0.2500	0.0000	85.00	239.49	37.91	9.8059	23.529	130.902	36.924
344	3.430	1186.40	56000.0	133.369	0.3930	0.3000	0.00	79.80	0.2500	0.0000	85.00	240.80	38.14	9.8059	23.611	131.262	36.929
345	3.440	1186.20	56000.0	133.738	0.3941	0.3000	0.00	79.80	0.2500	0.0000	85.00	242.11	38.38	9.8059	23.693	131.623	36.934
346	3.450	1186.00	56000.0	134.107	0.3952	0.3000	0.00	79.79	0.2500	0.0000	85.00	243.43	38.62	9.8059	23.776	131.983	36.938
347	3.460	1185.80	56000.0	134.477	0.3963	0.3000	0.00	79.78	0.2500	0.0000	85.00	244.75	38.85	9.8059	23.859	132.343	36.943
348	3.470	1185.60	56000.0	134.846	0.3974	0.3000	0.00	79.77	0.2500	0.0000	85.00	246.08	39.09	9.8059	23.941	132.704	36.948
349	3.480	1185.40	56000.0	135.216	0.3985	0.3000	0.00	79.77	0.2500	0.0000	85.00	247.41	39.33	9.8059	24.024	133.064	36.952
350	3.490	1185.20	56000.0	135.585	0.3996	0.3000	0.00	79.76	0.2500	0.0000	85.00	248.74	39.57	9.8059	24.107	133.425	36.957
351	3.500	1185.00	56000.0	135.955	0.4007	0.3000	0.00	79.75	0.2500	0.0000	85.00	250.08	39.82	9.8059	24.190	133.786	36.962
352	3.510	1184.80	56000.0	136.325	0.4017	0.3000	0.00	79.74	0.2500	0.0000	85.00	251.42	40.06	9.8059	24.273	134.146	36.966
353	3.520	1184.60	56000.0	136.694	0.4028	0.3000	0.00	79.74	0.2500	0.0000	85.00	252.76	40.30	9.8059	24.356	134.507	36.971
354	3.530	1184.40	56000.0	137.064	0.4039	0.3000	0.00	79.73	0.2500	0.0000	85.00	254.11	40.54	9.8059	24.439	134.868	36.976
355	3.540	1184.20	56000.0	137.434	0.4050	0.3000	0.00	79.72	0.2500	0.0000	85.00	255.46	40.79	9.8059	24.522	135.228	36.980
356	3.550	1184.00	56000.0	137.804	0.4061	0.3000	0.00	79.71	0.2500	0.0000	85.00	256.81	41.03	9.8059	24.605	135.589	36.985
357	3.560	1183.80	56000.0	138.173	0.4072	0.3000	0.00	79.71	0.2500	0.0000	85.00	258.17	41.28	9.8059	24.689	135.950	36.989
358	3.570	1183.60	56000.0	138.543	0.4083	0.3000	0.00	79.70	0.2500	0.0000	85.00	259.53	41.53	9.8058	24.772	136.311	36.994
