t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
15.180	450.77	4168.68	518.779	83.921	85.000	1.079	0.0000	1.6016	0.7430	0.2500	951.40	56000.0	9.7938
15.190	451.32	4173.84	519.075	83.922	85.000	1.078	0.0000	1.6026	0.7427	0.2500	951.20	56000.0	9.7938
15.200	451.87	4179.00	519.371	83.922	85.000	1.078	0.0000	1.6036	0.7425	0.2500	951.00	56000.0	9.7938
15.210	452.42	4184.16	519.666	83.922	85.000	1.078	0.0000	1.6047	0.7422	0.2500	950.80	56000.0	9.7938
15.220	452.97	4189.33	519.962	83.922	85.000	1.078	0.0000	1.6057	0.7420	0.2500	950.60	56000.0	9.7937
15.230	453.52	4194.50	520.258	83.922	85.000	1.078	0.0000	1.6067	0.7418	0.2500	950.40	56000.0	9.7937
15.240	454.07	4199.68	520.554	83.923	85.000	1.077	0.0000	1.6077	0.7415	0.2500	950.20	56000.0	9.7937
15.250	454.62	4204.85	520.850	83.923	85.000	1.077	0.0000	1.6087	0.7413	0.2500	950.00	56000.0	9.7937
15.260	455.17	4210.03	521.146	83.923	85.000	1.077	0.0000	1.6097	0.7411	0.2500	949.80	56000.0	9.7937
15.270	455.73	4215.21	521.442	83.923	85.000	1.077	0.0000	1.6108	0.7408	0.2500	949.60	56000.0	9.7937
15.280	456.28	4220.40	521.738	83.923	85.000	1.077	0.0000	1.6118	0.7406	0.2500	949.40	56000.0	9.7936
15.290	456.83	4225.59	522.034	83.924	85.000	1.076	0.0000	1.6128	0.7403	0.2500	949.20	56000.0	9.7936
15.300	457.38	4230.78	522.330	83.924	85.000	1.076	0.0000	1.6138	0.7401	0.2500	949.00	56000.0	9.7936
15.310	457.93	4235.97	522.626	83.924	85.000	1.076	0.0000	1.6148	0.7399	0.2500	948.80	56000.0	9.7936
15.320	458.49	4241.17	522.922	83.924	85.000	1.076	0.0000	1.6159	0.7396	0.2500	948.60	56000.0	9.7936
15.330	459.04	4246.37	523.218	83.925	85.000	1.075	0.0000	1.6169	0.7394	0.2500	948.40	56000.0	9.7936
15.340	459.60	4251.57	523.514	83.925	85.000	1.075	0.0000	1.6179	0.7392	0.2500	948.20	56000.0	9.7935
15.350	460.15	4256.78	523.811	83.925	85.000	1.075	0.0000	1.6189	0.7389	0.2500	948.00	56000.0	9.7935
15.360	460.70	4261.99	524.107	83.925	85.000	1.075	0.0000	1.6199	0.7387	0.2500	947.80	56000.0	9.7935
15.370	461.26	4267.20	524.403	83.925	85.000	1.075	0.0000	1.6210	0.7384	0.2500	947.60	56000.0	9.7935
15.380	461.81	4272.41	524.700	83.926	85.000	1.074	0.0000	1.6220	0.7382	0.2500	947.40	56000.0	9.7935
15.390	462.37	4277.63	524.996	83.926	85.000	1.074	0.0000	1.6230	0.7380	0.2500	947.20	56000.0	9.7935
15.400	462.92	4282.85	525.292	83.926	85.000	1.074	0.0000	1.6240	0.7377	0.2500	947.00	56000.0	9.7934
15.410	463.48	4288.07	525.589	83.926	85.000	1.074	0.0000	1.6251	0.7375	0.2500	946.80	56000.0	9.7934
15.420	464.04	4293.30	525.885	83.926	85.000	1.074	0.0000	1.6261	0.7372	0.2500	946.60	56000.0	9.7934
15.430	464.59	4298.53	526.182	83.927	85.000	1.073	0.0000	1.6271	0.7370	0.2500	946.40	56000.0	9.7934
15.440	465.15	4303.76	526.478	83.927	85.000	1.073	0.0000	1.6281	0.7368	0.2500	946.20	56000.0	9.7934
15.450	465.71	4309.00	526.775	83.927	85.000	1.073	0.0000	1.6291	0.7365	0.2500	946.00	56000.0	9.7934
15.460	466.26	4314.23	527.071	83.927	85.000	1.073	0.0000	1.6302	0.7363	0.2500	945.80	56000.0	9.7934
15.470	466.82	4319.48	527.368	83.928	85.000	1.072	0.0000	1.6312	0.7361	0.2500	945.60	56000.0	9.7933
15.480	467.38	4324.72	527.665	83.928	85.000	1.072	0.0000	1.6322	0.7358	0.2500	945.40	56000.0	9.7933
15.490	467.94	4329.97	527.961	83.928	85.000	1.072	0.0000	1.6332	0.7356	0.2500	945.20	56000.0	9.7933
15.500	468.50	4335.22	528.258	83.928	85.000	1.072	0.0000	1.6343	0.7353	0.2500	945.00	56000.0	9.7933
15.510	469.05	4340.47	528.555	83.928	85.000	1.072	0.0000	1.6353	0.7351	0.2500	944.80	56000.0	9.7933
15.520	469.61	4345.73	528.852	83.929	85.000	1.071	0.0000	1.6363	0.7349	0.2500	944.60	56000.0	9.7933
15.530	470.17	4350.98	529.149	83.929	85.000	1.071	0.0000	1.6373	0.7346	0.2500	944.40	56000.0	9.7932
15.540	470.73	4356.25	529.445	83.929	85.000	1.071	0.0000	1.6384	0.7344	0.2500	944.20	56000.0	9.7932
15.550	471.29	4361.51	529.742	83.929	85.000	1.071	0.0000	1.6394	0.7341	0.2500	944.00	56000.0	9.7932
15.560	471.85	4366.78	530.039	83.929	85.000	1.071	0.0000	1.6404	0.7339	0.2500	943.80	56000.0	9.7932
15.570	472.41	4372.05	530.336	83.930	85.000	1.070	0.0000	1.6414	0.7337	0.2500	943.60	56000.0	9.7932
15.580	472.97	4377.32	530.633	83.930	85.000	1.070	0.0000	1.6425	0.7334	0.2500	943.40	56000.0	9.7932
15.590	473.54	4382.60	530.930	83.930	85.000	1.070	0.0000	1.6435	0.7332	0.2500	943.20	56000.0	9.7931
15.600	474.10	4387.88	531.228	83.930	85.000	1.070	0.0000	1.6445	0.7329	0.2500	943.00	56000.0	9.7931
15.610	474.66	4393.16	531.525	83.931	85.000	1.069	0.0000	1.6456	0.7327	0.2500	942.80	56000.0	9.7931
15.620	475.22	4398.45	531.822	83.931	85.000	1.069	0.0000	1.6466	0.7325	0.2500	942.60	56000.0	9.7931
15.630	475.78	4403.74	532.119	83.931	85.000	1.069	0.0000	1.6476	0.7322	0.2500	942.40	56000.0	9.7931
15.640	476.35	4409.03	532.416	83.931	85.000	1.069	0.0000	1.6486	0.7320	0.2500	942.20	56000.0	9.7931
15.650	476.91	4414.32	532.714	83.931	85.000	1.069	0.0000	1.6497	0.7317	0.2500	942.00	56000.0	9.7930
15.660	477.47	4419.62	533.011	83.932	85.000	1.068	0.0000	1.6507	0.7315	0.2500	941.80	56000.0	9.7930
15.670	478.03	4424.92	533.308	83.932	85.000	1.068	0.0000	1.6517	0.7313	0.2500	941.60	56000.0	9.7930
15.680	478.60	4430.22	533.606	83.932	85.000	1.068	0.0000	1.6528	0.7310	0.2500	941.40	56000.0	9.7930
15.690	479.16	4435.53	533.903	83.932	85.000	1.068	0.0000	1.6538	0.7308	0.2500	941.20	56000.0	9.7930
15.700	479.73	4440.84	534.201	83.932	85.000	1.068	0.0000	1.6548	0.7305	0.2500	941.00	56000.0	9.7930
15.710	480.29	4446.15	534.498	83.933	85.000	1.067	0.0000	1.6559	0.7303	0.2500	940.80	56000.0	9.7929
15.720	480.86	4451.46	534.796	83.933	85.000	1.067	0.0000	1.6569	0.7301	0.2500	940.60	56000.0	9.7929
15.730	481.42	4456.78	535.093	83.933	85.000	1.067	0.0000	1.6579	0.7298	0.2500	940.40	56000.0	9.7929
15.740	481.99	4462.10	535.391	83.933	85.000	1.067	0.0000	1.6590	0.7296	0.2500	940.20	56000.0	9.7929
15.750	482.55	4467.43	535.689	83.934	85.000	1.066	0.0000	1.6600	0.7293	0.2500	940.00	56000.0	9.7929
15.760	483.12	4472.75	535.987	83.934	85.000	1.066	0.0000	1.6610	0.7291	0.2500	939.80	56000.0	9.7929
15.770	483.69	4478.08	536.284	83.934	85.000	1.066	0.0000	1.6621	0.7289	0.2500	939.60	56000.0	9.7928
15.780	484.25	4483.42	536.582	83.934	85.000	1.066	0.0000	1.6631	0.7286	0.2500	939.40	56000.0	9.7928
15.790	484.82	4488.75	536.880	83.934	85.000	1.066	0.0000	1.6641	0.7284	0.2500	939.20	56000.0	9.7928
15.800	485.39	4494.09	537.178	83.935	85.000	1.065	0.0000	1.6652	0.7281	0.2500	939.00	56000.0	9.7928
15.810	485.95	4499.43	537.476	83.935	85.000	1.065	0.0000	1.6662	0.7279	0.2500	938.80	56000.0	9.7928
15.820	486.52	4504.78	537.774	83.935	85.000	1.065	0.0000	1.6672	0.7276	0.2500	938.60	56000.0	9.7928
15.830	487.09	4510.13	538.072	83.935	85.000	1.065	0.0000	1.6683	0.7274	0.2500	938.40	56000.0	9.7927
15.840	487.66	4515.48	538.370	83.936	85.000	1.064	0.0000	1.6693	0.7272	0.2500	938.20	56000.0	9.7927
15.850	488.23	4520.83	538.668	83.936	85.000	1.064	0.0000	1.6703	0.7269	0.2500	938.00	56000.0	9.7927
15.860	488.80	4526.19	538.966	83.936	85.000	1.064	0.0000	1.6714	0.7267	0.2500	937.80	56000.0	9.7927
15.870	489.37	4531.55	539.265	83.936	85.000	1.064	0.0000	1.6724	0.7264	0.2500	937.60	56000.0	9.7927
15.880	489.94	4536.91	539.563	83.936	85.000	1.064	0.0000	1.6735	0.7262	0.2500	937.40	56000.0	9.7927
15.890	490.51	4542.27	539.861	83.937	85.000	1.063	0.0000	1.6745	0.7260	0.2500	937.20	56000.0	9.7927
15.900	491.08	4547.64	540.159	83.937	85.000	1.063	0.0000	1.6755	0.7257	0.2500	937.00	56000.0	9.7926
15.910	491.65	4553.01	540.458	83.937	85.000	1.063	0.0000	1.6766	0.7255	0.2500	936.80	56000.0	9.7926
15.920	492.22	4558.39	540.756	83.937	85.000	1.063	0.0000	1.6776	0.7252	0.2500	936.60	56000.0	9.7926
15.930	492.79	4563.77	541.055	83.937	85.000	1.063	0.0000	1.6787	0.7250	0.2500	936.40	56000.0	9.7926
15.940	493.36	4569.15	541.353	83.938	85.000	1.062	0.0000	1.6797	0.7247	0.2500	936.20	56000.0	9.7926
15.950	493.93	4574.53	541.652	83.938	85.000	1.062	0.0000	1.6807	0.7245	0.2500	936.00	56000.0	9.7926
15.960	494.50	4579.91	541.950	83.938	85.000	1.062	0.0000	1.6818	0.7243	0.2500	935.80	56000.0	9.7925
15.970	495.08	4585.30	542.249	83.938	85.000	1.062	0.0000	1.6828	0.7240	0.2500	935.60	56000.0	9.7925
15.980	495.65	4590.70	542.548	83.939	85.000	1.061	0.0000	1.6839	0.7238	0.2500	935.40	56000.0	9.7925
15.990	496.22	4596.09	542.847	83.939	85.000	1.061	0.0000	1.6849	0.7235	0.2500	935.20	56000.0	9.7925
16.000	496.79	4601.49	543.145	83.939	85.000	1.061	0.0000	1.6859	0.7233	0.2500	935.00	56000.0	9.7925
16.010	497.37	4606.89	543.444	83.939	85.000	1.061	0.0000	1.6870	0.7230	0.2500	934.80	56000.0	9.7925
16.020	497.94	4612.29	543.743	83.939	85.000	1.061	0.0000	1.6880	0.7228	0.2500	934.60	56000.0	9.7924
16.030	498.52	4617.70	544.042	83.940	85.000	1.060	0.0000	1.6891	0.7226	0.2500	934.40	56000.0	9.7924
16.040	499.09	4623.11	544.341	83.940	85.000	1.060	0.0000	1.6901	0.7223	0.2500	934.20	56000.0	9.7924
16.050	499.66	4628.52	544.640	83.940	85.000	1.060	0.0000	1.6911	0.7221	0.2500	934.00	56000.0	9.7924
16.060	500.24	4633.94	544.939	83.940	85.000	1.060	0.0000	1.6922	0.7218	0.2500	933.80	56000.0	9.7924
16.070	500.82	4639.36	545.238	83.940	85.000	1.060	0.0000	1.6932	0.7216	0.2500	933.60	56000.0	9.7924
16.080	501.39	4644.78	545.537	83.941	85.000	1.059	0.0000	1.6943	0.7213	0.2500	933.40	56000.0	9.7923
16.090	501.97	4650.21	545.837	83.941	85.000	1.059	0.0000	1.6953	0.7211	0.2500	933.20	56000.0	9.7923
16.100	502.54	4655.63	546.136	83.941	85.000	1.059	0.0000	1.6964	0.7208	0.2500	933.00	56000.0	9.7923
16.110	503.12	4661.07	546.435	83.941	85.000	1.059	0.0000	1.6974	0.7206	0.2500	932.80	56000.0	9.7923
16.120	503.70	4666.50	546.735	83.942	85.000	1.058	0.0000	1.6985	0.7204	0.2500	932.60	56000.0	9.7923
16.130	504.27	4671.94	547.034	83.942	85.000	1.058	0.0000	1.6995	0.7201	0.2500	932.40	56000.0	9.7923
16.140	504.85	4677.38	547.334	83.942	85.000	1.058	0.0000	1.7006	0.7199	0.2500	932.20	56000.0	9.7922
16.150	505.43	4682.82	547.633	83.942	85.000	1.058	0.0000	1.7016	0.7196	0.2500	932.00	56000.0	9.7922
16.160	506.01	4688.26	547.933	83.942	85.000	1.058	0.0000	1.7027	0.7194	0.2500	931.80	56000.0	9.7922
16.170	506.58	4693.71	548.232	83.943	85.000	1.057	0.0000	1.7037	0.7191	0.2500	931.60	56000.0	9.7922
16.180	507.16	4699.16	548.532	83.943	85.000	1.057	0.0000	1.7047	0.7189	0.2500	931.40	56000.0	9.7922
16.190	507.74	4704.62	548.832	83.943	85.000	1.057	0.0000	1.7058	0.7186	0.2500	931.20	56000.0	9.7922
16.200	508.32	4710.08	549.132	83.943	85.000	1.057	0.0000	1.7068	0.7184	0.2500	931.00	56000.0	9.7921
16.210	508.90	4715.54	549.431	83.944	85.000	1.056	0.0000	1.7079	0.7182	0.2500	930.80	56000.0	9.7921
16.220	509.48	4721.00	549.731	83.944	85.000	1.056	0.0000	1.7089	0.7179	0.2500	930.60	56000.0	9.7921
16.230	510.06	4726.47	550.031	83.944	85.000	1.056	0.0000	1.7100	0.7177	0.2500	930.40	56000.0	9.7921
16.240	510.64	4731.94	550.331	83.944	85.000	1.056	0.0000	1.7110	0.7174	0.2500	930.20	56000.0	9.7921
16.250	511.22	4737.41	550.631	83.944	85.000	1.056	0.0000	1.7121	0.7172	0.2500	930.00	56000.0	9.7920
16.260	511.80	4742.89	550.931	83.945	85.000	1.055	0.0000	1.7131	0.7169	0.2500	929.80	56000.0	9.7920
16.270	512.38	4748.36	551.231	83.945	85.000	1.055	0.0000	1.7142	0.7167	0.2500	929.60	56000.0	9.7920
16.280	512.96	4753.85	551.532	83.945	85.000	1.055	0.0000	1.7153	0.7164	0.2500	929.40	56000.0	9.7920
16.290	513.55	4759.33	551.832	83.945	85.000	1.055	0.0000	1.7163	0.7162	0.2500	929.20	56000.0	9.7920
16.300	514.13	4764.82	552.132	83.945	85.000	1.055	0.0000	1.7174	0.7159	0.2500	929.00	56000.0	9.7920
16.310	514.71	4770.31	552.433	83.946	85.000	1.054	0.0000	1.7184	0.7157	0.2500	928.80	56000.0	9.7919
16.320	515.29	4775.80	552.733	83.946	85.000	1.054	0.0000	1.7195	0.7155	0.2500	928.60	56000.0	9.7919
16.330	515.88	4781.30	553.034	83.946	85.000	1.054	0.0000	1.7205	0.7152	0.2500	928.40	56000.0	9.7919
16.340	516.46	4786.80	553.334	83.946	85.000	1.054	0.0000	1.7216	0.7150	0.2500	928.20	56000.0	9.7919
16.350	517.04	4792.30	553.635	83.947	85.000	1.053	0.0000	1.7226	0.7147	0.2500	928.00	56000.0	9.7919
16.360	517.63	4797.81	553.935	83.947	85.000	1.053	0.0000	1.7237	0.7145	0.2500	927.80	56000.0	9.7919
16.370	518.21	4803.31	554.236	83.947	85.000	1.053	0.0000	1.7247	0.7142	0.2500	927.60	56000.0	9.7918
16.380	518.80	4808.83	554.537	83.947	85.000	1.053	0.0000	1.7258	0.7140	0.2500	927.40	56000.0	9.7918
16.390	519.38	4814.34	554.838	83.947	85.000	1.053	0.0000	1.7269	0.7137	0.2500	927.20	56000.0	9.7918
16.400	519.96	4819.86	555.138	83.948	85.000	1.052	0.0000	1.7279	0.7135	0.2500	927.00	56000.0	9.7918
16.410	520.55	4825.38	555.439	83.948	85.000	1.052	0.0000	1.7290	0.7132	0.2500	926.80	56000.0	9.7918
16.420	521.14	4830.90	555.740	83.948	85.000	1.052	0.0000	1.7300	0.7130	0.2500	926.60	56000.0	9.7918
16.430	521.72	4836.43	556.041	83.948	85.000	1.052	0.0000	1.7311	0.7127	0.2500	926.40	56000.0	9.7917
16.440	522.31	4841.96	556.342	83.948	85.000	1.052	0.0000	1.7321	0.7125	0.2500	926.20	56000.0	9.7917
16.450	522.89	4847.49	556.644	83.949	85.000	1.051	0.0000	1.7332	0.7123	0.2500	926.00	56000.0	9.7917
16.460	523.48	4853.03	556.945	83.949	85.000	1.051	0.0000	1.7343	0.7120	0.2500	925.80	56000.0	9.7917
16.470	524.07	4858.56	557.246	83.949	85.000	1.051	0.0000	1.7353	0.7118	0.2500	925.60	56000.0	9.7917
16.480	524.66	4864.11	557.547	83.949	85.000	1.051	0.0000	1.7364	0.7115	0.2500	925.40	56000.0	9.7917
16.490	525.24	4869.65	557.849	83.950	85.000	1.050	0.0000	1.7374	0.7113	0.2500	925.20	56000.0	9.7916
16.500	525.83	4875.20	558.150	83.950	85.000	1.050	0.0000	1.7385	0.7110	0.2500	925.00	56000.0	9.7916
16.510	526.42	4880.75	558.452	83.950	85.000	1.050	0.0000	1.7396	0.7108	0.2500	924.80	56000.0	9.7916
16.520	527.01	4886.30	558.753	83.950	85.000	1.050	0.0000	1.7406	0.7105	0.2500	924.60	56000.0	9.7916
16.530	527.60	4891.86	559.055	83.950	85.000	1.050	0.0000	1.7417	0.7103	0.2500	924.40	56000.0	9.7916
16.540	528.19	4897.42	559.356	83.951	85.000	1.049	0.0000	1.7427	0.7100	0.2500	924.20	56000.0	9.7916
16.550	528.78	4902.98	559.658	83.951	85.000	1.049	0.0000	1.7438	0.7098	0.2500	924.00	56000.0	9.7915
16.560	529.37	4908.54	559.960	83.951	85.000	1.049	0.0000	1.7449	0.7095	0.2500	923.80	56000.0	9.7915
16.570	529.96	4914.11	560.262	83.951	85.000	1.049	0.0000	1.7459	0.7093	0.2500	923.60	56000.0	9.7915
16.580	530.55	4919.68	560.564	83.952	85.000	1.048	0.0000	1.7470	0.7090	0.2500	923.40	56000.0	9.7915
16.590	531.14	4925.26	560.866	83.952	85.000	1.048	0.0000	1.7481	0.7088	0.2500	923.20	56000.0	9.7915
16.600	531.73	4930.84	561.168	83.952	85.000	1.048	0.0000	1.7491	0.7085	0.2500	923.00	56000.0	9.7915
16.610	532.32	4936.42	561.470	83.952	85.000	1.048	0.0000	1.7502	0.7083	0.2500	922.80	56000.0	9.7914
16.620	532.91	4942.00	561.772	83.952	85.000	1.048	0.0000	1.7513	0.7080	0.2500	922.60	56000.0	9.7914
16.630	533.50	4947.59	562.074	83.953	85.000	1.047	0.0000	1.7523	0.7078	0.2500	922.40	56000.0	9.7914
16.640	534.09	4953.18	562.376	83.953	85.000	1.047	0.0000	1.7534	0.7075	0.2500	922.20	56000.0	9.7914
16.650	534.69	4958.77	562.679	83.953	85.000	1.047	0.0000	1.7545	0.7073	0.2500	922.00	56000.0	9.7914
16.660	535.28	4964.36	562.981	83.953	85.000	1.047	0.0000	1.7555	0.7070	0.2500	921.80	56000.0	9.7914
16.670	535.87	4969.96	563.284	83.953	85.000	1.047	0.0000	1.7566	0.7068	0.2500	921.60	56000.0	9.7913
16.680	536.47	4975.56	563.586	83.954	85.000	1.046	0.0000	1.7577	0.7065	0.2500	921.40	56000.0	9.7913
16.690	537.06	4981.17	563.889	83.954	85.000	1.046	0.0000	1.7587	0.7063	0.2500	921.20	56000.0	9.7913
16.700	537.65	4986.78	564.191	83.954	85.000	1.046	0.0000	1.7598	0.7060	0.2500	921.00	56000.0	9.7913
16.710	538.25	4992.39	564.494	83.954	85.000	1.046	0.0000	1.7609	0.7058	0.2500	920.80	56000.0	9.7913
16.720	538.84	4998.00	564.797	83.955	85.000	1.045	0.0000	1.7619	0.7055	0.2500	920.60	56000.0	9.7912
16.730	539.44	5003.62	565.100	83.955	85.000	1.045	0.0000	1.7630	0.7053	0.2500	920.40	56000.0	9.7912
16.740	540.03	5009.24	565.403	83.955	85.000	1.045	0.0000	1.7641	0.7050	0.2500	920.20	56000.0	9.7912
16.750	540.63	5014.86	565.706	83.955	85.000	1.045	0.0000	1.7652	0.7048	0.2500	920.00	56000.0	9.7912
16.760	541.22	5020.48	566.009	83.955	85.000	1.045	0.0000	1.7662	0.7045	0.2500	919.80	56000.0	9.7912
16.770	541.82	5026.11	566.312	83.956	85.000	1.044	0.0000	1.7673	0.7043	0.2500	919.60	56000.0	9.7912
16.780	542.42	5031.74	566.615	83.956	85.000	1.044	0.0000	1.7684	0.7040	0.2500	919.40	56000.0	9.7911
16.790	543.01	5037.38	566.918	83.956	85.000	1.044	0.0000	1.7694	0.7038	0.2500	919.20	56000.0	9.7911
16.800	543.61	5043.02	567.221	83.956	85.000	1.044	0.0000	1.7705	0.7035	0.2500	919.00	56000.0	9.7911
16.810	544.21	5048.66	567.525	83.956	85.000	1.044	0.0000	1.7716	0.7033	0.2500	918.80	56000.0	9.7911
16.820	544.80	5054.30	567.828	83.957	85.000	1.043	0.0000	1.7727	0.7030	0.2500	918.60	56000.0	9.7911
16.830	545.40	5059.95	568.132	83.957	85.000	1.043	0.0000	1.7737	0.7028	0.2500	918.40	56000.0	9.7911
16.840	546.00	5065.60	568.435	83.957	85.000	1.043	0.0000	1.7748	0.7025	0.2500	918.20	56000.0	9.7910
16.850	546.60	5071.25	568.739	83.957	85.000	1.043	0.0000	1.7759	0.7023	0.2500	918.00	56000.0	9.7910
16.860	547.20	5076.91	569.042	83.958	85.000	1.042	0.0000	1.7770	0.7020	0.2500	917.80	56000.0	9.7910
16.870	547.80	5082.57	569.346	83.958	85.000	1.042	0.0000	1.7780	0.7018	0.2500	917.60	56000.0	9.7910
16.880	548.40	5088.23	569.650	83.958	85.000	1.042	0.0000	1.7791	0.7015	0.2500	917.40	56000.0	9.7910
16.890	549.00	5093.89	569.954	83.958	85.000	1.042	0.0000	1.7802	0.7013	0.2500	917.20	56000.0	9.7910
16.900	549.59	5099.56	570.258	83.958	85.000	1.042	0.0000	1.7813	0.7010	0.2500	917.00	56000.0	9.7909
16.910	550.20	5105.23	570.562	83.959	85.000	1.041	0.0000	1.7824	0.7008	0.2500	916.80	56000.0	9.7909
16.920	550.80	5110.90	570.866	83.959	85.000	1.041	0.0000	1.7834	0.7005	0.2500	916.60	56000.0	9.7909
16.930	551.40	5116.58	571.170	83.959	85.000	1.041	0.0000	1.7845	0.7003	0.2500	916.40	56000.0	9.7909
16.940	552.00	5122.26	571.474	83.959	85.000	1.041	0.0000	1.7856	0.7000	0.2500	916.20	56000.0	9.7909
16.950	552.60	5127.94	571.779	83.960	85.000	1.040	0.0000	1.7867	0.6998	0.2500	916.00	56000.0	9.7908
16.960	553.20	5133.63	572.083	83.960	85.000	1.040	0.0000	1.7878	0.6995	0.2500	915.80	56000.0	9.7908
16.970	553.80	5139.32	572.388	83.960	85.000	1.040	0.0000	1.7888	0.6993	0.2500	915.60	56000.0	9.7908
16.980	554.40	5145.01	572.692	83.960	85.000	1.040	0.0000	1.7899	0.6990	0.2500	915.40	56000.0	9.7908
16.990	555.01	5150.71	572.997	83.960	85.000	1.040	0.0000	1.7910	0.6988	0.2500	915.20	56000.0	9.7908
17.000	555.61	5156.40	573.301	83.961	85.000	1.039	0.0000	1.7921	0.6985	0.2500	915.00	56000.0	9.7908
17.010	556.21	5162.11	573.606	83.961	85.000	1.039	0.0000	1.7932	0.6983	0.2500	914.80	56000.0	9.7907
17.020	556.82	5167.81	573.911	83.961	85.000	1.039	0.0000	1.7942	0.6980	0.2500	914.60	56000.0	9.7907
17.030	557.42	5173.52	574.216	83.961	85.000	1.039	0.0000	1.7953	0.6978	0.2500	914.40	56000.0	9.7907
17.040	558.02	5179.23	574.521	83.961	85.000	1.039	0.0000	1.7964	0.6975	0.2500	914.20	56000.0	9.7907
17.050	558.63	5184.94	574.826	83.962	85.000	1.038	0.0000	1.7975	0.6973	0.2500	914.00	56000.0	9.7907
17.060	559.23	5190.66	575.131	83.962	85.000	1.038	0.0000	1.7986	0.6970	0.2500	913.80	56000.0	9.7907
17.070	559.84	5196.38	575.436	83.962	85.000	1.038	0.0000	1.7997	0.6967	0.2500	913.60	56000.0	9.7906
17.080	560.44	5202.10	575.741	83.962	85.000	1.038	0.0000	1.8008	0.6965	0.2500	913.40	56000.0	9.7906
17.090	561.05	5207.82	576.046	83.963	85.000	1.037	0.0000	1.8018	0.6962	0.2500	913.20	56000.0	9.7906
17.100	561.66	5213.55	576.352	83.963	85.000	1.037	0.0000	1.8029	0.6960	0.2500	913.00	56000.0	9.7906
17.110	562.26	5219.29	576.657	83.963	85.000	1.037	0.0000	1.8040	0.6957	0.2500	912.80	56000.0	9.7906
17.120	562.87	5225.02	576.963	83.963	85.000	1.037	0.0000	1.8051	0.6955	0.2500	912.60	56000.0	9.7905
17.130	563.48	5230.76	577.268	83.963	85.000	1.037	0.0000	1.8062	0.6952	0.2500	912.40	56000.0	9.7905
17.140	564.08	5236.50	577.574	83.964	85.000	1.036	0.0000	1.8073	0.6950	0.2500	912.20	56000.0	9.7905
17.150	564.69	5242.24	577.880	83.964	85.000	1.036	0.0000	1.8084	0.6947	0.2500	912.00	56000.0	9.7905
17.160	565.30	5247.99	578.185	83.964	85.000	1.036	0.0000	1.8095	0.6945	0.2500	911.80	56000.0	9.7905
17.170	565.91	5253.74	578.491	83.964	85.000	1.036	0.0000	1.8105	0.6942	0.2500	911.60	56000.0	9.7905
17.180	566.51	5259.49	578.797	83.964	85.000	1.036	0.0000	1.8116	0.6940	0.2500	911.40	56000.0	9.7904
17.190	567.12	5265.25	579.103	83.965	85.000	1.035	0.0000	1.8127	0.6937	0.2500	911.20	56000.0	9.7904
17.200	567.73	5271.01	579.409	83.965	85.000	1.035	0.0000	1.8138	0.6934	0.2500	911.00	56000.0	9.7904
17.210	568.34	5276.77	579.716	83.965	85.000	1.035	0.0000	1.8149	0.6932	0.2500	910.80	56000.0	9.7904
17.220	568.95	5282.53	580.022	83.965	85.000	1.035	0.0000	1.8160	0.6929	0.2500	910.60	56000.0	9.7904
17.230	569.56	5288.30	580.328	83.966	85.000	1.034	0.0000	1.8171	0.6927	0.2500	910.40	56000.0	9.7904
17.240	570.17	5294.07	580.635	83.966	85.000	1.034	0.0000	1.8182	0.6924	0.2500	910.20	56000.0	9.7903
17.250	570.78	5299.85	580.941	83.966	85.000	1.034	0.0000	1.8193	0.6922	0.2500	910.00	56000.0	9.7903
17.260	571.39	5305.62	581.248	83.966	85.000	1.034	0.0000	1.8204	0.6919	0.2500	909.80	56000.0	9.7903
17.270	572.00	5311.40	581.554	83.966	85.000	1.034	0.0000	1.8215	0.6917	0.2500	909.60	56000.0	9.7903
17.280	572.61	5317.19	581.861	83.967	85.000	1.033	0.0000	1.8226	0.6914	0.2500	909.40	56000.0	9.7903
17.290	573.22	5322.97	582.168	83.967	85.000	1.033	0.0000	1.8237	0.6911	0.2500	909.20	56000.0	9.7902
17.300	573.84	5328.76	582.475	83.967	85.000	1.033	0.0000	1.8248	0.6909	0.2500	909.00	56000.0	9.7902
17.310	574.45	5334.56	582.782	83.967	85.000	1.033	0.0000	1.8259	0.6906	0.2500	908.80	56000.0	9.7902
17.320	575.06	5340.35	583.089	83.968	85.000	1.032	0.0000	1.8270	0.6904	0.2500	908.60	56000.0	9.7902
17.330	575.67	5346.15	583.396	83.968	85.000	1.032	0.0000	1.8281	0.6901	0.2500	908.40	56000.0	9.7902
17.340	576.29	5351.95	583.703	83.968	85.000	1.032	0.0000	1.8292	0.6899	0.2500	908.20	56000.0	9.7902
17.350	576.90	5357.76	584.010	83.968	85.000	1.032	0.0000	1.8303	0.6896	0.2500	908.00	56000.0	9.7901
17.360	577.51	5363.56	584.318	83.968	85.000	1.032	0.0000	1.8314	0.6894	0.2500	907.80	56000.0	9.7901
17.370	578.13	5369.37	584.625	83.969	85.000	1.031	0.0000	1.8325	0.6891	0.2500	907.60	56000.0	9.7901
