N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
181	1.800	1219.00	56000.0	73.852	0.2172	0.3000	0.00	81.27	0.2500	0.0000	85.00	74.13	10.05	9.8064	11.211	72.996	36.058
182	1.810	1218.80	56000.0	74.212	0.2183	0.3000	0.00	81.26	0.2500	0.0000	85.00	74.86	10.17	9.8064	11.281	73.350	36.064
183	1.820	1218.60	56000.0	74.573	0.2193	0.3000	0.00	81.25	0.2500	0.0000	85.00	75.60	10.28	9.8064	11.351	73.704	36.070
184	1.830	1218.40	56000.0	74.934	0.2204	0.3000	0.00	81.23	0.2500	0.0000	85.00	76.34	10.39	9.8064	11.420	74.058	36.076
185	1.840	1218.20	56000.0	75.295	0.2215	0.3000	0.00	81.22	0.2500	0.0000	85.00	77.08	10.51	9.8064	11.490	74.413	36.082
186	1.850	1218.00	56000.0	75.655	0.2225	0.3000	0.00	81.21	0.2500	0.0000	85.00	77.82	10.62	9.8064	11.560	74.767	36.088
187	1.860	1217.80	56000.0	76.016	0.2236	0.3000	0.00	81.20	0.2500	0.0000	85.00	78.57	10.74	9.8064	11.630	75.121	36.094
188	1.870	1217.60	56000.0	76.377	0.2246	0.3000	0.00	81.19	0.2500	0.0000	85.00	79.32	10.85	9.8064	11.700	75.476	36.100
189	1.880	1217.40	56000.0	76.738	0.2257	0.3000	0.00	81.18	0.2500	0.0000	85.00	80.07	10.97	9.8064	11.770	75.830	36.106
190	1.890	1217.20	56000.0	77.099	0.2268	0.3000	0.00	81.17	0.2500	0.0000	85.00	80.83	11.09	9.8064	11.841	76.185	36.111
191	1.900	1217.00	56000.0	77.460	0.2278	0.3000	0.00	81.15	0.2500	0.0000	85.00	81.59	11.21	9.8064	11.911	76.539	36.117
192	1.910	1216.80	56000.0	77.822	0.2289	0.3000	0.00	81.14	0.2500	0.0000	85.00	82.36	11.33	9.8064	11.982	76.894	36.123
193	1.920	1216.60	56000.0	78.183	0.2300	0.3000	0.00	81.13	0.2500	0.0000	85.00	83.13	11.45	9.8064	12.052	77.248	36.129
194	1.930	1216.40	56000.0	78.544	0.2310	0.3000	0.00	81.12	0.2500	0.0000	85.00	83.90	11.57	9.8064	12.123	77.603	36.135
195	1.940	1216.20	56000.0	78.905	0.2321	0.3000	0.00	81.11	0.2500	0.0000	85.00	84.68	11.69	9.8064	12.194	77.958	36.141
196	1.950	1216.00	56000.0	79.267	0.2332	0.3000	0.00	81.10	0.2500	0.0000	85.00	85.46	11.81	9.8064	12.265	78.312	36.147
197	1.960	1215.80	56000.0	79.628	0.2342	0.3000	0.00	81.09	0.2500	0.0000	85.00	86.24	11.93	9.8064	12.336	78.667	36.153
198	1.970	1215.60	56000.0	79.990	0.2353	0.3000	0.00	81.08	0.2500	0.0000	85.00	87.03	12.06	9.8064	12.407	79.022	36.159
199	1.980	1215.40	56000.0	80.351	0.2364	0.3000	0.00	81.07	0.2500	0.0000	85.00	87.82	12.18	9.8064	12.478	79.377	36.164
200	1.990	1215.20	56000.0	80.713	0.2374	0.3000	0.00	81.06	0.2500	0.0000	85.00	88.61	12.30	9.8064	12.549	79.732	36.170
201	2.000	1215.00	56000.0	81.075	0.2385	0.3000	0.00	81.04	0.2500	0.0000	85.00	89.41	12.43	9.8064	12.620	80.086	36.176
202	2.010	1214.80	56000.0	81.437	0.2396	0.3000	0.00	81.03	0.2500	0.0000	85.00	90.21	12.56	9.8064	12.692	80.441	36.182
203	2.020	1214.60	56000.0	81.798	0.2406	0.3000	0.00	81.02	0.2500	0.0000	85.00	91.01	12.68	9.8064	12.763	80.796	36.188
204	2.030	1214.40	56000.0	82.160	0.2417	0.3000	0.00	81.01	0.2500	0.0000	85.00	91.82	12.81	9.8064	12.835	81.151	36.193
205	2.040	1214.20	56000.0	82.522	0.2428	0.3000	0.00	81.00	0.2500	0.0000	85.00	92.63	12.94	9.8064	12.907	81.507	36.199
206	2.050	1214.00	56000.0	82.884	0.2438	0.3000	0.00	80.99	0.2500	0.0000	85.00	93.45	13.07	9.8064	12.979	81.862	36.205
207	2.060	1213.80	56000.0	83.246	0.2449	0.3000	0.00	80.98	0.2500	0.0000	85.00	94.27	13.20	9.8064	13.051	82.217	36.211
208	2.070	1213.60	56000.0	83.608	0.2460	0.3000	0.00	80.97	0.2500	0.0000	85.00	95.09	13.33	9.8064	13.123	82.572	36.217
209	2.080	1213.40	56000.0	83.970	0.2470	0.3000	0.00	80.96	0.2500	0.0000	85.00	95.91	13.46	9.8064	13.195	82.927	36.222
210	2.090	1213.20	56000.0	84.333	0.2481	0.3000	0.00	80.95	0.2500	0.0000	85.00	96.74	13.59	9.8064	13.267	83.283	36.228
211	2.100	1213.00	56000.0	84.695	0.2492	0.3000	0.00	80.94	0.2500	0.0000	85.00	97.58	13.72	9.8063	13.339	83.638	36.234
212	2.110	1212.80	56000.0	85.057	0.2502	0.3000	0.00	80.93	0.2500	0.0000	85.00	98.41	13.86	9.8063	13.412	83.993	36.240
213	2.120	1212.60	56000.0	85.420	0.2513	0.3000	0.00	80.92	0.2500	0.0000	85.00	99.25	13.99	9.8063	13.484	84.349	36.245
214	2.130	1212.40	56000.0	85.782	0.2524	0.3000	0.00	80.91	0.2500	0.0000	85.00	100.10	14.13	9.8063	13.557	84.704	36.251
215	2.140	1212.20	56000.0	86.145	0.2534	0.3000	0.00	80.90	0.2500	0.0000	85.00	100.94	14.26	9.8063	13.629	85.060	36.257
216	2.150	1212.00	56000.0	86.507	0.2545	0.3000	0.00	80.89	0.2500	0.0000	85.00	101.79	14.40	9.8063	13.702	85.415	36.263
217	2.160	1211.80	56000.0	86.870	0.2556	0.3000	0.00	80.88	0.2500	0.0000	85.00	102.65	14.54	9.8063	13.775	85.771	36.268
218	2.170	1211.60	56000.0	87.233	0.2566	0.3000	0.00	80.87	0.2500	0.0000	85.00	103.50	14.67	9.8063	13.848	86.126	36.274
219	2.180	1211.40	56000.0	87.595	0.2577	0.3000	0.00	80.86	0.2500	0.0000	85.00	104.37	14.81	9.8063	13.921	86.482	36.280
220	2.190	1211.20	56000.0	87.958	0.2588	0.3000	0.00	80.85	0.2500	0.0000	85.00	105.23	14.95	9.8063	13.994	86.838	36.285
221	2.200	1211.00	56000.0	88.321	0.2599	0.3000	0.00	80.84	0.2500	0.0000	85.00	106.10	15.09	9.8063	14.067	87.193	36.291
222	2.210	1210.80	56000.0	88.684	0.2609	0.3000	0.00	80.83	0.2500	0.0000	85.00	106.97	15.23	9.8063	14.140	87.549	36.297
223	2.220	1210.60	56000.0	89.047	0.2620	0.3000	0.00	80.82	0.2500	0.0000	85.00	107.85	15.37	9.8063	14.214	87.905	36.302
224	2.230	1210.40	56000.0	89.410	0.2631	0.3000	0.00	80.80	0.2500	0.0000	85.00	108.73	15.52	9.8063	14.287	88.261	36.308
225	2.240	1210.20	56000.0	89.773	0.2641	0.3000	0.00	80.79	0.2500	0.0000	85.00	109.61	15.66	9.8063	14.361	88.617	36.314
226	2.250	1210.00	56000.0	90.136	0.2652	0.3000	0.00	80.78	0.2500	0.0000	85.00	110.49	15.80	9.8063	14.434	88.973	36.319
227	2.260	1209.80	56000.0	90.499	0.2663	0.3000	0.00	80.77	0.2500	0.0000	85.00	111.38	15.95	9.8063	14.508	89.329	36.325
228	2.270	1209.60	56000.0	90.862	0.2674	0.3000	0.00	80.77	0.2500	0.0000	85.00	112.28	16.09	9.8063	14.582	89.685	36.330
229	2.280	1209.40	56000.0	91.226	0.2684	0.3000	0.00	80.76	0.2500	0.0000	85.00	113.17	16.24	9.8063	14.656	90.041	36.336
230	2.290	1209.20	56000.0	91.589	0.2695	0.3000	0.00	80.75	0.2500	0.0000	85.00	114.07	16.38	9.8063	14.730	90.397	36.342
231	2.300	1209.00	56000.0	91.953	0.2706	0.3000	0.00	80.74	0.2500	0.0000	85.00	114.98	16.53	9.8063	14.804	90.753	36.347
232	2.310	1208.80	56000.0	92.316	0.2716	0.3000	0.00	80.73	0.2500	0.0000	85.00	115.89	16.68	9.8063	14.878	91.109	36.353
233	2.320	1208.60	56000.0	92.680	0.2727	0.3000	0.00	80.72	0.2500	0.0000	85.00	116.80	16.83	9.8063	14.952	91.465	36.358
234	2.330	1208.40	56000.0	93.043	0.2738	0.3000	0.00	80.71	0.2500	0.0000	85.00	117.71	16.98	9.8063	15.027	91.822	36.364
235	2.340	1208.20	56000.0	93.407	0.2749	0.3000	0.00	80.70	0.2500	0.0000	85.00	118.63	17.13	9.8063	15.101	92.178	36.370
236	2.350	1208.00	56000.0	93.770	0.2759	0.3000	0.00	80.69	0.2500	0.0000	85.00	119.55	17.28	9.8063	15.176	92.534	36.375
237	2.360	1207.80	56000.0	94.134	0.2770	0.3000	0.00	80.68	0.2500	0.0000	85.00	120.48	17.43	9.8063	15.250	92.891	36.381
238	2.370	1207.60	56000.0	94.498	0.2781	0.3000	0.00	80.67	0.2500	0.0000	85.00	121.41	17.58	9.8063	15.325	93.247	36.386
239	2.380	1207.40	56000.0	94.862	0.2792	0.3000	0.00	80.66	0.2500	0.0000	85.00	122.34	17.74	9.8063	15.400	93.604	36.392
240	2.390	1207.20	56000.0	95.226	0.2802	0.3000	0.00	80.65	0.2500	0.0000	85.00	123.27	17.89	9.8063	15.474	93.960	36.397
241	2.400	1207.00	56000.0	95.590	0.2813	0.3000	0.00	80.64	0.2500	0.0000	85.00	124.21	18.04	9.8063	15.549	94.317	36.403
242	2.410	1206.80	56000.0	95.954	0.2824	0.3000	0.00	80.63	0.2500	0.0000	85.00	125.16	18.20	9.8063	15.624	94.673	36.408
243	2.420	1206.60	56000.0	96.318	0.2834	0.3000	0.00	80.62	0.2500	0.0000	85.00	126.10	18.36	9.8063	15.700	95.030	36.414
244	2.430	1206.40	56000.0	96.682	0.2845	0.3000	0.00	80.61	0.2500	0.0000	85.00	127.05	18.51	9.8063	15.775	95.386	36.419
245	2.440	1206.20	56000.0	97.046	0.2856	0.3000	0.00	80.60	0.2500	0.0000	85.00	128.01	18.67	9.8063	15.850	95.743	36.425
246	2.450	1206.00	56000.0	97.410	0.2867	0.3000	0.00	80.59	0.2500	0.0000	85.00	128.97	18.83	9.8063	15.925	96.100	36.430
247	2.460	1205.80	56000.0	97.775	0.2877	0.3000	0.00	80.58	0.2500	0.0000	85.00	129.93	18.99	9.8062	16.001	96.457	36.436
248	2.470	1205.60	56000.0	98.139	0.2888	0.3000	0.00	80.57	0.2500	0.0000	85.00	130.89	19.15	9.8062	16.076	96.813	36.441
249	2.480	1205.40	56000.0	98.504	0.2899	0.3000	0.00	80.56	0.2500	0.0000	85.00	131.86	19.31	9.8062	16.152	97.170	36.447
250	2.490	1205.20	56000.0	98.868	0.2910	0.3000	0.00	80.55	0.2500	0.0000	85.00	132.83	19.47	9.8062	16.228	97.527	36.452
251	2.500	1205.00	56000.0	99.233	0.2920	0.3000	0.00	80.54	0.2500	0.0000	85.00	133.81	19.63	9.8062	16.303	97.884	36.458
252	2.510	1204.80	56000.0	99.597	0.2931	0.3000	0.00	80.53	0.2500	0.0000	85.00	134.79	19.80	9.8062	16.379	98.241	36.463
253	2.520	1204.60	56000.0	99.962	0.2942	0.3000	0.00	80.53	0.2500	0.0000	85.00	135.77	19.96	9.8062	16.455	98.598	36.468
254	2.530	1204.40	56000.0	100.326	0.2953	0.3000	0.00	80.52	0.2500	0.0000	85.00	136.75	20.13	9.8062	16.531	98.955	36.474
255	2.540	1204.20	56000.0	100.691	0.2964	0.3000	0.00	80.51	0.2500	0.0000	85.00	137.74	20.29	9.8062	16.607	99.312	36.479
256	2.550	1204.00	56000.0	101.056	0.2974	0.3000	0.00	80.50	0.2500	0.0000	85.00	138.74	20.46	9.8062	16.683	99.669	36.485
257	2.560	1203.80	56000.0	101.421	0.2985	0.3000	0.00	80.49	0.2500	0.0000	85.00	139.73	20.62	9.8062	16.760	100.026	36.490
258	2.570	1203.60	56000.0	101.786	0.2996	0.3000	0.00	80.48	0.2500	0.0000	85.00	140.73	20.79	9.8062	16.836	100.384	36.495
259	2.580	1203.40	56000.0	102.151	0.3007	0.3000	0.00	80.47	0.2500	0.0000	85.00	141.74	20.96	9.8062	16.912	100.741	36.501
260	2.590	1203.20	56000.0	102.516	0.3017	0.3000	0.00	80.46	0.2500	0.0000	85.00	142.74	21.13	9.8062	16.989	101.098	36.506
261	2.600	1203.00	56000.0	102.881	0.3028	0.3000	0.00	80.45	0.2500	0.0000	85.00	143.76	21.30	9.8062	17.065	101.456	36.512
262	2.610	1202.80	56000.0	103.246	0.3039	0.3000	0.00	80.44	0.2500	0.0000	85.00	144.77	21.47	9.8062	17.142	101.813	36.517
263	2.620	1202.60	56000.0	103.611	0.3050	0.3000	0.00	80.43	0.2500	0.0000	85.00	145.79	21.64	9.8062	17.219	102.170	36.522
264	2.630	1202.40	56000.0	103.976	0.3061	0.3000	0.00	80.42	0.2500	0.0000	85.00	146.81	21.81	9.8062	17.296	102.528	36.528
265	2.640	1202.20	56000.0	104.342	0.3071	0.3000	0.00	80.42	0.2500	0.0000	85.00	147.84	21.99	9.8062	17.373	102.885	36.533
266	2.650	1202.00	56000.0	104.707	0.3082	0.3000	0.00	80.41	0.2500	0.0000	85.00	148.86	22.16	9.8062	17.450	103.243	36.538
267	2.660	1201.80	56000.0	105.072	0.3093	0.3000	0.00	80.40	0.2500	0.0000	85.00	149.90	22.33	9.8062	17.527	103.600	36.544
268	2.670	1201.60	56000.0	105.438	0.3104	0.3000	0.00	80.39	0.2500	0.0000	85.00	150.93	22.51	9.8062	17.604	103.958	36.549
269	2.680	1201.40	56000.0	105.803	0.3115	0.3000	0.00	80.38	0.2500	0.0000	85.00	151.97	22.69	9.8062	17.681	104.315	36.554
270	2.690	1201.20	56000.0	106.169	0.3125	0.3000	0.00	80.37	0.2500	0.0000	85.00	153.02	22.86	9.8062	17.758	104.673	36.560
271	2.700	1201.00	56000.0	106.534	0.3136	0.3000	0.00	80.36	0.2500	0.0000	85.00	154.06	23.04	9.8062	17.836	105.031	36.565
272	2.710	1200.80	56000.0	106.900	0.3147	0.3000	0.00	80.35	0.2500	0.0000	85.00	155.11	23.22	9.8062	17.913	105.388	36.570
273	2.720	1200.60	56000.0	107.266	0.3158	0.3000	0.00	80.34	0.2500	0.0000	85.00	156.17	23.40	9.8062	17.991	105.746	36.575
274	2.730	1200.40	56000.0	107.631	0.3169	0.3000	0.00	80.34	0.2500	0.0000	85.00	157.22	23.58	9.8062	18.068	106.104	36.581
275	2.740	1200.20	56000.0	107.997	0.3179	0.3000	0.00	80.33	0.2500	0.0000	85.00	158.28	23.76	9.8062	18.146	106.462	36.586
276	2.750	1200.00	56000.0	108.363	0.3190	0.3000	0.00	80.32	0.2500	0.0000	85.00	159.35	23.94	9.8062	18.224	106.820	36.591
277	2.760	1199.80	56000.0	108.729	0.3201	0.3000	0.00	80.31	0.2500	0.0000	85.00	160.42	24.12	9.8062	18.302	107.178	36.596
278	2.770	1199.60	56000.0	109.095	0.3212	0.3000	0.00	80.30	0.2500	0.0000	85.00	161.49	24.30	9.8062	18.380	107.536	36.602
279	2.780	1199.40	56000.0	109.461	0.3223	0.3000	0.00	80.29	0.2500	0.0000	85.00	162.56	24.49	9.8061	18.458	107.894	36.607
280	2.790	1199.20	56000.0	109.827	0.3233	0.3000	0.00	80.28	0.2500	0.0000	85.00	163.64	24.67	9.8061	18.536	108.252	36.612
281	2.800	1199.00	56000.0	110.193	0.3244	0.3000	0.00	80.27	0.2500	0.0000	85.00	164.73	24.86	9.8061	18.614	108.610	36.617
282	2.810	1198.80	56000.0	110.559	0.3255	0.3000	0.00	80.27	0.2500	0.0000	85.00	165.81	25.04	9.8061	18.692	108.968	36.622
283	2.820	1198.60	56000.0	110.926	0.3266	0.3000	0.00	80.26	0.2500	0.0000	85.00	166.90	25.23	9.8061	18.770	109.326	36.628
284	2.830	1198.40	56000.0	111.292	0.3277	0.3000	0.00	80.25	0.2500	0.0000	85.00	168.00	25.42	9.8061	18.849	109.684	36.633
285	2.840	1198.20	56000.0	111.658	0.3288	0.3000	0.00	80.24	0.2500	0.0000	85.00	169.09	25.61	9.8061	18.927	110.042	36.638
286	2.850	1198.00	56000.0	112.025	0.3298	0.3000	0.00	80.23	0.2500	0.0000	85.00	170.19	25.80	9.8061	19.006	110.401	36.643
287	2.860	1197.80	56000.0	112.391	0.3309	0.3000	0.00	80.22	0.2500	0.0000	85.00	171.30	25.99	9.8061	19.084	110.759	36.648
288	2.870	1197.60	56000.0	112.757	0.3320	0.3000	0.00	80.22	0.2500	0.0000	85.00	172.40	26.18	9.8061	19.163	111.117	36.654
289	2.880	1197.40	56000.0	113.124	0.3331	0.3000	0.00	80.21	0.2500	0.0000	85.00	173.52	26.37	9.8061	19.242	111.476	36.659
290	2.890	1197.20	56000.0	113.491	0.3342	0.3000	0.00	80.20	0.2500	0.0000	85.00	174.63	26.56	9.8061	19.321	111.834	36.664
291	2.900	1197.00	56000.0	113.857	0.3353	0.3000	0.00	80.19	0.2500	0.0000	85.00	175.75	26.75	9.8061	19.400	112.192	36.669
292	2.910	1196.80	56000.0	114.224	0.3363	0.3000	0.00	80.18	0.2500	0.0000	85.00	176.87	26.95	9.8061	19.479	112.551	36.674
293	2.920	1196.60	56000.0	114.591	0.3374	0.3000	0.00	80.17	0.2500	0.0000	85.00	178.00	27.14	9.8061	19.558	112.909	36.679
294	2.930	1196.40	56000.0	114.957	0.3385	0.3000	0.00	80.16	0.2500	0.0000	85.00	179.12	27.34	9.8061	19.637	113.268	36.684
295	2.940	1196.20	56000.0	115.324	0.3396	0.3000	0.00	80.16	0.2500	0.0000	85.00	180.26	27.54	9.8061	19.716	113.626	36.689
296	2.950	1196.00	56000.0	115.691	0.3407	0.3000	0.00	80.15	0.2500	0.0000	85.00	181.39	27.73	9.8061	19.795	113.985	36.694
297	2.960	1195.80	56000.0	116.058	0.3418	0.3000	0.00	80.14	0.2500	0.0000	85.00	182.53	27.93	9.8061	19.875	114.344	36.700
298	2.970	1195.60	56000.0	116.425	0.3428	0.3000	0.00	80.13	0.2500	0.0000	85.00	183.68	28.13	9.8061	19.954	114.702	36.705
299	2.980	1195.40	56000.0	116.792	0.3439	0.3000	0.00	80.12	0.2500	0.0000	85.00	184.82	28.33	9.8061	20.034	115.061	36.710
300	2.990	1195.20	56000.0	117.159	0.3450	0.3000	0.00	80.11	0.2500	0.0000	85.00	185.97	28.53	9.8061	20.113	115.420	36.715
301	3.000	1195.00	56000.0	117.526	0.3461	0.3000	0.00	80.11	0.2500	0.0000	85.00	187.13	28.73	9.8061	20.193	115.779	36.720
302	3.010	1194.80	56000.0	117.894	0.3472	0.3000	0.00	80.10	0.2500	0.0000	85.00	188.29	28.93	9.8061	20.273	116.138	36.725
303	3.020	1194.60	56000.0	118.261	0.3483	0.3000	0.00	80.09	0.2500	0.0000	85.00	189.45	29.13	9.8061	20.352	116.496	36.730
304	3.030	1194.40	56000.0	118.628	0.3494	0.3000	0.00	80.08	0.2500	0.0000	85.00	190.61	29.34	9.8061	20.432	116.855	36.735
305	3.040	1194.20	56000.0	118.996	0.3504	0.3000	0.00	80.07	0.2500	0.0000	85.00	191.78	29.54	9.8061	20.512	117.214	36.740
306	3.050	1194.00	56000.0	119.363	0.3515	0.3000	0.00	80.07	0.2500	0.0000	85.00	192.95	29.75	9.8061	20.592	117.573	36.745
307	3.060	1193.80	56000.0	119.730	0.3526	0.3000	0.00	80.06	0.2500	0.0000	85.00	194.13	29.95	9.8061	20.672	117.932	36.750
308	3.070	1193.60	56000.0	120.098	0.3537	0.3000	0.00	80.05	0.2500	0.0000	85.00	195.31	30.16	9.8060	20.753	118.291	36.755
309	3.080	1193.40	56000.0	120.465	0.3548	0.3000	0.00	80.04	0.2500	0.0000	85.00	196.49	30.37	9.8060	20.833	118.650	36.760
310	3.090	1193.20	56000.0	120.833	0.3559	0.3000	0.00	80.03	0.2500	0.0000	85.00	197.68	30.58	9.8060	20.913	119.009	36.765
311	3.100	1193.00	56000.0	121.201	0.3570	0.3000	0.00	80.03	0.2500	0.0000	85.00	198.87	30.79	9.8060	20.994	119.369	36.770
312	3.110	1192.80	56000.0	121.568	0.3581	0.3000	0.00	80.02	0.2500	0.0000	85.00	200.06	31.00	9.8060	21.074	119.728	36.775
313	3.120	1192.60	56000.0	121.936	0.3591	0.3000	0.00	80.01	0.2500	0.0000	85.00	201.26	31.21	9.8060	21.155	120.087	36.780
314	3.130	1192.40	56000.0	122.304	0.3602	0.3000	0.00	80.00	0.2500	0.0000	85.00	202.46	31.42	9.8060	21.235	120.446	36.785
315	3.140	1192.20	56000.0	122.672	0.3613	0.3000	0.00	79.99	0.2500	0.0000	85.00	203.66	31.63	9.8060	21.316	120.806	36.790
316	3.150	1192.00	56000.0	123.040	0.3624	0.3000	0.00	79.99	0.2500	0.0000	85.00	204.87	31.84	9.8060	21.397	121.165	36.795
317	3.160	1191.80	56000.0	123.408	0.3635	0.3000	0.00	79.98	0.2500	0.0000	85.00	206.08	32.06	9.8060	21.477	121.524	36.800
318	3.170	1191.60	56000.0	123.776	0.3646	0.3000	0.00	79.97	0.2500	0.0000	85.00	207.30	32.27	9.8060	21.558	121.884	36.805
319	3.180	1191.40	56000.0	124.144	0.3657	0.3000	0.00	79.96	0.2500	0.0000	85.00	208.52	32.49	9.8060	21.639	122.243	36.809
320	3.190	1191.20	56000.0	124.512	0.3668	0.3000	0.00	79.95	0.2500	0.0000	85.00	209.74	32.70	9.8060	21.720	122.603	36.814
321	3.200	1191.00	56000.0	124.880	0.3679	0.3000	0.00	79.95	0.2500	0.0000	85.00	210.97	32.92	9.8060	21.801	122.962	36.819
322	3.210	1190.80	56000.0	125.248	0.3689	0.3000	0.00	79.94	0.2500	0.0000	85.00	212.20	33.14	9.8060	21.883	123.322	36.824
323	3.220	1190.60	56000.0	125.616	0.3700	0.3000	0.00	79.93	0.2500	0.0000	85.00	213.43	33.36	9.8060	21.964	123.681	36.829
324	3.230	1190.40	56000.0	125.985	0.3711	0.3000	0.00	79.92	0.2500	0.0000	85.00	214.67	33.58	9.8060	22.045	124.041	36.834
325	3.240	1190.20	56000.0	126.353	0.3722	0.3000	0.00	79.91	0.2500	0.0000	85.00	215.91	33.80	9.8060	22.127	124.400	36.839
326	3.250	1190.00	56000.0	126.721	0.3733	0.3000	0.00	79.91	0.2500	0.0000	85.00	217.15	34.02	9.8060	22.208	124.760	36.844
327	3.260	1189.80	56000.0	127.090	0.3744	0.3000	0.00	79.90	0.2500	0.0000	85.00	218.40	34.24	9.8060	22.290	125.120	36.849
328	3.270	1189.60	56000.0	127.458	0.3755	0.3000	0.00	79.89	0.2500	0.0000	85.00	219.65	34.46	9.8060	22.371	125.480	36.853
329	3.280	1189.40	56000.0	127.827	0.3766	0.3000	0.00	79.88	0.2500	0.0000	85.00	220.90	34.69	9.8060	22.453	125.839	36.858
330	3.290	1189.20	56000.0	128.195	0.3777	0.3000	0.00	79.88	0.2500	0.0000	85.00	222.16	34.91	9.8060	22.535	126.199	36.863
331	3.300	1189.00	56000.0	128.564	0.3788	0.3000	0.00	79.87	0.2500	0.0000	85.00	223.42	35.14	9.8060	22.616	126.559	36.868
332	3.310	1188.80	56000.0	128.933	0.3798	0.3000	0.00	79.86	0.2500	0.0000	85.00	224.69	35.36	9.8060	22.698	126.919	36.873
333	3.320	1188.60	56000.0	129.301	0.3809	0.3000	0.00	79.85	0.2500	0.0000	85.00	225.96	35.59	9.8060	22.780	127.279	36.877
334	3.330	1188.40	56000.0	129.670	0.3820	0.3000	0.00	79.85	0.2500	0.0000	85.00	227.23	35.82	9.8059	22.862	127.639	36.882
335	3.340	1188.20	56000.0	130.039	0.3831	0.3000	0.00	79.84	0.2500	0.0000	85.00	228.51	36.05	9.8059	22.944	127.999	36.887
336	3.350	1188.00	56000.0	130.408	0.3842	0.3000	0.00	79.83	0.2500	0.0000	85.00	229.79	36.28	9.8059	23.027	128.359	36.892
337	3.360	1187.80	56000.0	130.777	0.3853	0.3000	0.00	79.82	0.2500	0.0000	85.00	231.07	36.51	9.8059	23.109	128.719	36.897
338	3.370	1187.60	56000.0	131.146	0.3864	0.3000	0.00	79.81	0.2500	0.0000	85.00	232.36	36.74	9.8059	23.191	129.079	36.901
339	3.380	1187.40	56000.0	131.515	0.3875	0.3000	0.00	79.81	0.2500	0.0000	85.00	233.65	36.97	9.8059	23.274	129.439	36.906
340	3.390	1187.20	56000.0	131.884	0.3886	0.3000	0.00	79.80	0.2500	0.0000	85.00	234.94	37.20	9.8059	23.356	129.799	36.911
341	3.400	1187.00	56000.0	132.253	0.3897	0.3000	0.00	79.79	0.2500	0.0000	85.00	236.24	37.44	9.8059	23.438	130.159	36.916
342	3.410	1186.80	56000.0	132.622	0.3908	0.3000	0.00	79.78	0.2500	0.0000	85.00	237.54	37.67	9.8059	23.521	130.520	36.920
343	3.420	1186.60	56000.0	132.991	0.3919	0.3000	0.00	79.78	0.2500	0.0000	85.00	238.85	37.91	9.8059	23.604	130.880	36.925
344	3.430	1186.40	56000.0	133.361	0.3930	0.3000	0.00	79.77	0.2500	0.0000	85.00	240.16	38.14	9.8059	23.686	131.240	36.930
345	3.440	1186.20	56000.0	133.730	0.3941	0.3000	0.00	79.76	0.2500	0.0000	85.00	241.47	38.38	9.8059	23.769	131.601	36.935
346	3.450	1186.00	56000.0	134.099	0.3952	0.3000	0.00	79.75	0.2500	0.0000	85.00	242.79	38.62	9.8059	23.852	131.961	36.939
347	3.460	1185.80	56000.0	134.469	0.3962	0.3000	0.00	79.75	0.2500	0.0000	85.00	244.11	38.86	9.8059	23.935	132.321	36.944
348	3.470	1185.60	56000.0	134.838	0.3973	0.3000	0.00	79.74	0.2500	0.0000	85.00	245.43	39.09	9.8059	24.018	132.682	36.949
349	3.480	1185.40	56000.0	135.208	0.3984	0.3000	0.00	79.73	0.2500	0.0000	85.00	246.76	39.33	9.8059	24.101	133.042	36.953
350	3.490	1185.20	56000.0	135.577	0.3995	0.3000	0.00	79.72	0.2500	0.0000	85.00	248.09	39.58	9.8059	24.184	133.403	36.958
351	3.500	1185.00	56000.0	135.947	0.4006	0.3000	0.00	79.72	0.2500	0.0000	85.00	249.42	39.82	9.8059	24.267	133.763	36.963
352	3.510	1184.80	56000.0	136.316	0.4017	0.3000	0.00	79.71	0.2500	0.0000	85.00	250.76	40.06	9.8059	24.351	134.124	36.967
353	3.520	1184.60	56000.0	136.686	0.4028	0.3000	0.00	79.70	0.2500	0.0000	85.00	252.10	40.30	9.8059	24.434	134.484	36.972
354	3.530	1184.40	56000.0	137.056	0.4039	0.3000	0.00	79.70	0.2500	0.0000	85.00	253.44	40.55	9.8059	24.517	134.845	36.977
355	3.540	1184.20	56000.0	137.425	0.4050	0.3000	0.00	79.69	0.2500	0.0000	85.00	254.79	40.79	9.8059	24.601	135.206	36.981
356	3.550	1184.00	56000.0	137.795	0.4061	0.3000	0.00	79.68	0.2500	0.0000	85.00	256.15	41.04	9.8059	24.684	135.566	36.986
357	3.560	1183.80	56000.0	138.165	0.4072	0.3000	0.00	79.67	0.2500	0.0000	85.00	257.50	41.29	9.8059	24.768	135.927	36.991
358	3.570	1183.60	56000.0	138.535	0.4083	0.3000	0.00	79.67	0.2500	0.0000	85.00	258.86	41.53	9.8059	24.851	136.288	36.995
359	3.580	1183.40	56000.0	138.905	0.4094	0.3000	0.00	79.66	0.2500	0.0000	85.00	260.22	41.78	9.8058	24.935	136.649	37.000
360	3.590	1183.20	56000.0	139.275	0.4105	0.3000	0.00	79.65	0.2500	0.0000	85.00	261.59	42.03	9.8058	25.019	137.009	37.004
