t(c)	V(m/s)
21.776	730.472
21.777	730.508
21.778	730.544
21.779	730.580
21.780	730.616
21.781	730.652
21.782	730.688
21.783	730.724
21.784	730.760
21.785	730.796
21.786	730.832
21.787	730.868
21.788	730.904
21.789	730.940
21.790	730.976
21.791	731.012
21.792	731.049
21.793	731.085
21.794	731.121
21.795	731.157
21.796	731.193
21.797	731.229
21.798	731.265
21.799	731.301
21.800	731.337
21.801	731.373
21.802	731.409
21.803	731.445
21.804	731.482
21.805	731.518
21.806	731.554
21.807	731.590
21.808	731.626
21.809	731.662
21.810	731.698
21.811	731.734
21.812	731.770
21.813	731.807
21.814	731.843
21.815	731.879
21.816	731.915
21.817	731.951
21.818	731.987
21.819	732.023
21.820	732.059
21.821	732.095
21.822	732.132
21.823	732.168
21.824	732.204
21.825	732.240
21.826	732.276
21.827	732.312
21.828	732.348
21.829	732.385
21.830	732.421
21.831	732.457
21.832	732.493
21.833	732.529
21.834	732.565
21.835	732.601
21.836	732.638
21.837	732.674
21.838	732.710
21.839	732.746
21.840	732.782
21.841	732.818
21.842	732.855
21.843	732.891
21.844	732.927
21.845	732.963
21.846	732.999
21.847	733.035
21.848	733.072
21.849	733.108
21.850	733.144
21.851	733.180
21.852	733.216
21.853	733.252
21.854	733.289
21.855	733.325
21.856	733.361
21.857	733.397
21.858	733.433
21.859	733.470
21.860	733.506
21.861	733.542
21.862	733.578
21.863	733.614
21.864	733.651
21.865	733.687
21.866	733.723
21.867	733.759
21.868	733.795
21.869	733.832
21.870	733.868
21.871	733.904
21.872	733.940
21.873	733.976
21.874	734.013
21.875	734.049
21.876	734.085
21.877	734.121
21.878	734.158
21.879	734.194
21.880	734.230
21.881	734.266
21.882	734.302
21.883	734.339
21.884	734.375
21.885	734.411
21.886	734.447
21.887	734.484
21.888	734.520
21.889	734.556
21.890	734.592
21.891	734.629
21.892	734.665
21.893	734.701
21.894	734.737
21.895	734.774
21.896	734.810
21.897	734.846
21.898	734.882
21.899	734.919
21.900	734.955
21.901	734.991
21.902	735.027
21.903	735.064
21.904	735.100
21.905	735.136
21.906	735.173
21.907	735.209
21.908	735.245
21.909	735.281
21.910	735.318
21.911	735.354
21.912	735.390
21.913	735.427
21.914	735.463
21.915	735.499
21.916	735.535
21.917	735.572
21.918	735.608
21.919	735.644
21.920	735.681
21.921	735.717
21.922	735.753
21.923	735.789
21.924	735.826
21.925	735.862
21.926	735.898
21.927	735.935
21.928	735.971
21.929	736.007
21.930	736.044
21.931	736.080
21.932	736.116
21.933	736.153
21.934	736.189
21.935	736.225
21.936	736.262
21.937	736.298
21.938	736.334
21.939	736.371
21.940	736.407
21.941	736.443
21.942	736.480
21.943	736.516
21.944	736.552
21.945	736.589
21.946	736.625
21.947	736.661
21.948	736.698
21.949	736.734
21.950	736.770
21.951	736.807
21.952	736.843
21.953	736.879
21.954	736.916
21.955	736.952
21.956	736.989
21.957	737.025
21.958	737.061
21.959	737.098
21.960	737.134
21.961	737.170
21.962	737.207
21.963	737.243
21.964	737.279
21.965	737.316
21.966	737.352
21.967	737.389
21.968	737.425
21.969	737.461
21.970	737.498
21.971	737.534
21.972	737.571
21.973	737.607
21.974	737.643
21.975	737.680
21.976	737.716
21.977	737.753
21.978	737.789
21.979	737.825
21.980	737.862
21.981	737.898
21.982	737.935
21.983	737.971
21.984	738.007
21.985	738.044
21.986	738.080
21.987	738.117
21.988	738.153
21.989	738.189
21.990	738.226
21.991	738.262
21.992	738.299
21.993	738.335
21.994	738.372
21.995	738.408
21.996	738.445
21.997	738.481
21.998	738.517
21.999	738.554
22.000	738.590
22.001	738.627
22.002	738.663
22.003	738.700
22.004	738.736
22.005	738.772
22.006	738.809
22.007	738.845
22.008	738.882
22.009	738.918
22.010	738.955
22.011	738.991
22.012	739.028
22.013	739.064
22.014	739.101
22.015	739.137
22.016	739.174
22.017	739.210
22.018	739.247
22.019	739.283
22.020	739.319
22.021	739.356
22.022	739.392
22.023	739.429
22.024	739.465
22.025	739.502
22.026	739.538
22.027	739.575
22.028	739.611
22.029	739.648
22.030	739.684
22.031	739.721
22.032	739.757
22.033	739.794
22.034	739.830
22.035	739.867
22.036	739.903
22.037	739.940
22.038	739.976
22.039	740.013
22.040	740.049
22.041	740.086
22.042	740.122
22.043	740.159
22.044	740.195
22.045	740.232
22.046	740.269
22.047	740.305
22.048	740.342
22.049	740.378
22.050	740.415
22.051	740.451
22.052	740.488
22.053	740.524
22.054	740.561
22.055	740.597
22.056	740.634
22.057	740.670
22.058	740.707
22.059	740.743
22.060	740.780
22.061	740.817
22.062	740.853
22.063	740.890
22.064	740.926
22.065	740.963
22.066	740.999
22.067	741.036
22.068	741.073
22.069	741.109
22.070	741.146
22.071	741.182
22.072	741.219
22.073	741.255
22.074	741.292
22.075	741.329
22.076	741.365
22.077	741.402
22.078	741.438
22.079	741.475
22.080	741.511
22.081	741.548
22.082	741.585
22.083	741.621
22.084	741.658
22.085	741.694
22.086	741.731
22.087	741.768
22.088	741.804
22.089	741.841
22.090	741.877
22.091	741.914
22.092	741.951
22.093	741.987
22.094	742.024
22.095	742.060
22.096	742.097
22.097	742.134
22.098	742.170
22.099	742.207
22.100	742.244
22.101	742.280
22.102	742.317
22.103	742.353
22.104	742.390
22.105	742.427
22.106	742.463
22.107	742.500
22.108	742.537
22.109	742.573
22.110	742.610
22.111	742.647
22.112	742.683
22.113	742.720
22.114	742.756
22.115	742.793
22.116	742.830
22.117	742.866
22.118	742.903
22.119	742.940
22.120	742.976
22.121	743.013
22.122	743.050
22.123	743.086
22.124	743.123
22.125	743.160
22.126	743.196
22.127	743.233
22.128	743.270
22.129	743.306
22.130	743.343
22.131	743.380
22.132	743.416
22.133	743.453
22.134	743.490
22.135	743.526
22.136	743.563
22.137	743.600
22.138	743.637
22.139	743.673
22.140	743.710
22.141	743.747
22.142	743.783
22.143	743.820
22.144	743.857
22.145	743.893
22.146	743.930
22.147	743.967
22.148	744.004
22.149	744.040
22.150	744.077
22.151	744.114
22.152	744.150
22.153	744.187
22.154	744.224
22.155	744.261
22.156	744.297
22.157	744.334
22.158	744.371
22.159	744.408
22.160	744.444
22.161	744.481
22.162	744.518
22.163	744.554
22.164	744.591
22.165	744.628
22.166	744.665
22.167	744.701
22.168	744.738
22.169	744.775
22.170	744.812
22.171	744.848
22.172	744.885
22.173	744.922
22.174	744.959
22.175	744.995
22.176	745.032
22.177	745.069
22.178	745.106
22.179	745.143
22.180	745.179
22.181	745.216
22.182	745.253
22.183	745.290
22.184	745.326
22.185	745.363
22.186	745.400
22.187	745.437
22.188	745.473
22.189	745.510
22.190	745.547
22.191	745.584
22.192	745.621
22.193	745.657
22.194	745.694
22.195	745.731
22.196	745.768
22.197	745.805
22.198	745.841
22.199	745.878
22.200	745.915
22.201	745.952
22.202	745.989
22.203	746.025
22.204	746.062
22.205	746.099
22.206	746.136
22.207	746.173
22.208	746.210
22.209	746.246
22.210	746.283
22.211	746.320
22.212	746.357
22.213	746.394
22.214	746.431
22.215	746.467
22.216	746.504
22.217	746.541
22.218	746.578
22.219	746.615
22.220	746.652
22.221	746.688
22.222	746.725
22.223	746.762
22.224	746.799
22.225	746.836
22.226	746.873
22.227	746.910
22.228	746.946
22.229	746.983
22.230	747.020
22.231	747.057
22.232	747.094
22.233	747.131
22.234	747.168
22.235	747.204
22.236	747.241
22.237	747.278
22.238	747.315
22.239	747.352
22.240	747.389
22.241	747.426
22.242	747.463
22.243	747.499
22.244	747.536
22.245	747.573
22.246	747.610
22.247	747.647
22.248	747.684
22.249	747.721
22.250	747.758
22.251	747.795
22.252	747.832
22.253	747.868
22.254	747.905
22.255	747.942
22.256	747.979
22.257	748.016
22.258	748.053
22.259	748.090
22.260	748.127
22.261	748.164
22.262	748.201
22.263	748.238
22.264	748.275
22.265	748.311
22.266	748.348
22.267	748.385
22.268	748.422
22.269	748.459
22.270	748.496
22.271	748.533
22.272	748.570
22.273	748.607
22.274	748.644
22.275	748.681
22.276	748.718
22.277	748.755
22.278	748.792
22.279	748.829
22.280	748.866
22.281	748.903
22.282	748.940
22.283	748.977
22.284	749.013
22.285	749.050
22.286	749.087
22.287	749.124
22.288	749.161
22.289	749.198
22.290	749.235
22.291	749.272
22.292	749.309
22.293	749.346
22.294	749.383
22.295	749.420
22.296	749.457
22.297	749.494
22.298	749.531
22.299	749.568
22.300	749.605
22.301	749.642
22.302	749.679
22.303	749.716
22.304	749.753
22.305	749.790
22.306	749.827
22.307	749.864
22.308	749.901
22.309	749.938
22.310	749.975
22.311	750.012
22.312	750.049
22.313	750.086
22.314	750.123
22.315	750.160
22.316	750.197
22.317	750.234
22.318	750.271
22.319	750.308
22.320	750.345
22.321	750.382
22.322	750.419
22.323	750.457
22.324	750.494
22.325	750.531
22.326	750.568
22.327	750.605
22.328	750.642
22.329	750.679
22.330	750.716
22.331	750.753
22.332	750.790
22.333	750.827
22.334	750.864
22.335	750.901
22.336	750.938
22.337	750.975
22.338	751.012
22.339	751.049
22.340	751.086
22.341	751.124
22.342	751.161
22.343	751.198
22.344	751.235
22.345	751.272
22.346	751.309
22.347	751.346
22.348	751.383
22.349	751.420
22.350	751.457
22.351	751.494
22.352	751.531
22.353	751.569
22.354	751.606
22.355	751.643
22.356	751.680
22.357	751.717
22.358	751.754
22.359	751.791
22.360	751.828
22.361	751.865
22.362	751.902
22.363	751.940
22.364	751.977
22.365	752.014
22.366	752.051
22.367	752.088
22.368	752.125
22.369	752.162
22.370	752.199
22.371	752.237
22.372	752.274
22.373	752.311
22.374	752.348
22.375	752.385
22.376	752.422
22.377	752.459
22.378	752.496
22.379	752.534
22.380	752.571
22.381	752.608
22.382	752.645
22.383	752.682
22.384	752.719
22.385	752.757
22.386	752.794
22.387	752.831
22.388	752.868
22.389	752.905
22.390	752.942
22.391	752.980
22.392	753.017
22.393	753.054
22.394	753.091
22.395	753.128
22.396	753.165
22.397	753.203
22.398	753.240
22.399	753.277
22.400	753.314
22.401	753.351
22.402	753.388
22.403	753.426
22.404	753.463
22.405	753.500
22.406	753.537
22.407	753.574
22.408	753.612
22.409	753.649
22.410	753.686
22.411	753.723
22.412	753.760
22.413	753.798
22.414	753.835
22.415	753.872
22.416	753.909
22.417	753.947
22.418	753.984
22.419	754.021
22.420	754.058
22.421	754.095
22.422	754.133
22.423	754.170
22.424	754.207
22.425	754.244
22.426	754.282
22.427	754.319
22.428	754.356
22.429	754.393
22.430	754.431
22.431	754.468
22.432	754.505
22.433	754.542
22.434	754.580
22.435	754.617
22.436	754.654
22.437	754.691
22.438	754.729
22.439	754.766
22.440	754.803
22.441	754.840
22.442	754.878
22.443	754.915
22.444	754.952
22.445	754.989
22.446	755.027
22.447	755.064
22.448	755.101
22.449	755.138
22.450	755.176
22.451	755.213
22.452	755.250
22.453	755.288
22.454	755.325
22.455	755.362
22.456	755.399
22.457	755.437
22.458	755.474
22.459	755.511
22.460	755.549
22.461	755.586
22.462	755.623
22.463	755.661
22.464	755.698
22.465	755.735
22.466	755.773
22.467	755.810
22.468	755.847
22.469	755.884
22.470	755.922
22.471	755.959
22.472	755.996
22.473	756.034
22.474	756.071
22.475	756.108
22.476	756.146
22.477	756.183
22.478	756.220
22.479	756.258
22.480	756.295
22.481	756.332
22.482	756.370
22.483	756.407
22.484	756.444
22.485	756.482
22.486	756.519
22.487	756.556
22.488	756.594
22.489	756.631
22.490	756.669
22.491	756.706
22.492	756.743
22.493	756.781
22.494	756.818
22.495	756.855
22.496	756.893
22.497	756.930
22.498	756.967
22.499	757.005
22.500	757.042
22.501	757.080
22.502	757.117
22.503	757.154
22.504	757.192
22.505	757.229
22.506	757.267
22.507	757.304
22.508	757.341
22.509	757.379
22.510	757.416
22.511	757.454
22.512	757.491
22.513	757.528
22.514	757.566
22.515	757.603
22.516	757.641
22.517	757.678
22.518	757.715
22.519	757.753
22.520	757.790
22.521	757.828
22.522	757.865
22.523	757.902
22.524	757.940
22.525	757.977
22.526	758.015
22.527	758.052
22.528	758.090
22.529	758.127
22.530	758.164
22.531	758.202
22.532	758.239
22.533	758.277
22.534	758.314
22.535	758.352
22.536	758.389
22.537	758.427
22.538	758.464
22.539	758.502
22.540	758.539
22.541	758.576
22.542	758.614
22.543	758.651
22.544	758.689
22.545	758.726
22.546	758.764
22.547	758.801
22.548	758.839
22.549	758.876
22.550	758.914
22.551	758.951
22.552	758.989
22.553	759.026
22.554	759.064
22.555	759.101
22.556	759.139
22.557	759.176
22.558	759.214
22.559	759.251
22.560	759.288
22.561	759.326
22.562	759.363
22.563	759.401
22.564	759.438
22.565	759.476
22.566	759.514
22.567	759.551
22.568	759.589
22.569	759.626
22.570	759.664
22.571	759.701
22.572	759.739
22.573	759.776
22.574	759.814
22.575	759.851
22.576	759.889
22.577	759.926
22.578	759.964
22.579	760.001
22.580	760.039
22.581	760.076
22.582	760.114
22.583	760.151
22.584	760.189
22.585	760.227
22.586	760.264
22.587	760.302
22.588	760.339
22.589	760.377
22.590	760.414
22.591	760.452
22.592	760.489
22.593	760.527
22.594	760.565
22.595	760.602
22.596	760.640
22.597	760.677
22.598	760.715
22.599	760.752
22.600	760.790
22.601	760.827
22.602	760.865
22.603	760.903
22.604	760.940
22.605	760.978
22.606	761.015
22.607	761.053
22.608	761.091
22.609	761.128
22.610	761.166
22.611	761.203
22.612	761.241
22.613	761.279
22.614	761.316
22.615	761.354
22.616	761.391
22.617	761.429
22.618	761.467
22.619	761.504
22.620	761.542
22.621	761.579
22.622	761.617
22.623	761.655
22.624	761.692
22.625	761.730
22.626	761.768
22.627	761.805
22.628	761.843
22.629	761.880
22.630	761.918
22.631	761.956
22.632	761.993
22.633	762.031
22.634	762.069
22.635	762.106
22.636	762.144
22.637	762.182
22.638	762.219
22.639	762.257
22.640	762.295
22.641	762.332
22.642	762.370
22.643	762.407
22.644	762.445
22.645	762.483
22.646	762.520
22.647	762.558
22.648	762.596
22.649	762.633
22.650	762.671
22.651	762.709
22.652	762.747
22.653	762.784
22.654	762.822
22.655	762.860
22.656	762.897
22.657	762.935
22.658	762.973
22.659	763.010
22.660	763.048
22.661	763.086
22.662	763.123
22.663	763.161
22.664	763.199
22.665	763.237
22.666	763.274
22.667	763.312
22.668	763.350
22.669	763.387
22.670	763.425
22.671	763.463
22.672	763.501
22.673	763.538
22.674	763.576
22.675	763.614
22.676	763.651
22.677	763.689
22.678	763.727
22.679	763.765
22.680	763.802
22.681	763.840
22.682	763.878
22.683	763.916
22.684	763.953
22.685	763.991
22.686	764.029
22.687	764.067
22.688	764.104
22.689	764.142
22.690	764.180
22.691	764.218
22.692	764.255
22.693	764.293
22.694	764.331
22.695	764.369
22.696	764.406
22.697	764.444
22.698	764.482
22.699	764.520
22.700	764.557
22.701	764.595
22.702	764.633
22.703	764.671
22.704	764.709
22.705	764.746
22.706	764.784
22.707	764.822
22.708	764.860
22.709	764.897
22.710	764.935
22.711	764.973
22.712	765.011
22.713	765.049
22.714	765.086
22.715	765.124
22.716	765.162
22.717	765.200
22.718	765.238
22.719	765.276
22.720	765.313
22.721	765.351
22.722	765.389
22.723	765.427
22.724	765.465
22.725	765.502
22.726	765.540
22.727	765.578
22.728	765.616
22.729	765.654
22.730	765.692
22.731	765.729
22.732	765.767
22.733	765.805
22.734	765.843
22.735	765.881
22.736	765.919
22.737	765.956
22.738	765.994
22.739	766.032
22.740	766.070
22.741	766.108
22.742	766.146
22.743	766.184
22.744	766.221
22.745	766.259
22.746	766.297
22.747	766.335
22.748	766.373
22.749	766.411
22.750	766.449
22.751	766.487
22.752	766.524
22.753	766.562
22.754	766.600
22.755	766.638
22.756	766.676
22.757	766.714
22.758	766.752
22.759	766.790
22.760	766.828
22.761	766.865
22.762	766.903
22.763	766.941
22.764	766.979
22.765	767.017
22.766	767.055
22.767	767.093
22.768	767.131
22.769	767.169
22.770	767.207
22.771	767.245
22.772	767.282
22.773	767.320
22.774	767.358
22.775	767.396
22.776	767.434
22.777	767.472
22.778	767.510
22.779	767.548
22.780	767.586
22.781	767.624
22.782	767.662
22.783	767.700
22.784	767.738
22.785	767.776
22.786	767.814
22.787	767.852
22.788	767.889
22.789	767.927
22.790	767.965
22.791	768.003
22.792	768.041
22.793	768.079
22.794	768.117
22.795	768.155
22.796	768.193
22.797	768.231
22.798	768.269
22.799	768.307
22.800	768.345
22.801	768.383
22.802	768.421
22.803	768.459
22.804	768.497
22.805	768.535
22.806	768.573
22.807	768.611
22.808	768.649
22.809	768.687
22.810	768.725
22.811	768.763
22.812	768.801
22.813	768.839
22.814	768.877
22.815	768.915
22.816	768.953
22.817	768.991
22.818	769.029
22.819	769.067
22.820	769.105
22.821	769.143
22.822	769.181
22.823	769.219
22.824	769.257
22.825	769.295
22.826	769.333
22.827	769.371
22.828	769.409
22.829	769.447
22.830	769.485
22.831	769.523
22.832	769.561
22.833	769.599
22.834	769.638
22.835	769.676
22.836	769.714
22.837	769.752
22.838	769.790
22.839	769.828
22.840	769.866
22.841	769.904
22.842	769.942
22.843	769.980
22.844	770.018
22.845	770.056
22.846	770.094
22.847	770.132
22.848	770.170
22.849	770.208
22.850	770.247
22.851	770.285
22.852	770.323
22.853	770.361
22.854	770.399
22.855	770.437
22.856	770.475
22.857	770.513
22.858	770.551
22.859	770.589
22.860	770.627
22.861	770.666
22.862	770.704
22.863	770.742
22.864	770.780
22.865	770.818
22.866	770.856
22.867	770.894
22.868	770.932
22.869	770.970
22.870	771.009
22.871	771.047
22.872	771.085
22.873	771.123
22.874	771.161
22.875	771.199
22.876	771.237
22.877	771.276
22.878	771.314
22.879	771.352
22.880	771.390
22.881	771.428
22.882	771.466
22.883	771.504
22.884	771.543
22.885	771.581
22.886	771.619
22.887	771.657
22.888	771.695
22.889	771.733
22.890	771.771
22.891	771.810
22.892	771.848
22.893	771.886
22.894	771.924
22.895	771.962
22.896	772.001
22.897	772.039
22.898	772.077
22.899	772.115
22.900	772.153
22.901	772.191
22.902	772.230
22.903	772.268
22.904	772.306
22.905	772.344
22.906	772.382
22.907	772.421
22.908	772.459
22.909	772.497
22.910	772.535
22.911	772.573
22.912	772.612
22.913	772.650
22.914	772.688
22.915	772.726
22.916	772.764
22.917	772.803
22.918	772.841
22.919	772.879
22.920	772.917
22.921	772.956
22.922	772.994
22.923	773.032
22.924	773.070
22.925	773.109
22.926	773.147
22.927	773.185
22.928	773.223
22.929	773.261
22.930	773.300
22.931	773.338
22.932	773.376
22.933	773.414
22.934	773.453
22.935	773.491
22.936	773.529
22.937	773.568
22.938	773.606
22.939	773.644
22.940	773.682
22.941	773.721
22.942	773.759
22.943	773.797
22.944	773.835
22.945	773.874
22.946	773.912
22.947	773.950
22.948	773.989
22.949	774.027
22.950	774.065
22.951	774.103
22.952	774.142
22.953	774.180
22.954	774.218
22.955	774.257
22.956	774.295
22.957	774.333
22.958	774.371
22.959	774.410
22.960	774.448
22.961	774.486
22.962	774.525
22.963	774.563
22.964	774.601
22.965	774.640
22.966	774.678
22.967	774.716
22.968	774.755
22.969	774.793
22.970	774.831
22.971	774.870
22.972	774.908
22.973	774.946
22.974	774.985
22.975	775.023
22.976	775.061
22.977	775.100
22.978	775.138
22.979	775.176
22.980	775.215
22.981	775.253
22.982	775.291
22.983	775.330
22.984	775.368
22.985	775.407
22.986	775.445
22.987	775.483
22.988	775.522
22.989	775.560
22.990	775.598
22.991	775.637
22.992	775.675
22.993	775.713
22.994	775.752
22.995	775.790
22.996	775.829
22.997	775.867
22.998	775.905
22.999	775.944
23.000	775.982
23.001	776.021
23.002	776.059
23.003	776.097
23.004	776.136
23.005	776.174
23.006	776.213
23.007	776.251
23.008	776.289
23.009	776.328
23.010	776.366
23.011	776.405
23.012	776.443
23.013	776.482
23.014	776.520
23.015	776.558
23.016	776.597
23.017	776.635
23.018	776.674
23.019	776.712
23.020	776.751
23.021	776.789
23.022	776.827
23.023	776.866
23.024	776.904
23.025	776.943
23.026	776.981
23.027	777.020
23.028	777.058
23.029	777.097
23.030	777.135
23.031	777.173
23.032	777.212
23.033	777.250
23.034	777.289
23.035	777.327
23.036	777.366
23.037	777.404
23.038	777.443
23.039	777.481
23.040	777.520
23.041	777.558
23.042	777.597
23.043	777.635
23.044	777.674
23.045	777.712
23.046	777.751
23.047	777.789
23.048	777.828
23.049	777.866
23.050	777.905
23.051	777.943
23.052	777.982
23.053	778.020
23.054	778.059
23.055	778.097
23.056	778.136
23.057	778.174
23.058	778.213
23.059	778.251
23.060	778.290
23.061	778.328
23.062	778.367
23.063	778.405
23.064	778.444
23.065	778.482
23.066	778.521
23.067	778.559
23.068	778.598
23.069	778.637
23.070	778.675
23.071	778.714
23.072	778.752
23.073	778.791
23.074	778.829
23.075	778.868
23.076	778.906
23.077	778.945
23.078	778.983
23.079	779.022
23.080	779.061
23.081	779.099
23.082	779.138
23.083	779.176
23.084	779.215
23.085	779.253
23.086	779.292
23.087	779.331
23.088	779.369
23.089	779.408
23.090	779.446
23.091	779.485
23.092	779.524
23.093	779.562
23.094	779.601
23.095	779.639
23.096	779.678
23.097	779.717
23.098	779.755
23.099	779.794
23.100	779.832
23.101	779.871
23.102	779.910
23.103	779.948
23.104	779.987
23.105	780.025
23.106	780.064
23.107	780.103
23.108	780.141
23.109	780.180
23.110	780.219
23.111	780.257
23.112	780.296
23.113	780.334
23.114	780.373
23.115	780.412
23.116	780.450
23.117	780.489
23.118	780.528
23.119	780.566
23.120	780.605
23.121	780.644
23.122	780.682
23.123	780.721
23.124	780.760
23.125	780.798
23.126	780.837
23.127	780.876
23.128	780.914
23.129	780.953
23.130	780.992
23.131	781.030
23.132	781.069
23.133	781.108
23.134	781.146
23.135	781.185
23.136	781.224
23.137	781.262
23.138	781.301
23.139	781.340
23.140	781.378
23.141	781.417
23.142	781.456
23.143	781.494
23.144	781.533
23.145	781.572
23.146	781.611
23.147	781.649
23.148	781.688
23.149	781.727
23.150	781.765
23.151	781.804
23.152	781.843
23.153	781.882
23.154	781.920
23.155	781.959
23.156	781.998
23.157	782.036
23.158	782.075
23.159	782.114
23.160	782.153
23.161	782.191
23.162	782.230
23.163	782.269
23.164	782.308
23.165	782.346
23.166	782.385
23.167	782.424
23.168	782.463
23.169	782.501
23.170	782.540
23.171	782.579
23.172	782.618
23.173	782.656
23.174	782.695
23.175	782.734
23.176	782.773
23.177	782.812
23.178	782.850
23.179	782.889
23.180	782.928
23.181	782.967
23.182	783.005
23.183	783.044
23.184	783.083
23.185	783.122
23.186	783.161
23.187	783.199
23.188	783.238
23.189	783.277
23.190	783.316
23.191	783.355
23.192	783.393
23.193	783.432
23.194	783.471
23.195	783.510
23.196	783.549
23.197	783.587
23.198	783.626
23.199	783.665
23.200	783.704
23.201	783.743
23.202	783.782
23.203	783.820
23.204	783.859
23.205	783.898
23.206	783.937
23.207	783.976
23.208	784.015
23.209	784.053
23.210	784.092
23.211	784.131
23.212	784.170
23.213	784.209
23.214	784.248
23.215	784.287
23.216	784.325
23.217	784.364
23.218	784.403
23.219	784.442
23.220	784.481
23.221	784.520
23.222	784.559
23.223	784.597
23.224	784.636
23.225	784.675
23.226	784.714
23.227	784.753
23.228	784.792
23.229	784.831
23.230	784.870
23.231	784.909
23.232	784.947
23.233	784.986
23.234	785.025
23.235	785.064
23.236	785.103
23.237	785.142
23.238	785.181
23.239	785.220
23.240	785.259
23.241	785.298
23.242	785.336
23.243	785.375
23.244	785.414
23.245	785.453
23.246	785.492
23.247	785.531
23.248	785.570
23.249	785.609
23.250	785.648
23.251	785.687
23.252	785.726
23.253	785.765
23.254	785.804
23.255	785.843
23.256	785.882
23.257	785.920
23.258	785.959
23.259	785.998
23.260	786.037
23.261	786.076
23.262	786.115
23.263	786.154
23.264	786.193
23.265	786.232
23.266	786.271
23.267	786.310
23.268	786.349
23.269	786.388
23.270	786.427
23.271	786.466
23.272	786.505
23.273	786.544
23.274	786.583
23.275	786.622
23.276	786.661
23.277	786.700
23.278	786.739
23.279	786.778
23.280	786.817
23.281	786.856
23.282	786.895
23.283	786.934
23.284	786.973
23.285	787.012
23.286	787.051
23.287	787.090
23.288	787.129
23.289	787.168
23.290	787.207
23.291	787.246
23.292	787.285
23.293	787.324
23.294	787.363
23.295	787.402
23.296	787.441
23.297	787.480
23.298	787.519
23.299	787.558
23.300	787.597
23.301	787.636
23.302	787.675
23.303	787.714
23.304	787.753
23.305	787.792
23.306	787.831
23.307	787.870
23.308	787.909
23.309	787.948
23.310	787.987
23.311	788.026
23.312	788.065
23.313	788.104
23.314	788.143
23.315	788.182
23.316	788.221
23.317	788.260
23.318	788.299
23.319	788.338
23.320	788.377
23.321	788.416
23.322	788.456
23.323	788.495
23.324	788.534
23.325	788.573
23.326	788.612
23.327	788.651
23.328	788.690
23.329	788.729
23.330	788.768
23.331	788.807
23.332	788.846
23.333	788.885
23.334	788.924
23.335	788.963
23.336	789.002
23.337	789.041
23.338	789.081
23.339	789.120
23.340	789.159
23.341	789.198
23.342	789.237
23.343	789.276
23.344	789.315
23.345	789.354
23.346	789.393
23.347	789.432
23.348	789.471
23.349	789.510
23.350	789.550
23.351	789.589
23.352	789.628
23.353	789.667
23.354	789.706
23.355	789.745
23.356	789.784
23.357	789.823
23.358	789.862
23.359	789.901
23.360	789.941
23.361	789.980
23.362	790.019
23.363	790.058
23.364	790.097
23.365	790.136
23.366	790.175
23.367	790.214
23.368	790.254
23.369	790.293
23.370	790.332
23.371	790.371
23.372	790.410
23.373	790.449
23.374	790.488
23.375	790.527
23.376	790.567
23.377	790.606
23.378	790.645
23.379	790.684
23.380	790.723
23.381	790.762
23.382	790.801
23.383	790.841
23.384	790.880
23.385	790.919
23.386	790.958
23.387	790.997
23.388	791.036
23.389	791.075
23.390	791.115
23.391	791.154
23.392	791.193
23.393	791.232
23.394	791.271
23.395	791.310
23.396	791.350
23.397	791.389
23.398	791.428
23.399	791.467
23.400	791.506
23.401	791.545
23.402	791.585
23.403	791.624
23.404	791.663
23.405	791.702
23.406	791.741
23.407	791.781
23.408	791.820
23.409	791.859
23.410	791.898
23.411	791.937
23.412	791.976
23.413	792.016
23.414	792.055
23.415	792.094
23.416	792.133
23.417	792.172
23.418	792.212
23.419	792.251
23.420	792.290
23.421	792.329
23.422	792.368
23.423	792.408
23.424	792.447
23.425	792.486
23.426	792.525
23.427	792.565
23.428	792.604
23.429	792.643
23.430	792.682
23.431	792.721
23.432	792.761
23.433	792.800
23.434	792.839
23.435	792.878
23.436	792.918
23.437	792.957
23.438	792.996
23.439	793.035
23.440	793.074
23.441	793.114
23.442	793.153
23.443	793.192
23.444	793.231
23.445	793.271
23.446	793.310
23.447	793.349
23.448	793.388
23.449	793.428
23.450	793.467
23.451	793.506
23.452	793.545
23.453	793.585
23.454	793.624
23.455	793.663
23.456	793.702
23.457	793.742
23.458	793.781
23.459	793.820
23.460	793.860
23.461	793.899
23.462	793.938
23.463	793.977
23.464	794.017
23.465	794.056
23.466	794.095
23.467	794.134
23.468	794.174
23.469	794.213
23.470	794.252
23.471	794.292
23.472	794.331
23.473	794.370
23.474	794.409
23.475	794.449
23.476	794.488
23.477	794.527
23.478	794.567
23.479	794.606
23.480	794.645
23.481	794.684
23.482	794.724
23.483	794.763
23.484	794.802
23.485	794.842
23.486	794.881
23.487	794.920
23.488	794.960
23.489	794.999
23.490	795.038
23.491	795.078
23.492	795.117
23.493	795.156
23.494	795.196
23.495	795.235
23.496	795.274
23.497	795.314
23.498	795.353
23.499	795.392
23.500	795.432
23.501	795.471
23.502	795.510
23.503	795.550
23.504	795.589
23.505	795.628
23.506	795.668
23.507	795.707
23.508	795.746
23.509	795.786
23.510	795.825
23.511	795.864
23.512	795.904
23.513	795.943
23.514	795.982
23.515	796.022
23.516	796.061
23.517	796.100
23.518	796.140
23.519	796.179
23.520	796.218
23.521	796.258
23.522	796.297
23.523	796.337
