x(m)	y(m)
513.99	4764.50
514.05	4765.05
514.11	4765.60
514.17	4766.15
514.23	4766.70
514.28	4767.25
514.34	4767.79
514.40	4768.34
514.46	4768.89
514.52	4769.44
514.57	4769.99
514.63	4770.54
514.69	4771.09
514.75	4771.64
514.81	4772.19
514.87	4772.74
514.92	4773.29
514.98	4773.84
515.04	4774.39
515.10	4774.93
515.16	4775.48
515.22	4776.03
515.27	4776.58
515.33	4777.13
515.39	4777.68
515.45	4778.23
515.51	4778.78
515.57	4779.33
515.62	4779.88
515.68	4780.43
515.74	4780.98
515.80	4781.53
515.86	4782.08
515.92	4782.63
515.97	4783.18
516.03	4783.73
516.09	4784.28
516.15	4784.83
516.21	4785.38
516.27	4785.93
516.32	4786.48
516.38	4787.03
516.44	4787.58
516.50	4788.13
516.56	4788.68
516.62	4789.23
516.67	4789.78
516.73	4790.33
516.79	4790.88
516.85	4791.43
516.91	4791.98
516.97	4792.53
517.02	4793.08
517.08	4793.63
517.14	4794.18
517.20	4794.73
517.26	4795.29
517.32	4795.84
517.37	4796.39
517.43	4796.94
517.49	4797.49
517.55	4798.04
517.61	4798.59
517.67	4799.14
517.72	4799.69
517.78	4800.24
517.84	4800.79
517.90	4801.34
517.96	4801.89
518.02	4802.45
518.07	4803.00
518.13	4803.55
518.19	4804.10
518.25	4804.65
518.31	4805.20
518.37	4805.75
518.43	4806.30
518.48	4806.85
518.54	4807.41
518.60	4807.96
518.66	4808.51
518.72	4809.06
518.78	4809.61
518.83	4810.16
518.89	4810.71
518.95	4811.26
519.01	4811.82
519.07	4812.37
519.13	4812.92
519.19	4813.47
519.24	4814.02
519.30	4814.57
519.36	4815.13
519.42	4815.68
519.48	4816.23
519.54	4816.78
519.59	4817.33
519.65	4817.88
519.71	4818.44
519.77	4818.99
519.83	4819.54
519.89	4820.09
519.95	4820.64
520.00	4821.20
520.06	4821.75
520.12	4822.30
520.18	4822.85
520.24	4823.40
520.30	4823.96
520.36	4824.51
520.41	4825.06
520.47	4825.61
520.53	4826.16
520.59	4826.72
520.65	4827.27
520.71	4827.82
520.77	4828.37
520.82	4828.93
520.88	4829.48
520.94	4830.03
521.00	4830.58
521.06	4831.14
521.12	4831.69
521.18	4832.24
521.23	4832.79
521.29	4833.35
521.35	4833.90
521.41	4834.45
521.47	4835.00
521.53	4835.56
521.59	4836.11
521.64	4836.66
521.70	4837.22
521.76	4837.77
521.82	4838.32
521.88	4838.87
521.94	4839.43
522.00	4839.98
522.05	4840.53
522.11	4841.09
522.17	4841.64
522.23	4842.19
522.29	4842.75
522.35	4843.30
522.41	4843.85
522.46	4844.41
522.52	4844.96
522.58	4845.51
522.64	4846.06
522.70	4846.62
522.76	4847.17
522.82	4847.72
522.88	4848.28
522.93	4848.83
522.99	4849.39
523.05	4849.94
523.11	4850.49
523.17	4851.05
523.23	4851.60
523.29	4852.15
523.35	4852.71
523.40	4853.26
523.46	4853.81
523.52	4854.37
523.58	4854.92
523.64	4855.48
523.70	4856.03
523.76	4856.58
523.81	4857.14
523.87	4857.69
523.93	4858.25
523.99	4858.80
524.05	4859.35
524.11	4859.91
524.17	4860.46
524.23	4861.02
524.28	4861.57
524.34	4862.12
524.40	4862.68
524.46	4863.23
524.52	4863.79
524.58	4864.34
524.64	4864.90
524.70	4865.45
524.75	4866.00
524.81	4866.56
524.87	4867.11
524.93	4867.67
524.99	4868.22
525.05	4868.78
525.11	4869.33
525.17	4869.89
525.22	4870.44
525.28	4870.99
525.34	4871.55
525.40	4872.10
525.46	4872.66
525.52	4873.21
525.58	4873.77
525.64	4874.32
525.70	4874.88
525.75	4875.43
525.81	4875.99
525.87	4876.54
525.93	4877.10
525.99	4877.65
526.05	4878.21
526.11	4878.76
526.17	4879.32
526.22	4879.87
526.28	4880.43
526.34	4880.98
526.40	4881.54
526.46	4882.09
526.52	4882.65
526.58	4883.21
526.64	4883.76
526.70	4884.32
526.75	4884.87
526.81	4885.43
526.87	4885.98
526.93	4886.54
526.99	4887.09
527.05	4887.65
527.11	4888.20
527.17	4888.76
527.23	4889.32
527.28	4889.87
527.34	4890.43
527.40	4890.98
527.46	4891.54
527.52	4892.09
527.58	4892.65
527.64	4893.21
527.70	4893.76
527.76	4894.32
527.81	4894.87
527.87	4895.43
527.93	4895.99
527.99	4896.54
528.05	4897.10
528.11	4897.65
528.17	4898.21
528.23	4898.77
528.29	4899.32
528.34	4899.88
528.40	4900.44
528.46	4900.99
528.52	4901.55
528.58	4902.10
528.64	4902.66
528.70	4903.22
528.76	4903.77
528.82	4904.33
528.88	4904.89
528.93	4905.44
528.99	4906.00
529.05	4906.56
529.11	4907.11
529.17	4907.67
529.23	4908.23
529.29	4908.78
529.35	4909.34
529.41	4909.90
529.46	4910.45
529.52	4911.01
529.58	4911.57
529.64	4912.12
529.70	4912.68
529.76	4913.24
529.82	4913.79
529.88	4914.35
529.94	4914.91
530.00	4915.47
530.06	4916.02
530.11	4916.58
530.17	4917.14
530.23	4917.69
530.29	4918.25
530.35	4918.81
530.41	4919.37
530.47	4919.92
530.53	4920.48
530.59	4921.04
530.65	4921.59
530.70	4922.15
530.76	4922.71
530.82	4923.27
530.88	4923.82
530.94	4924.38
531.00	4924.94
531.06	4925.50
531.12	4926.06
531.18	4926.61
531.24	4927.17
531.30	4927.73
531.35	4928.29
531.41	4928.84
531.47	4929.40
531.53	4929.96
531.59	4930.52
531.65	4931.08
531.71	4931.63
531.77	4932.19
531.83	4932.75
531.89	4933.31
531.95	4933.87
532.00	4934.42
532.06	4934.98
532.12	4935.54
532.18	4936.10
532.24	4936.66
532.30	4937.21
532.36	4937.77
532.42	4938.33
532.48	4938.89
532.54	4939.45
532.60	4940.01
532.66	4940.56
532.71	4941.12
532.77	4941.68
532.83	4942.24
532.89	4942.80
532.95	4943.36
533.01	4943.92
533.07	4944.47
533.13	4945.03
533.19	4945.59
533.25	4946.15
533.31	4946.71
533.37	4947.27
533.42	4947.83
533.48	4948.39
533.54	4948.94
533.60	4949.50
533.66	4950.06
533.72	4950.62
533.78	4951.18
533.84	4951.74
533.90	4952.30
533.96	4952.86
534.02	4953.42
534.08	4953.98
534.14	4954.53
534.19	4955.09
534.25	4955.65
534.31	4956.21
534.37	4956.77
534.43	4957.33
534.49	4957.89
534.55	4958.45
534.61	4959.01
534.67	4959.57
534.73	4960.13
534.79	4960.69
534.85	4961.25
534.91	4961.81
534.96	4962.37
535.02	4962.93
535.08	4963.49
535.14	4964.04
535.20	4964.60
535.26	4965.16
535.32	4965.72
535.38	4966.28
535.44	4966.84
535.50	4967.40
535.56	4967.96
535.62	4968.52
535.68	4969.08
535.74	4969.64
535.79	4970.20
535.85	4970.76
535.91	4971.32
535.97	4971.88
536.03	4972.44
536.09	4973.00
536.15	4973.56
536.21	4974.12
536.27	4974.68
536.33	4975.24
536.39	4975.81
536.45	4976.37
536.51	4976.93
536.57	4977.49
536.63	4978.05
536.68	4978.61
536.74	4979.17
536.80	4979.73
536.86	4980.29
536.92	4980.85
536.98	4981.41
537.04	4981.97
537.10	4982.53
537.16	4983.09
537.22	4983.65
537.28	4984.21
537.34	4984.77
537.40	4985.34
537.46	4985.90
537.52	4986.46
537.58	4987.02
537.64	4987.58
537.69	4988.14
537.75	4988.70
537.81	4989.26
537.87	4989.82
537.93	4990.38
537.99	4990.95
538.05	4991.51
538.11	4992.07
538.17	4992.63
538.23	4993.19
538.29	4993.75
538.35	4994.31
538.41	4994.87
538.47	4995.44
538.53	4996.00
538.59	4996.56
538.65	4997.12
538.70	4997.68
538.76	4998.24
538.82	4998.80
538.88	4999.37
538.94	4999.93
539.00	5000.49
539.06	5001.05
539.12	5001.61
539.18	5002.17
539.24	5002.74
539.30	5003.30
539.36	5003.86
539.42	5004.42
539.48	5004.98
539.54	5005.54
539.60	5006.11
539.66	5006.67
539.72	5007.23
539.78	5007.79
539.84	5008.35
539.89	5008.92
539.95	5009.48
540.01	5010.04
540.07	5010.60
540.13	5011.17
540.19	5011.73
540.25	5012.29
540.31	5012.85
540.37	5013.41
540.43	5013.98
540.49	5014.54
540.55	5015.10
540.61	5015.66
540.67	5016.23
540.73	5016.79
540.79	5017.35
540.85	5017.91
540.91	5018.48
540.97	5019.04
541.03	5019.60
541.09	5020.17
541.15	5020.73
541.21	5021.29
541.26	5021.85
541.32	5022.42
541.38	5022.98
541.44	5023.54
541.50	5024.10
541.56	5024.67
541.62	5025.23
541.68	5025.79
541.74	5026.36
541.80	5026.92
541.86	5027.48
541.92	5028.05
541.98	5028.61
542.04	5029.17
542.10	5029.74
542.16	5030.30
542.22	5030.86
542.28	5031.43
542.34	5031.99
542.40	5032.55
542.46	5033.12
542.52	5033.68
542.58	5034.24
542.64	5034.81
542.70	5035.37
542.76	5035.93
542.82	5036.50
542.87	5037.06
542.93	5037.62
542.99	5038.19
543.05	5038.75
543.11	5039.31
543.17	5039.88
543.23	5040.44
543.29	5041.01
543.35	5041.57
543.41	5042.13
543.47	5042.70
543.53	5043.26
543.59	5043.83
543.65	5044.39
543.71	5044.95
543.77	5045.52
543.83	5046.08
543.89	5046.65
543.95	5047.21
544.01	5047.77
544.07	5048.34
544.13	5048.90
544.19	5049.47
544.25	5050.03
544.31	5050.60
544.37	5051.16
544.43	5051.72
544.49	5052.29
544.55	5052.85
544.61	5053.42
544.67	5053.98
544.73	5054.55
544.79	5055.11
544.85	5055.68
544.91	5056.24
544.97	5056.80
545.02	5057.37
545.08	5057.93
545.14	5058.50
545.20	5059.06
545.26	5059.63
545.32	5060.19
545.38	5060.76
545.44	5061.32
545.50	5061.89
545.56	5062.45
545.62	5063.02
545.68	5063.58
545.74	5064.15
545.80	5064.71
545.86	5065.28
545.92	5065.84
545.98	5066.41
546.04	5066.97
546.10	5067.54
546.16	5068.10
546.22	5068.67
546.28	5069.24
546.34	5069.80
546.40	5070.37
546.46	5070.93
546.52	5071.50
546.58	5072.06
546.64	5072.63
546.70	5073.19
546.76	5073.76
546.82	5074.32
546.88	5074.89
546.94	5075.46
547.00	5076.02
547.06	5076.59
547.12	5077.15
547.18	5077.72
547.24	5078.28
547.30	5078.85
547.36	5079.42
547.42	5079.98
547.48	5080.55
547.54	5081.11
547.60	5081.68
547.66	5082.25
547.72	5082.81
547.78	5083.38
547.84	5083.94
547.90	5084.51
547.96	5085.08
548.02	5085.64
548.08	5086.21
548.14	5086.77
548.20	5087.34
548.26	5087.91
548.32	5088.47
548.38	5089.04
548.44	5089.61
548.50	5090.17
548.56	5090.74
548.62	5091.31
548.68	5091.87
548.74	5092.44
548.80	5093.01
548.86	5093.57
548.92	5094.14
548.98	5094.71
549.04	5095.27
549.10	5095.84
549.16	5096.41
549.22	5096.97
549.28	5097.54
549.34	5098.11
549.40	5098.67
549.46	5099.24
549.52	5099.81
549.58	5100.37
549.64	5100.94
549.70	5101.51
549.76	5102.08
549.82	5102.64
549.88	5103.21
549.94	5103.78
550.00	5104.34
550.06	5104.91
550.12	5105.48
550.18	5106.05
550.24	5106.61
550.30	5107.18
550.36	5107.75
550.42	5108.32
550.48	5108.88
550.54	5109.45
550.60	5110.02
550.66	5110.59
550.72	5111.15
550.78	5111.72
550.84	5112.29
550.90	5112.86
550.96	5113.42
551.02	5113.99
551.08	5114.56
551.14	5115.13
551.20	5115.69
551.26	5116.26
551.32	5116.83
551.38	5117.40
551.44	5117.97
551.50	5118.53
551.56	5119.10
551.62	5119.67
551.68	5120.24
551.74	5120.81
551.80	5121.37
551.86	5121.94
551.92	5122.51
551.98	5123.08
552.04	5123.65
552.10	5124.21
552.16	5124.78
552.22	5125.35
552.28	5125.92
552.34	5126.49
552.40	5127.06
552.46	5127.63
552.52	5128.19
552.58	5128.76
552.64	5129.33
552.70	5129.90
552.76	5130.47
552.82	5131.04
552.88	5131.60
552.94	5132.17
553.00	5132.74
553.06	5133.31
553.12	5133.88
553.18	5134.45
553.24	5135.02
553.30	5135.59
553.36	5136.16
553.42	5136.72
553.48	5137.29
553.54	5137.86
553.60	5138.43
553.66	5139.00
553.72	5139.57
553.78	5140.14
553.84	5140.71
553.90	5141.28
553.97	5141.85
554.03	5142.42
554.09	5142.98
554.15	5143.55
554.21	5144.12
554.27	5144.69
554.33	5145.26
554.39	5145.83
554.45	5146.40
554.51	5146.97
554.57	5147.54
554.63	5148.11
554.69	5148.68
554.75	5149.25
554.81	5149.82
554.87	5150.39
554.93	5150.96
554.99	5151.53
555.05	5152.10
555.11	5152.67
555.17	5153.24
555.23	5153.81
555.29	5154.38
555.35	5154.95
555.41	5155.52
555.47	5156.09
555.53	5156.66
555.59	5157.23
555.65	5157.80
555.71	5158.37
555.77	5158.94
555.83	5159.51
555.89	5160.08
555.95	5160.65
556.01	5161.22
556.07	5161.79
556.14	5162.36
556.20	5162.93
556.26	5163.50
556.32	5164.07
556.38	5164.64
556.44	5165.21
556.50	5165.78
556.56	5166.35
556.62	5166.92
556.68	5167.49
556.74	5168.06
556.80	5168.63
556.86	5169.20
556.92	5169.77
556.98	5170.34
557.04	5170.92
557.10	5171.49
557.16	5172.06
557.22	5172.63
557.28	5173.20
557.34	5173.77
557.40	5174.34
557.46	5174.91
557.52	5175.48
557.58	5176.05
557.64	5176.62
557.70	5177.20
557.77	5177.77
557.83	5178.34
557.89	5178.91
557.95	5179.48
558.01	5180.05
558.07	5180.62
558.13	5181.19
558.19	5181.76
558.25	5182.34
558.31	5182.91
558.37	5183.48
558.43	5184.05
558.49	5184.62
558.55	5185.19
558.61	5185.76
558.67	5186.34
558.73	5186.91
558.79	5187.48
558.85	5188.05
558.91	5188.62
558.97	5189.19
559.03	5189.77
559.09	5190.34
559.16	5190.91
559.22	5191.48
559.28	5192.05
559.34	5192.63
559.40	5193.20
559.46	5193.77
559.52	5194.34
559.58	5194.91
559.64	5195.49
559.70	5196.06
559.76	5196.63
559.82	5197.20
559.88	5197.77
559.94	5198.35
560.00	5198.92
560.06	5199.49
560.12	5200.06
560.18	5200.64
560.24	5201.21
560.31	5201.78
560.37	5202.35
560.43	5202.92
560.49	5203.50
560.55	5204.07
560.61	5204.64
560.67	5205.22
560.73	5205.79
560.79	5206.36
560.85	5206.93
560.91	5207.51
560.97	5208.08
561.03	5208.65
561.09	5209.22
561.15	5209.80
561.21	5210.37
561.27	5210.94
561.33	5211.52
561.40	5212.09
561.46	5212.66
561.52	5213.23
561.58	5213.81
561.64	5214.38
561.70	5214.95
561.76	5215.53
561.82	5216.10
561.88	5216.67
561.94	5217.25
562.00	5217.82
562.06	5218.39
562.12	5218.97
562.18	5219.54
562.24	5220.11
562.30	5220.69
562.37	5221.26
562.43	5221.83
562.49	5222.41
562.55	5222.98
562.61	5223.55
562.67	5224.13
562.73	5224.70
562.79	5225.27
562.85	5225.85
562.91	5226.42
562.97	5226.99
563.03	5227.57
563.09	5228.14
563.15	5228.72
563.21	5229.29
563.28	5229.86
563.34	5230.44
563.40	5231.01
563.46	5231.59
563.52	5232.16
563.58	5232.73
563.64	5233.31
563.70	5233.88
563.76	5234.46
563.82	5235.03
563.88	5235.60
563.94	5236.18
564.00	5236.75
564.06	5237.33
564.13	5237.90
564.19	5238.48
564.25	5239.05
564.31	5239.62
564.37	5240.20
564.43	5240.77
564.49	5241.35
564.55	5241.92
564.61	5242.50
564.67	5243.07
564.73	5243.65
564.79	5244.22
564.85	5244.80
564.91	5245.37
564.98	5245.94
565.04	5246.52
565.10	5247.09
565.16	5247.67
565.22	5248.24
565.28	5248.82
565.34	5249.39
565.40	5249.97
565.46	5250.54
565.52	5251.12
565.58	5251.69
565.64	5252.27
565.70	5252.84
565.77	5253.42
565.83	5253.99
565.89	5254.57
565.95	5255.14
566.01	5255.72
566.07	5256.29
566.13	5256.87
566.19	5257.45
566.25	5258.02
566.31	5258.60
566.37	5259.17
566.43	5259.75
566.50	5260.32
566.56	5260.90
566.62	5261.47
566.68	5262.05
566.74	5262.62
566.80	5263.20
566.86	5263.78
566.92	5264.35
566.98	5264.93
567.04	5265.50
567.10	5266.08
567.17	5266.66
567.23	5267.23
567.29	5267.81
567.35	5268.38
567.41	5268.96
567.47	5269.53
567.53	5270.11
567.59	5270.69
567.65	5271.26
567.71	5271.84
567.77	5272.41
567.83	5272.99
567.90	5273.57
567.96	5274.14
568.02	5274.72
568.08	5275.30
568.14	5275.87
568.20	5276.45
568.26	5277.03
568.32	5277.60
568.38	5278.18
568.44	5278.75
568.51	5279.33
568.57	5279.91
568.63	5280.48
568.69	5281.06
568.75	5281.64
568.81	5282.21
568.87	5282.79
568.93	5283.37
568.99	5283.94
569.05	5284.52
569.11	5285.10
569.18	5285.67
569.24	5286.25
569.30	5286.83
569.36	5287.40
569.42	5287.98
569.48	5288.56
569.54	5289.14
569.60	5289.71
569.66	5290.29
569.72	5290.87
569.79	5291.44
569.85	5292.02
569.91	5292.60
569.97	5293.18
570.03	5293.75
570.09	5294.33
570.15	5294.91
570.21	5295.48
570.27	5296.06
570.33	5296.64
570.40	5297.22
570.46	5297.79
570.52	5298.37
570.58	5298.95
570.64	5299.53
570.70	5300.10
570.76	5300.68
570.82	5301.26
570.88	5301.84
570.95	5302.42
571.01	5302.99
571.07	5303.57
571.13	5304.15
571.19	5304.73
571.25	5305.30
571.31	5305.88
571.37	5306.46
571.43	5307.04
571.49	5307.62
571.56	5308.19
571.62	5308.77
571.68	5309.35
571.74	5309.93
571.80	5310.51
571.86	5311.08
571.92	5311.66
571.98	5312.24
572.04	5312.82
572.11	5313.40
572.17	5313.98
572.23	5314.55
572.29	5315.13
572.35	5315.71
572.41	5316.29
572.47	5316.87
572.53	5317.45
572.60	5318.03
572.66	5318.60
572.72	5319.18
572.78	5319.76
572.84	5320.34
572.90	5320.92
572.96	5321.50
573.02	5322.08
573.08	5322.65
573.15	5323.23
573.21	5323.81
573.27	5324.39
573.33	5324.97
573.39	5325.55
573.45	5326.13
573.51	5326.71
573.57	5327.29
573.64	5327.86
573.70	5328.44
573.76	5329.02
573.82	5329.60
573.88	5330.18
573.94	5330.76
574.00	5331.34
574.06	5331.92
574.12	5332.50
574.19	5333.08
574.25	5333.66
574.31	5334.24
574.37	5334.82
574.43	5335.40
574.49	5335.97
574.55	5336.55
574.61	5337.13
574.68	5337.71
574.74	5338.29
574.80	5338.87
574.86	5339.45
574.92	5340.03
574.98	5340.61
575.04	5341.19
575.10	5341.77
575.17	5342.35
575.23	5342.93
575.29	5343.51
575.35	5344.09
575.41	5344.67
575.47	5345.25
575.53	5345.83
575.59	5346.41
575.66	5346.99
575.72	5347.57
575.78	5348.15
575.84	5348.73
575.90	5349.31
575.96	5349.89
576.02	5350.47
576.09	5351.05
576.15	5351.63
576.21	5352.21
576.27	5352.79
576.33	5353.37
576.39	5353.95
576.45	5354.53
576.51	5355.11
576.58	5355.70
576.64	5356.28
576.70	5356.86
576.76	5357.44
576.82	5358.02
576.88	5358.60
576.94	5359.18
577.01	5359.76
577.07	5360.34
577.13	5360.92
577.19	5361.50
577.25	5362.08
577.31	5362.66
577.37	5363.24
577.43	5363.83
577.50	5364.41
577.56	5364.99
577.62	5365.57
577.68	5366.15
577.74	5366.73
577.80	5367.31
577.86	5367.89
577.93	5368.47
577.99	5369.06
578.05	5369.64
578.11	5370.22
578.17	5370.80
578.23	5371.38
578.29	5371.96
578.36	5372.54
578.42	5373.13
578.48	5373.71
578.54	5374.29
578.60	5374.87
578.66	5375.45
578.72	5376.03
578.79	5376.61
578.85	5377.20
578.91	5377.78
578.97	5378.36
579.03	5378.94
579.09	5379.52
579.15	5380.10
579.22	5380.69
579.28	5381.27
579.34	5381.85
579.40	5382.43
579.46	5383.01
579.52	5383.60
579.59	5384.18
579.65	5384.76
579.71	5385.34
579.77	5385.92
579.83	5386.51
579.89	5387.09
579.95	5387.67
580.02	5388.25
580.08	5388.84
580.14	5389.42
580.20	5390.00
580.26	5390.58
580.32	5391.16
580.38	5391.75
580.45	5392.33
580.51	5392.91
580.57	5393.49
580.63	5394.08
580.69	5394.66
580.75	5395.24
580.82	5395.83
580.88	5396.41
580.94	5396.99
581.00	5397.57
581.06	5398.16
581.12	5398.74
581.18	5399.32
581.25	5399.90
581.31	5400.49
581.37	5401.07
581.43	5401.65
581.49	5402.24
581.55	5402.82
581.62	5403.40
581.68	5403.99
581.74	5404.57
581.80	5405.15
581.86	5405.73
581.92	5406.32
581.99	5406.90
582.05	5407.48
582.11	5408.07
582.17	5408.65
582.23	5409.23
582.29	5409.82
582.36	5410.40
582.42	5410.98
582.48	5411.57
582.54	5412.15
582.60	5412.73
582.66	5413.32
582.72	5413.90
582.79	5414.49
582.85	5415.07
582.91	5415.65
582.97	5416.24
583.03	5416.82
583.09	5417.40
583.16	5417.99
583.22	5418.57
583.28	5419.16
583.34	5419.74
583.40	5420.32
583.46	5420.91
583.53	5421.49
583.59	5422.08
583.65	5422.66
583.71	5423.24
583.77	5423.83
583.84	5424.41
583.90	5425.00
583.96	5425.58
584.02	5426.16
584.08	5426.75
584.14	5427.33
584.21	5427.92
584.27	5428.50
584.33	5429.09
584.39	5429.67
584.45	5430.25
584.51	5430.84
584.58	5431.42
584.64	5432.01
584.70	5432.59
584.76	5433.18
584.82	5433.76
584.88	5434.35
584.95	5434.93
585.01	5435.52
585.07	5436.10
585.13	5436.69
585.19	5437.27
585.25	5437.86
585.32	5438.44
585.38	5439.02
585.44	5439.61
585.50	5440.19
585.56	5440.78
585.63	5441.36
585.69	5441.95
585.75	5442.54
585.81	5443.12
585.87	5443.71
585.93	5444.29
586.00	5444.88
586.06	5445.46
586.12	5446.05
586.18	5446.63
586.24	5447.22
586.31	5447.80
586.37	5448.39
586.43	5448.97
586.49	5449.56
586.55	5450.14
586.61	5450.73
586.68	5451.31
586.74	5451.90
586.80	5452.49
586.86	5453.07
586.92	5453.66
586.99	5454.24
587.05	5454.83
587.11	5455.41
587.17	5456.00
587.23	5456.59
587.29	5457.17
587.36	5457.76
587.42	5458.34
587.48	5458.93
587.54	5459.52
587.60	5460.10
587.67	5460.69
587.73	5461.27
587.79	5461.86
587.85	5462.45
587.91	5463.03
587.98	5463.62
588.04	5464.20
588.10	5464.79
588.16	5465.38
588.22	5465.96
588.28	5466.55
588.35	5467.14
588.41	5467.72
588.47	5468.31
588.53	5468.90
588.59	5469.48
588.66	5470.07
588.72	5470.66
588.78	5471.24
588.84	5471.83
588.90	5472.42
588.97	5473.00
589.03	5473.59
589.09	5474.18
589.15	5474.76
589.21	5475.35
589.28	5475.94
589.34	5476.52
589.40	5477.11
589.46	5477.70
589.52	5478.28
589.59	5478.87
589.65	5479.46
589.71	5480.04
589.77	5480.63
589.83	5481.22
589.90	5481.81
589.96	5482.39
590.02	5482.98
590.08	5483.57
590.14	5484.15
590.21	5484.74
590.27	5485.33
590.33	5485.92
590.39	5486.50
590.45	5487.09
590.52	5487.68
590.58	5488.27
590.64	5488.85
590.70	5489.44
590.76	5490.03
590.83	5490.62
590.89	5491.20
590.95	5491.79
591.01	5492.38
591.07	5492.97
591.14	5493.56
591.20	5494.14
591.26	5494.73
591.32	5495.32
591.38	5495.91
591.45	5496.49
591.51	5497.08
591.57	5497.67
591.63	5498.26
591.69	5498.85
591.76	5499.43
591.82	5500.02
591.88	5500.61
591.94	5501.20
592.01	5501.79
592.07	5502.38
592.13	5502.96
592.19	5503.55
592.25	5504.14
592.32	5504.73
592.38	5505.32
592.44	5505.91
592.50	5506.49
592.56	5507.08
592.63	5507.67
592.69	5508.26
592.75	5508.85
592.81	5509.44
592.87	5510.02
592.94	5510.61
593.00	5511.20
593.06	5511.79
593.12	5512.38
593.19	5512.97
593.25	5513.56
593.31	5514.15
593.37	5514.74
593.43	5515.32
593.50	5515.91
593.56	5516.50
593.62	5517.09
593.68	5517.68
593.75	5518.27
593.81	5518.86
593.87	5519.45
593.93	5520.04
593.99	5520.63
594.06	5521.21
594.12	5521.80
594.18	5522.39
594.24	5522.98
594.30	5523.57
594.37	5524.16
594.43	5524.75
594.49	5525.34
594.55	5525.93
594.62	5526.52
594.68	5527.11
594.74	5527.70
594.80	5528.29
594.86	5528.88
594.93	5529.47
594.99	5530.06
595.05	5530.65
595.11	5531.24
595.18	5531.83
595.24	5532.42
595.30	5533.01
595.36	5533.60
595.43	5534.19
595.49	5534.77
595.55	5535.36
595.61	5535.95
595.67	5536.54
595.74	5537.13
595.80	5537.72
595.86	5538.32
595.92	5538.91
595.99	5539.50
596.05	5540.09
596.11	5540.68
596.17	5541.27
596.23	5541.86
596.30	5542.45
596.36	5543.04
596.42	5543.63
596.48	5544.22
596.55	5544.81
596.61	5545.40
596.67	5545.99
596.73	5546.58
596.80	5547.17
596.86	5547.76
596.92	5548.35
596.98	5548.94
597.04	5549.53
597.11	5550.12
597.17	5550.71
597.23	5551.31
597.29	5551.90
597.36	5552.49
597.42	5553.08
597.48	5553.67
597.54	5554.26
597.61	5554.85
597.67	5555.44
597.73	5556.03
597.79	5556.62
597.86	5557.21
597.92	5557.81
597.98	5558.40
598.04	5558.99
598.11	5559.58
598.17	5560.17
598.23	5560.76
598.29	5561.35
598.35	5561.94
598.42	5562.54
598.48	5563.13
598.54	5563.72
598.60	5564.31
598.67	5564.90
598.73	5565.49
598.79	5566.08
598.85	5566.68
598.92	5567.27
598.98	5567.86
599.04	5568.45
599.10	5569.04
599.17	5569.63
599.23	5570.23
599.29	5570.82
599.35	5571.41
599.42	5572.00
599.48	5572.59
599.54	5573.19
599.60	5573.78
599.67	5574.37
599.73	5574.96
599.79	5575.55
599.85	5576.15
599.92	5576.74
599.98	5577.33
600.04	5577.92
600.10	5578.51
600.17	5579.11
600.23	5579.70
600.29	5580.29
600.35	5580.88
600.42	5581.48
600.48	5582.07
600.54	5582.66
600.60	5583.25
600.67	5583.85
600.73	5584.44
600.79	5585.03
600.85	5585.62
600.92	5586.22
600.98	5586.81
601.04	5587.40
601.10	5587.99
601.17	5588.59
601.23	5589.18
601.29	5589.77
601.35	5590.36
601.42	5590.96
601.48	5591.55
601.54	5592.14
601.60	5592.74
601.67	5593.33
601.73	5593.92
601.79	5594.52
601.85	5595.11
601.92	5595.70
601.98	5596.29
602.04	5596.89
602.10	5597.48
602.17	5598.07
602.23	5598.67
602.29	5599.26
602.35	5599.85
602.42	5600.45
602.48	5601.04
602.54	5601.63
602.61	5602.23
602.67	5602.82
602.73	5603.41
602.79	5604.01
602.86	5604.60
602.92	5605.20
602.98	5605.79
603.04	5606.38
603.11	5606.98
603.17	5607.57
603.23	5608.16
603.29	5608.76
603.36	5609.35
603.42	5609.95
603.48	5610.54
603.54	5611.13
603.61	5611.73
603.67	5612.32
603.73	5612.92
603.80	5613.51
603.86	5614.10
603.92	5614.70
603.98	5615.29
604.05	5615.89
604.11	5616.48
604.17	5617.07
604.23	5617.67
604.30	5618.26
604.36	5618.86
604.42	5619.45
604.48	5620.05
604.55	5620.64
604.61	5621.23
604.67	5621.83
604.74	5622.42
604.80	5623.02
604.86	5623.61
604.92	5624.21
604.99	5624.80
605.05	5625.40
605.11	5625.99
605.17	5626.59
605.24	5627.18
605.30	5627.77
605.36	5628.37
605.43	5628.96
605.49	5629.56
605.55	5630.15
605.61	5630.75
605.68	5631.34
605.74	5631.94
605.80	5632.53
605.87	5633.13
605.93	5633.72
605.99	5634.32
606.05	5634.91
606.12	5635.51
606.18	5636.11
606.24	5636.70
606.30	5637.30
606.37	5637.89
606.43	5638.49
606.49	5639.08
606.56	5639.68
606.62	5640.27
606.68	5640.87
606.74	5641.46
606.81	5642.06
606.87	5642.65
606.93	5643.25
607.00	5643.85
607.06	5644.44
607.12	5645.04
607.18	5645.63
607.25	5646.23
607.31	5646.82
607.37	5647.42
607.44	5648.02
607.50	5648.61
607.56	5649.21
607.62	5649.80
607.69	5650.40
607.75	5651.00
607.81	5651.59
607.88	5652.19
607.94	5652.78
608.00	5653.38
