t(c)	theta_c(grad)
1.746	83.813
1.747	83.813
1.748	83.813
1.749	83.812
1.750	83.812
1.751	83.812
1.752	83.812
1.753	83.812
1.754	83.812
1.755	83.812
1.756	83.812
1.757	83.812
1.758	83.812
1.759	83.812
1.760	83.812
1.761	83.811
1.762	83.811
1.763	83.811
1.764	83.811
1.765	83.811
1.766	83.811
1.767	83.811
1.768	83.811
1.769	83.811
1.770	83.811
1.771	83.811
1.772	83.811
1.773	83.811
1.774	83.810
1.775	83.810
1.776	83.810
1.777	83.810
1.778	83.810
1.779	83.810
1.780	83.810
1.781	83.810
1.782	83.810
1.783	83.810
1.784	83.810
1.785	83.810
1.786	83.809
1.787	83.809
1.788	83.809
1.789	83.809
1.790	83.809
1.791	83.809
1.792	83.809
1.793	83.809
1.794	83.809
1.795	83.809
1.796	83.809
1.797	83.809
1.798	83.809
1.799	83.808
1.800	83.808
1.801	83.808
1.802	83.808
1.803	83.808
1.804	83.808
1.805	83.808
1.806	83.808
1.807	83.808
1.808	83.808
1.809	83.808
1.810	83.808
1.811	83.808
1.812	83.807
1.813	83.807
1.814	83.807
1.815	83.807
1.816	83.807
1.817	83.807
1.818	83.807
1.819	83.807
1.820	83.807
1.821	83.807
1.822	83.807
1.823	83.807
1.824	83.807
1.825	83.807
1.826	83.806
1.827	83.806
1.828	83.806
1.829	83.806
1.830	83.806
1.831	83.806
1.832	83.806
1.833	83.806
1.834	83.806
1.835	83.806
1.836	83.806
1.837	83.806
1.838	83.806
1.839	83.805
1.840	83.805
1.841	83.805
1.842	83.805
1.843	83.805
1.844	83.805
1.845	83.805
1.846	83.805
1.847	83.805
1.848	83.805
1.849	83.805
1.850	83.805
1.851	83.805
1.852	83.805
1.853	83.804
1.854	83.804
1.855	83.804
1.856	83.804
1.857	83.804
1.858	83.804
1.859	83.804
1.860	83.804
1.861	83.804
1.862	83.804
1.863	83.804
1.864	83.804
1.865	83.804
1.866	83.804
1.867	83.803
1.868	83.803
1.869	83.803
1.870	83.803
1.871	83.803
1.872	83.803
1.873	83.803
1.874	83.803
1.875	83.803
1.876	83.803
1.877	83.803
1.878	83.803
1.879	83.803
1.880	83.803
1.881	83.802
1.882	83.802
1.883	83.802
1.884	83.802
1.885	83.802
1.886	83.802
1.887	83.802
1.888	83.802
1.889	83.802
1.890	83.802
1.891	83.802
1.892	83.802
1.893	83.802
1.894	83.802
1.895	83.801
1.896	83.801
1.897	83.801
1.898	83.801
1.899	83.801
1.900	83.801
1.901	83.801
1.902	83.801
1.903	83.801
1.904	83.801
1.905	83.801
1.906	83.801
1.907	83.801
1.908	83.801
1.909	83.801
1.910	83.800
1.911	83.800
1.912	83.800
1.913	83.800
1.914	83.800
1.915	83.800
1.916	83.800
1.917	83.800
1.918	83.800
1.919	83.800
1.920	83.800
1.921	83.800
1.922	83.800
1.923	83.800
1.924	83.800
1.925	83.799
1.926	83.799
1.927	83.799
1.928	83.799
1.929	83.799
1.930	83.799
1.931	83.799
1.932	83.799
1.933	83.799
1.934	83.799
1.935	83.799
1.936	83.799
1.937	83.799
1.938	83.799
1.939	83.799
1.940	83.798
1.941	83.798
1.942	83.798
1.943	83.798
1.944	83.798
1.945	83.798
1.946	83.798
1.947	83.798
1.948	83.798
1.949	83.798
1.950	83.798
1.951	83.798
1.952	83.798
1.953	83.798
1.954	83.798
1.955	83.797
1.956	83.797
1.957	83.797
1.958	83.797
1.959	83.797
1.960	83.797
1.961	83.797
1.962	83.797
1.963	83.797
1.964	83.797
1.965	83.797
1.966	83.797
1.967	83.797
1.968	83.797
1.969	83.797
1.970	83.797
1.971	83.796
1.972	83.796
1.973	83.796
1.974	83.796
1.975	83.796
1.976	83.796
1.977	83.796
1.978	83.796
1.979	83.796
1.980	83.796
1.981	83.796
1.982	83.796
1.983	83.796
1.984	83.796
1.985	83.796
1.986	83.796
1.987	83.795
1.988	83.795
1.989	83.795
1.990	83.795
1.991	83.795
1.992	83.795
1.993	83.795
1.994	83.795
1.995	83.795
1.996	83.795
1.997	83.795
1.998	83.795
1.999	83.795
2.000	83.795
2.001	83.795
2.002	83.795
2.003	83.794
2.004	83.794
2.005	83.794
2.006	83.794
2.007	83.794
2.008	83.794
2.009	83.794
2.010	83.794
2.011	83.794
2.012	83.794
2.013	83.794
2.014	83.794
2.015	83.794
2.016	83.794
2.017	83.794
2.018	83.794
2.019	83.794
2.020	83.793
2.021	83.793
2.022	83.793
2.023	83.793
2.024	83.793
2.025	83.793
2.026	83.793
2.027	83.793
2.028	83.793
2.029	83.793
2.030	83.793
2.031	83.793
2.032	83.793
2.033	83.793
2.034	83.793
2.035	83.793
2.036	83.793
2.037	83.792
2.038	83.792
2.039	83.792
2.040	83.792
2.041	83.792
2.042	83.792
2.043	83.792
2.044	83.792
2.045	83.792
2.046	83.792
2.047	83.792
2.048	83.792
2.049	83.792
2.050	83.792
2.051	83.792
2.052	83.792
2.053	83.792
2.054	83.791
2.055	83.791
2.056	83.791
2.057	83.791
2.058	83.791
2.059	83.791
2.060	83.791
2.061	83.791
2.062	83.791
2.063	83.791
2.064	83.791
2.065	83.791
2.066	83.791
2.067	83.791
2.068	83.791
2.069	83.791
2.070	83.791
2.071	83.790
2.072	83.790
2.073	83.790
2.074	83.790
2.075	83.790
2.076	83.790
2.077	83.790
2.078	83.790
2.079	83.790
2.080	83.790
2.081	83.790
2.082	83.790
2.083	83.790
2.084	83.790
2.085	83.790
2.086	83.790
2.087	83.790
2.088	83.790
2.089	83.789
2.090	83.789
2.091	83.789
2.092	83.789
2.093	83.789
2.094	83.789
2.095	83.789
2.096	83.789
2.097	83.789
2.098	83.789
2.099	83.789
2.100	83.789
2.101	83.789
2.102	83.789
2.103	83.789
2.104	83.789
2.105	83.789
2.106	83.789
2.107	83.788
2.108	83.788
2.109	83.788
2.110	83.788
2.111	83.788
2.112	83.788
2.113	83.788
2.114	83.788
2.115	83.788
2.116	83.788
2.117	83.788
2.118	83.788
2.119	83.788
2.120	83.788
2.121	83.788
2.122	83.788
2.123	83.788
2.124	83.788
2.125	83.788
2.126	83.787
2.127	83.787
2.128	83.787
2.129	83.787
2.130	83.787
2.131	83.787
2.132	83.787
2.133	83.787
2.134	83.787
2.135	83.787
2.136	83.787
2.137	83.787
2.138	83.787
2.139	83.787
2.140	83.787
2.141	83.787
2.142	83.787
2.143	83.787
2.144	83.787
2.145	83.786
2.146	83.786
2.147	83.786
2.148	83.786
2.149	83.786
2.150	83.786
2.151	83.786
2.152	83.786
2.153	83.786
2.154	83.786
2.155	83.786
2.156	83.786
2.157	83.786
2.158	83.786
2.159	83.786
2.160	83.786
2.161	83.786
2.162	83.786
2.163	83.786
2.164	83.785
2.165	83.785
2.166	83.785
2.167	83.785
2.168	83.785
2.169	83.785
2.170	83.785
2.171	83.785
2.172	83.785
2.173	83.785
2.174	83.785
2.175	83.785
2.176	83.785
2.177	83.785
2.178	83.785
2.179	83.785
2.180	83.785
2.181	83.785
2.182	83.785
2.183	83.785
2.184	83.784
2.185	83.784
2.186	83.784
2.187	83.784
2.188	83.784
2.189	83.784
2.190	83.784
2.191	83.784
2.192	83.784
2.193	83.784
2.194	83.784
2.195	83.784
2.196	83.784
2.197	83.784
2.198	83.784
2.199	83.784
2.200	83.784
2.201	83.784
2.202	83.784
2.203	83.784
2.204	83.783
2.205	83.783
2.206	83.783
2.207	83.783
2.208	83.783
2.209	83.783
2.210	83.783
2.211	83.783
2.212	83.783
2.213	83.783
2.214	83.783
2.215	83.783
2.216	83.783
2.217	83.783
2.218	83.783
2.219	83.783
2.220	83.783
2.221	83.783
2.222	83.783
2.223	83.783
2.224	83.783
2.225	83.782
2.226	83.782
2.227	83.782
2.228	83.782
2.229	83.782
2.230	83.782
2.231	83.782
2.232	83.782
2.233	83.782
2.234	83.782
2.235	83.782
2.236	83.782
2.237	83.782
2.238	83.782
2.239	83.782
2.240	83.782
2.241	83.782
2.242	83.782
2.243	83.782
2.244	83.782
2.245	83.782
2.246	83.781
2.247	83.781
2.248	83.781
2.249	83.781
2.250	83.781
2.251	83.781
2.252	83.781
2.253	83.781
2.254	83.781
2.255	83.781
2.256	83.781
2.257	83.781
2.258	83.781
2.259	83.781
2.260	83.781
2.261	83.781
2.262	83.781
2.263	83.781
2.264	83.781
2.265	83.781
2.266	83.781
2.267	83.781
2.268	83.780
2.269	83.780
2.270	83.780
2.271	83.780
2.272	83.780
2.273	83.780
2.274	83.780
2.275	83.780
2.276	83.780
2.277	83.780
2.278	83.780
2.279	83.780
2.280	83.780
2.281	83.780
2.282	83.780
2.283	83.780
2.284	83.780
2.285	83.780
2.286	83.780
2.287	83.780
2.288	83.780
2.289	83.780
2.290	83.779
2.291	83.779
2.292	83.779
2.293	83.779
2.294	83.779
2.295	83.779
2.296	83.779
2.297	83.779
2.298	83.779
2.299	83.779
2.300	83.779
2.301	83.779
2.302	83.779
2.303	83.779
2.304	83.779
2.305	83.779
2.306	83.779
2.307	83.779
2.308	83.779
2.309	83.779
2.310	83.779
2.311	83.779
2.312	83.779
2.313	83.778
2.314	83.778
2.315	83.778
2.316	83.778
2.317	83.778
2.318	83.778
2.319	83.778
2.320	83.778
2.321	83.778
2.322	83.778
2.323	83.778
2.324	83.778
2.325	83.778
2.326	83.778
2.327	83.778
2.328	83.778
2.329	83.778
2.330	83.778
2.331	83.778
2.332	83.778
2.333	83.778
2.334	83.778
2.335	83.778
2.336	83.777
2.337	83.777
2.338	83.777
2.339	83.777
2.340	83.777
2.341	83.777
2.342	83.777
2.343	83.777
2.344	83.777
2.345	83.777
2.346	83.777
2.347	83.777
2.348	83.777
2.349	83.777
2.350	83.777
2.351	83.777
2.352	83.777
2.353	83.777
2.354	83.777
2.355	83.777
2.356	83.777
2.357	83.777
2.358	83.777
2.359	83.777
2.360	83.776
2.361	83.776
2.362	83.776
2.363	83.776
2.364	83.776
2.365	83.776
2.366	83.776
2.367	83.776
2.368	83.776
2.369	83.776
2.370	83.776
2.371	83.776
2.372	83.776
2.373	83.776
2.374	83.776
2.375	83.776
2.376	83.776
2.377	83.776
2.378	83.776
2.379	83.776
2.380	83.776
2.381	83.776
2.382	83.776
2.383	83.776
2.384	83.776
2.385	83.775
2.386	83.775
2.387	83.775
2.388	83.775
2.389	83.775
2.390	83.775
2.391	83.775
2.392	83.775
2.393	83.775
2.394	83.775
2.395	83.775
2.396	83.775
2.397	83.775
2.398	83.775
2.399	83.775
2.400	83.775
2.401	83.775
2.402	83.775
2.403	83.775
2.404	83.775
2.405	83.775
2.406	83.775
2.407	83.775
2.408	83.775
2.409	83.775
2.410	83.774
2.411	83.774
2.412	83.774
2.413	83.774
2.414	83.774
2.415	83.774
2.416	83.774
2.417	83.774
2.418	83.774
2.419	83.774
2.420	83.774
2.421	83.774
2.422	83.774
2.423	83.774
2.424	83.774
2.425	83.774
2.426	83.774
2.427	83.774
2.428	83.774
2.429	83.774
2.430	83.774
2.431	83.774
2.432	83.774
2.433	83.774
2.434	83.774
2.435	83.774
2.436	83.773
2.437	83.773
2.438	83.773
2.439	83.773
2.440	83.773
2.441	83.773
2.442	83.773
2.443	83.773
2.444	83.773
2.445	83.773
2.446	83.773
2.447	83.773
2.448	83.773
2.449	83.773
2.450	83.773
2.451	83.773
2.452	83.773
2.453	83.773
2.454	83.773
2.455	83.773
2.456	83.773
2.457	83.773
2.458	83.773
2.459	83.773
2.460	83.773
2.461	83.773
2.462	83.773
2.463	83.772
2.464	83.772
2.465	83.772
2.466	83.772
2.467	83.772
2.468	83.772
2.469	83.772
2.470	83.772
2.471	83.772
2.472	83.772
2.473	83.772
2.474	83.772
2.475	83.772
2.476	83.772
2.477	83.772
2.478	83.772
2.479	83.772
2.480	83.772
2.481	83.772
2.482	83.772
2.483	83.772
2.484	83.772
2.485	83.772
2.486	83.772
2.487	83.772
2.488	83.772
2.489	83.772
2.490	83.771
2.491	83.771
2.492	83.771
2.493	83.771
2.494	83.771
2.495	83.771
2.496	83.771
2.497	83.771
2.498	83.771
2.499	83.771
2.500	83.771
2.501	83.771
2.502	83.771
2.503	83.771
2.504	83.771
2.505	83.771
2.506	83.771
2.507	83.771
2.508	83.771
2.509	83.771
2.510	83.771
2.511	83.771
2.512	83.771
2.513	83.771
2.514	83.771
2.515	83.771
2.516	83.771
2.517	83.771
2.518	83.771
2.519	83.770
2.520	83.770
2.521	83.770
2.522	83.770
2.523	83.770
2.524	83.770
2.525	83.770
2.526	83.770
2.527	83.770
2.528	83.770
2.529	83.770
2.530	83.770
2.531	83.770
2.532	83.770
2.533	83.770
2.534	83.770
2.535	83.770
2.536	83.770
2.537	83.770
2.538	83.770
2.539	83.770
2.540	83.770
2.541	83.770
2.542	83.770
2.543	83.770
2.544	83.770
2.545	83.770
2.546	83.770
2.547	83.770
2.548	83.769
2.549	83.769
2.550	83.769
2.551	83.769
2.552	83.769
2.553	83.769
2.554	83.769
2.555	83.769
2.556	83.769
2.557	83.769
2.558	83.769
2.559	83.769
2.560	83.769
2.561	83.769
2.562	83.769
2.563	83.769
2.564	83.769
2.565	83.769
2.566	83.769
2.567	83.769
2.568	83.769
2.569	83.769
2.570	83.769
2.571	83.769
2.572	83.769
2.573	83.769
2.574	83.769
2.575	83.769
2.576	83.769
2.577	83.769
2.578	83.768
2.579	83.768
2.580	83.768
2.581	83.768
2.582	83.768
2.583	83.768
2.584	83.768
2.585	83.768
2.586	83.768
2.587	83.768
2.588	83.768
2.589	83.768
2.590	83.768
2.591	83.768
2.592	83.768
2.593	83.768
2.594	83.768
2.595	83.768
2.596	83.768
2.597	83.768
2.598	83.768
2.599	83.768
2.600	83.768
2.601	83.768
2.602	83.768
2.603	83.768
2.604	83.768
2.605	83.768
2.606	83.768
2.607	83.768
2.608	83.768
2.609	83.768
2.610	83.767
2.611	83.767
2.612	83.767
2.613	83.767
2.614	83.767
2.615	83.767
2.616	83.767
2.617	83.767
2.618	83.767
2.619	83.767
2.620	83.767
2.621	83.767
2.622	83.767
2.623	83.767
2.624	83.767
2.625	83.767
2.626	83.767
2.627	83.767
2.628	83.767
2.629	83.767
2.630	83.767
2.631	83.767
2.632	83.767
2.633	83.767
2.634	83.767
2.635	83.767
2.636	83.767
2.637	83.767
2.638	83.767
2.639	83.767
2.640	83.767
2.641	83.767
2.642	83.766
2.643	83.766
2.644	83.766
2.645	83.766
2.646	83.766
2.647	83.766
2.648	83.766
2.649	83.766
2.650	83.766
2.651	83.766
2.652	83.766
2.653	83.766
2.654	83.766
2.655	83.766
2.656	83.766
2.657	83.766
2.658	83.766
2.659	83.766
2.660	83.766
2.661	83.766
2.662	83.766
2.663	83.766
2.664	83.766
2.665	83.766
2.666	83.766
2.667	83.766
2.668	83.766
2.669	83.766
2.670	83.766
2.671	83.766
2.672	83.766
2.673	83.766
2.674	83.766
2.675	83.765
2.676	83.765
2.677	83.765
2.678	83.765
2.679	83.765
2.680	83.765
2.681	83.765
2.682	83.765
2.683	83.765
2.684	83.765
2.685	83.765
2.686	83.765
2.687	83.765
2.688	83.765
2.689	83.765
2.690	83.765
2.691	83.765
2.692	83.765
2.693	83.765
2.694	83.765
2.695	83.765
2.696	83.765
2.697	83.765
2.698	83.765
2.699	83.765
2.700	83.765
2.701	83.765
2.702	83.765
2.703	83.765
2.704	83.765
2.705	83.765
2.706	83.765
2.707	83.765
2.708	83.765
2.709	83.765
2.710	83.764
2.711	83.764
2.712	83.764
2.713	83.764
2.714	83.764
2.715	83.764
2.716	83.764
2.717	83.764
2.718	83.764
2.719	83.764
2.720	83.764
2.721	83.764
2.722	83.764
2.723	83.764
2.724	83.764
2.725	83.764
2.726	83.764
2.727	83.764
2.728	83.764
2.729	83.764
2.730	83.764
2.731	83.764
2.732	83.764
2.733	83.764
2.734	83.764
2.735	83.764
2.736	83.764
2.737	83.764
2.738	83.764
2.739	83.764
2.740	83.764
2.741	83.764
2.742	83.764
2.743	83.764
2.744	83.764
2.745	83.764
2.746	83.764
2.747	83.763
2.748	83.763
2.749	83.763
2.750	83.763
2.751	83.763
2.752	83.763
2.753	83.763
2.754	83.763
2.755	83.763
2.756	83.763
2.757	83.763
2.758	83.763
2.759	83.763
2.760	83.763
2.761	83.763
2.762	83.763
2.763	83.763
2.764	83.763
2.765	83.763
2.766	83.763
2.767	83.763
2.768	83.763
2.769	83.763
2.770	83.763
2.771	83.763
2.772	83.763
2.773	83.763
2.774	83.763
2.775	83.763
2.776	83.763
2.777	83.763
2.778	83.763
2.779	83.763
2.780	83.763
2.781	83.763
2.782	83.763
2.783	83.763
2.784	83.762
2.785	83.762
2.786	83.762
2.787	83.762
2.788	83.762
2.789	83.762
2.790	83.762
2.791	83.762
2.792	83.762
2.793	83.762
2.794	83.762
2.795	83.762
2.796	83.762
2.797	83.762
2.798	83.762
2.799	83.762
2.800	83.762
2.801	83.762
2.802	83.762
2.803	83.762
2.804	83.762
2.805	83.762
2.806	83.762
2.807	83.762
2.808	83.762
2.809	83.762
2.810	83.762
2.811	83.762
2.812	83.762
2.813	83.762
2.814	83.762
2.815	83.762
2.816	83.762
2.817	83.762
2.818	83.762
2.819	83.762
2.820	83.762
2.821	83.762
2.822	83.762
2.823	83.762
2.824	83.761
2.825	83.761
2.826	83.761
2.827	83.761
2.828	83.761
2.829	83.761
2.830	83.761
2.831	83.761
2.832	83.761
2.833	83.761
2.834	83.761
2.835	83.761
2.836	83.761
2.837	83.761
2.838	83.761
2.839	83.761
2.840	83.761
2.841	83.761
2.842	83.761
2.843	83.761
2.844	83.761
2.845	83.761
2.846	83.761
2.847	83.761
2.848	83.761
2.849	83.761
2.850	83.761
2.851	83.761
2.852	83.761
2.853	83.761
2.854	83.761
2.855	83.761
2.856	83.761
2.857	83.761
2.858	83.761
2.859	83.761
2.860	83.761
2.861	83.761
2.862	83.761
2.863	83.761
2.864	83.761
2.865	83.760
2.866	83.760
2.867	83.760
2.868	83.760
2.869	83.760
2.870	83.760
2.871	83.760
2.872	83.760
2.873	83.760
2.874	83.760
2.875	83.760
2.876	83.760
2.877	83.760
2.878	83.760
2.879	83.760
2.880	83.760
2.881	83.760
2.882	83.760
2.883	83.760
2.884	83.760
2.885	83.760
2.886	83.760
2.887	83.760
2.888	83.760
2.889	83.760
2.890	83.760
2.891	83.760
2.892	83.760
2.893	83.760
2.894	83.760
2.895	83.760
2.896	83.760
2.897	83.760
2.898	83.760
2.899	83.760
2.900	83.760
2.901	83.760
2.902	83.760
2.903	83.760
2.904	83.760
2.905	83.760
2.906	83.760
2.907	83.760
2.908	83.759
2.909	83.759
2.910	83.759
2.911	83.759
2.912	83.759
2.913	83.759
2.914	83.759
2.915	83.759
2.916	83.759
2.917	83.759
2.918	83.759
2.919	83.759
2.920	83.759
2.921	83.759
2.922	83.759
2.923	83.759
2.924	83.759
2.925	83.759
2.926	83.759
2.927	83.759
2.928	83.759
2.929	83.759
2.930	83.759
2.931	83.759
2.932	83.759
2.933	83.759
2.934	83.759
2.935	83.759
2.936	83.759
2.937	83.759
2.938	83.759
2.939	83.759
2.940	83.759
2.941	83.759
2.942	83.759
2.943	83.759
2.944	83.759
2.945	83.759
2.946	83.759
2.947	83.759
2.948	83.759
2.949	83.759
2.950	83.759
2.951	83.759
2.952	83.759
2.953	83.759
2.954	83.758
2.955	83.758
2.956	83.758
2.957	83.758
2.958	83.758
2.959	83.758
2.960	83.758
2.961	83.758
2.962	83.758
2.963	83.758
2.964	83.758
2.965	83.758
2.966	83.758
2.967	83.758
2.968	83.758
2.969	83.758
2.970	83.758
2.971	83.758
2.972	83.758
2.973	83.758
2.974	83.758
2.975	83.758
2.976	83.758
2.977	83.758
2.978	83.758
2.979	83.758
2.980	83.758
2.981	83.758
2.982	83.758
2.983	83.758
2.984	83.758
2.985	83.758
2.986	83.758
2.987	83.758
2.988	83.758
2.989	83.758
2.990	83.758
2.991	83.758
2.992	83.758
2.993	83.758
2.994	83.758
2.995	83.758
2.996	83.758
2.997	83.758
2.998	83.758
2.999	83.758
3.000	83.758
3.001	83.758
3.002	83.757
3.003	83.757
3.004	83.757
3.005	83.757
3.006	83.757
3.007	83.757
3.008	83.757
3.009	83.757
3.010	83.757
3.011	83.757
3.012	83.757
3.013	83.757
3.014	83.757
3.015	83.757
3.016	83.757
3.017	83.757
3.018	83.757
3.019	83.757
3.020	83.757
3.021	83.757
3.022	83.757
3.023	83.757
3.024	83.757
3.025	83.757
3.026	83.757
3.027	83.757
3.028	83.757
3.029	83.757
3.030	83.757
3.031	83.757
3.032	83.757
3.033	83.757
3.034	83.757
3.035	83.757
3.036	83.757
3.037	83.757
3.038	83.757
3.039	83.757
3.040	83.757
3.041	83.757
3.042	83.757
3.043	83.757
3.044	83.757
3.045	83.757
3.046	83.757
3.047	83.757
3.048	83.757
3.049	83.757
3.050	83.757
3.051	83.757
3.052	83.757
3.053	83.756
3.054	83.756
3.055	83.756
3.056	83.756
3.057	83.756
3.058	83.756
3.059	83.756
3.060	83.756
3.061	83.756
3.062	83.756
3.063	83.756
3.064	83.756
3.065	83.756
3.066	83.756
3.067	83.756
3.068	83.756
3.069	83.756
3.070	83.756
3.071	83.756
3.072	83.756
3.073	83.756
3.074	83.756
3.075	83.756
3.076	83.756
3.077	83.756
3.078	83.756
3.079	83.756
3.080	83.756
3.081	83.756
3.082	83.756
3.083	83.756
3.084	83.756
3.085	83.756
3.086	83.756
3.087	83.756
3.088	83.756
3.089	83.756
3.090	83.756
3.091	83.756
3.092	83.756
3.093	83.756
3.094	83.756
3.095	83.756
3.096	83.756
3.097	83.756
3.098	83.756
3.099	83.756
3.100	83.756
3.101	83.756
3.102	83.756
3.103	83.756
3.104	83.756
3.105	83.756
3.106	83.756
3.107	83.755
3.108	83.755
3.109	83.755
3.110	83.755
3.111	83.755
3.112	83.755
3.113	83.755
3.114	83.755
3.115	83.755
3.116	83.755
3.117	83.755
3.118	83.755
3.119	83.755
3.120	83.755
3.121	83.755
3.122	83.755
3.123	83.755
3.124	83.755
3.125	83.755
3.126	83.755
3.127	83.755
3.128	83.755
3.129	83.755
3.130	83.755
3.131	83.755
3.132	83.755
3.133	83.755
3.134	83.755
3.135	83.755
3.136	83.755
3.137	83.755
3.138	83.755
3.139	83.755
3.140	83.755
3.141	83.755
3.142	83.755
3.143	83.755
3.144	83.755
3.145	83.755
3.146	83.755
3.147	83.755
3.148	83.755
3.149	83.755
3.150	83.755
3.151	83.755
3.152	83.755
3.153	83.755
3.154	83.755
3.155	83.755
3.156	83.755
3.157	83.755
3.158	83.755
3.159	83.755
3.160	83.755
3.161	83.755
3.162	83.755
3.163	83.755
3.164	83.755
3.165	83.754
3.166	83.754
3.167	83.754
3.168	83.754
3.169	83.754
3.170	83.754
3.171	83.754
3.172	83.754
3.173	83.754
3.174	83.754
3.175	83.754
3.176	83.754
3.177	83.754
3.178	83.754
3.179	83.754
3.180	83.754
3.181	83.754
3.182	83.754
3.183	83.754
3.184	83.754
3.185	83.754
3.186	83.754
3.187	83.754
3.188	83.754
3.189	83.754
3.190	83.754
3.191	83.754
3.192	83.754
3.193	83.754
3.194	83.754
3.195	83.754
3.196	83.754
3.197	83.754
3.198	83.754
3.199	83.754
3.200	83.754
3.201	83.754
3.202	83.754
3.203	83.754
3.204	83.754
3.205	83.754
3.206	83.754
3.207	83.754
3.208	83.754
3.209	83.754
3.210	83.754
3.211	83.754
3.212	83.754
3.213	83.754
3.214	83.754
3.215	83.754
3.216	83.754
3.217	83.754
3.218	83.754
3.219	83.754
3.220	83.754
3.221	83.754
3.222	83.754
3.223	83.754
3.224	83.754
3.225	83.754
3.226	83.754
3.227	83.754
3.228	83.753
3.229	83.753
3.230	83.753
3.231	83.753
3.232	83.753
3.233	83.753
3.234	83.753
3.235	83.753
3.236	83.753
3.237	83.753
3.238	83.753
3.239	83.753
3.240	83.753
3.241	83.753
3.242	83.753
3.243	83.753
3.244	83.753
3.245	83.753
3.246	83.753
3.247	83.753
3.248	83.753
3.249	83.753
3.250	83.753
3.251	83.753
3.252	83.753
3.253	83.753
3.254	83.753
3.255	83.753
3.256	83.753
3.257	83.753
3.258	83.753
3.259	83.753
3.260	83.753
3.261	83.753
3.262	83.753
3.263	83.753
3.264	83.753
3.265	83.753
3.266	83.753
3.267	83.753
3.268	83.753
3.269	83.753
3.270	83.753
3.271	83.753
3.272	83.753
3.273	83.753
3.274	83.753
3.275	83.753
3.276	83.753
3.277	83.753
3.278	83.753
3.279	83.753
3.280	83.753
3.281	83.753
3.282	83.753
3.283	83.753
3.284	83.753
3.285	83.753
3.286	83.753
3.287	83.753
3.288	83.753
3.289	83.753
3.290	83.753
3.291	83.753
3.292	83.753
3.293	83.753
3.294	83.753
3.295	83.753
3.296	83.752
3.297	83.752
3.298	83.752
3.299	83.752
3.300	83.752
3.301	83.752
3.302	83.752
3.303	83.752
3.304	83.752
3.305	83.752
3.306	83.752
3.307	83.752
3.308	83.752
3.309	83.752
3.310	83.752
3.311	83.752
3.312	83.752
3.313	83.752
3.314	83.752
3.315	83.752
3.316	83.752
3.317	83.752
3.318	83.752
3.319	83.752
3.320	83.752
3.321	83.752
3.322	83.752
3.323	83.752
3.324	83.752
3.325	83.752
3.326	83.752
3.327	83.752
3.328	83.752
3.329	83.752
3.330	83.752
3.331	83.752
3.332	83.752
3.333	83.752
3.334	83.752
3.335	83.752
3.336	83.752
3.337	83.752
3.338	83.752
3.339	83.752
3.340	83.752
3.341	83.752
3.342	83.752
3.343	83.752
3.344	83.752
3.345	83.752
3.346	83.752
3.347	83.752
3.348	83.752
3.349	83.752
3.350	83.752
3.351	83.752
3.352	83.752
3.353	83.752
3.354	83.752
3.355	83.752
3.356	83.752
3.357	83.752
3.358	83.752
3.359	83.752
3.360	83.752
3.361	83.752
3.362	83.752
3.363	83.752
3.364	83.752
3.365	83.752
3.366	83.752
3.367	83.752
3.368	83.752
3.369	83.752
3.370	83.752
3.371	83.751
3.372	83.751
3.373	83.751
3.374	83.751
3.375	83.751
3.376	83.751
3.377	83.751
3.378	83.751
3.379	83.751
3.380	83.751
3.381	83.751
3.382	83.751
3.383	83.751
3.384	83.751
3.385	83.751
3.386	83.751
3.387	83.751
3.388	83.751
3.389	83.751
3.390	83.751
3.391	83.751
3.392	83.751
3.393	83.751
3.394	83.751
3.395	83.751
3.396	83.751
3.397	83.751
3.398	83.751
3.399	83.751
3.400	83.751
3.401	83.751
3.402	83.751
3.403	83.751
3.404	83.751
3.405	83.751
3.406	83.751
3.407	83.751
3.408	83.751
3.409	83.751
3.410	83.751
3.411	83.751
3.412	83.751
3.413	83.751
3.414	83.751
3.415	83.751
3.416	83.751
3.417	83.751
3.418	83.751
3.419	83.751
3.420	83.751
3.421	83.751
3.422	83.751
3.423	83.751
3.424	83.751
3.425	83.751
3.426	83.751
3.427	83.751
3.428	83.751
3.429	83.751
3.430	83.751
3.431	83.751
3.432	83.751
3.433	83.751
3.434	83.751
3.435	83.751
3.436	83.751
3.437	83.751
3.438	83.751
3.439	83.751
3.440	83.751
3.441	83.751
3.442	83.751
3.443	83.751
3.444	83.751
3.445	83.751
3.446	83.751
3.447	83.751
3.448	83.751
3.449	83.751
3.450	83.751
3.451	83.751
3.452	83.751
3.453	83.751
3.454	83.751
3.455	83.750
3.456	83.750
3.457	83.750
3.458	83.750
3.459	83.750
3.460	83.750
