x(m)	V(m/s)
2280.83	764.424
2281.06	764.461
2281.28	764.499
2281.50	764.536
2281.72	764.574
2281.94	764.611
2282.17	764.648
2282.39	764.686
2282.61	764.723
2282.83	764.761
2283.05	764.798
2283.28	764.836
2283.50	764.873
2283.72	764.910
2283.94	764.948
2284.16	764.985
2284.39	765.023
2284.61	765.060
2284.83	765.098
2285.05	765.135
2285.27	765.173
2285.50	765.210
2285.72	765.247
2285.94	765.285
2286.16	765.322
2286.38	765.360
2286.61	765.397
2286.83	765.435
2287.05	765.472
2287.27	765.510
2287.50	765.547
2287.72	765.585
2287.94	765.622
2288.16	765.660
2288.38	765.697
2288.61	765.735
2288.83	765.772
2289.05	765.810
2289.27	765.847
2289.50	765.884
2289.72	765.922
2289.94	765.959
2290.16	765.997
2290.39	766.034
2290.61	766.072
2290.83	766.109
2291.05	766.147
2291.28	766.184
2291.50	766.222
2291.72	766.259
2291.94	766.297
2292.17	766.335
2292.39	766.372
2292.61	766.410
2292.83	766.447
2293.06	766.485
2293.28	766.522
2293.50	766.560
2293.72	766.597
2293.95	766.635
2294.17	766.672
2294.39	766.710
2294.61	766.747
2294.84	766.785
2295.06	766.822
2295.28	766.860
2295.51	766.897
2295.73	766.935
2295.95	766.973
2296.17	767.010
2296.40	767.048
2296.62	767.085
2296.84	767.123
2297.06	767.160
2297.29	767.198
2297.51	767.235
2297.73	767.273
2297.96	767.311
2298.18	767.348
2298.40	767.386
2298.62	767.423
2298.85	767.461
2299.07	767.498
2299.29	767.536
2299.52	767.574
2299.74	767.611
2299.96	767.649
2300.19	767.686
2300.41	767.724
2300.63	767.761
2300.85	767.799
2301.08	767.837
2301.30	767.874
2301.52	767.912
2301.75	767.949
2301.97	767.987
2302.19	768.025
2302.42	768.062
2302.64	768.100
2302.86	768.137
2303.09	768.175
2303.31	768.213
2303.53	768.250
2303.76	768.288
2303.98	768.326
2304.20	768.363
2304.43	768.401
2304.65	768.438
2304.87	768.476
2305.10	768.514
2305.32	768.551
2305.54	768.589
2305.77	768.627
2305.99	768.664
2306.21	768.702
2306.44	768.739
2306.66	768.777
2306.88	768.815
2307.11	768.852
2307.33	768.890
2307.55	768.928
2307.78	768.965
2308.00	769.003
2308.22	769.041
2308.45	769.078
2308.67	769.116
2308.89	769.154
2309.12	769.191
2309.34	769.229
2309.56	769.267
2309.79	769.304
2310.01	769.342
2310.23	769.380
2310.46	769.417
2310.68	769.455
2310.91	769.493
2311.13	769.530
2311.35	769.568
2311.58	769.606
2311.80	769.643
2312.02	769.681
2312.25	769.719
2312.47	769.756
2312.70	769.794
2312.92	769.832
2313.14	769.870
2313.37	769.907
2313.59	769.945
2313.81	769.983
2314.04	770.020
2314.26	770.058
2314.49	770.096
2314.71	770.133
2314.93	770.171
2315.16	770.209
2315.38	770.247
2315.61	770.284
2315.83	770.322
2316.05	770.360
2316.28	770.397
2316.50	770.435
2316.73	770.473
2316.95	770.511
2317.17	770.548
2317.40	770.586
2317.62	770.624
2317.85	770.662
2318.07	770.699
2318.29	770.737
2318.52	770.775
2318.74	770.813
2318.97	770.850
2319.19	770.888
2319.42	770.926
2319.64	770.964
2319.86	771.001
2320.09	771.039
2320.31	771.077
2320.54	771.115
2320.76	771.152
2320.99	771.190
2321.21	771.228
2321.43	771.266
2321.66	771.304
2321.88	771.341
2322.11	771.379
2322.33	771.417
2322.56	771.455
2322.78	771.492
2323.00	771.530
2323.23	771.568
2323.45	771.606
2323.68	771.644
2323.90	771.681
2324.13	771.719
2324.35	771.757
2324.58	771.795
2324.80	771.833
2325.02	771.870
2325.25	771.908
2325.47	771.946
2325.70	771.984
2325.92	772.022
2326.15	772.059
2326.37	772.097
2326.60	772.135
2326.82	772.173
2327.05	772.211
2327.27	772.249
2327.50	772.286
2327.72	772.324
2327.94	772.362
2328.17	772.400
2328.39	772.438
2328.62	772.475
2328.84	772.513
2329.07	772.551
2329.29	772.589
2329.52	772.627
2329.74	772.665
2329.97	772.703
2330.19	772.740
2330.42	772.778
2330.64	772.816
2330.87	772.854
2331.09	772.892
2331.32	772.930
2331.54	772.968
2331.77	773.005
2331.99	773.043
2332.22	773.081
2332.44	773.119
2332.67	773.157
2332.89	773.195
2333.12	773.233
2333.34	773.271
2333.57	773.308
2333.79	773.346
2334.02	773.384
2334.24	773.422
2334.47	773.460
2334.69	773.498
2334.92	773.536
2335.14	773.574
2335.37	773.612
2335.59	773.649
2335.82	773.687
2336.04	773.725
2336.27	773.763
2336.49	773.801
2336.72	773.839
2336.94	773.877
2337.17	773.915
2337.39	773.953
2337.62	773.991
2337.85	774.029
2338.07	774.066
2338.30	774.104
2338.52	774.142
2338.75	774.180
2338.97	774.218
2339.20	774.256
2339.42	774.294
2339.65	774.332
2339.87	774.370
2340.10	774.408
2340.32	774.446
2340.55	774.484
2340.78	774.522
2341.00	774.560
2341.23	774.598
2341.45	774.635
2341.68	774.673
2341.90	774.711
2342.13	774.749
2342.35	774.787
2342.58	774.825
2342.81	774.863
2343.03	774.901
2343.26	774.939
2343.48	774.977
2343.71	775.015
2343.93	775.053
2344.16	775.091
2344.39	775.129
2344.61	775.167
2344.84	775.205
2345.06	775.243
2345.29	775.281
2345.51	775.319
2345.74	775.357
2345.97	775.395
2346.19	775.433
2346.42	775.471
2346.64	775.509
2346.87	775.547
2347.09	775.585
2347.32	775.623
2347.55	775.661
2347.77	775.699
2348.00	775.737
2348.22	775.775
2348.45	775.813
2348.68	775.851
2348.90	775.889
2349.13	775.927
2349.35	775.965
2349.58	776.003
2349.81	776.041
2350.03	776.079
2350.26	776.117
2350.48	776.155
2350.71	776.193
2350.94	776.231
2351.16	776.269
2351.39	776.307
2351.62	776.345
2351.84	776.383
2352.07	776.421
2352.29	776.460
2352.52	776.498
2352.75	776.536
2352.97	776.574
2353.20	776.612
2353.43	776.650
2353.65	776.688
2353.88	776.726
2354.10	776.764
2354.33	776.802
2354.56	776.840
2354.78	776.878
2355.01	776.916
2355.24	776.954
2355.46	776.992
2355.69	777.030
2355.91	777.069
2356.14	777.107
2356.37	777.145
2356.59	777.183
2356.82	777.221
2357.05	777.259
2357.27	777.297
2357.50	777.335
2357.73	777.373
2357.95	777.411
2358.18	777.449
2358.41	777.488
2358.63	777.526
2358.86	777.564
2359.09	777.602
2359.31	777.640
2359.54	777.678
2359.77	777.716
2359.99	777.754
2360.22	777.792
2360.45	777.831
2360.67	777.869
2360.90	777.907
2361.13	777.945
2361.35	777.983
2361.58	778.021
2361.81	778.059
2362.03	778.098
2362.26	778.136
2362.49	778.174
2362.71	778.212
2362.94	778.250
2363.17	778.288
2363.39	778.326
2363.62	778.365
2363.85	778.403
2364.08	778.441
2364.30	778.479
2364.53	778.517
2364.76	778.555
2364.98	778.593
2365.21	778.632
2365.44	778.670
2365.66	778.708
2365.89	778.746
2366.12	778.784
2366.34	778.823
2366.57	778.861
2366.80	778.899
2367.03	778.937
2367.25	778.975
2367.48	779.013
2367.71	779.052
2367.93	779.090
2368.16	779.128
2368.39	779.166
2368.62	779.204
2368.84	779.243
2369.07	779.281
2369.30	779.319
2369.53	779.357
2369.75	779.395
2369.98	779.434
2370.21	779.472
2370.43	779.510
2370.66	779.548
2370.89	779.586
2371.12	779.625
2371.34	779.663
2371.57	779.701
2371.80	779.739
2372.03	779.778
2372.25	779.816
2372.48	779.854
2372.71	779.892
2372.94	779.931
2373.16	779.969
2373.39	780.007
2373.62	780.045
2373.85	780.083
2374.07	780.122
2374.30	780.160
2374.53	780.198
2374.76	780.236
2374.98	780.275
2375.21	780.313
2375.44	780.351
2375.67	780.390
2375.89	780.428
2376.12	780.466
2376.35	780.504
2376.58	780.543
2376.80	780.581
2377.03	780.619
2377.26	780.657
2377.49	780.696
2377.72	780.734
2377.94	780.772
2378.17	780.811
2378.40	780.849
2378.63	780.887
2378.85	780.925
2379.08	780.964
2379.31	781.002
2379.54	781.040
2379.77	781.079
2379.99	781.117
2380.22	781.155
2380.45	781.193
2380.68	781.232
2380.91	781.270
2381.13	781.308
2381.36	781.347
2381.59	781.385
2381.82	781.423
2382.05	781.462
2382.27	781.500
2382.50	781.538
2382.73	781.577
2382.96	781.615
2383.19	781.653
2383.41	781.692
2383.64	781.730
2383.87	781.768
2384.10	781.807
2384.33	781.845
2384.55	781.883
2384.78	781.922
2385.01	781.960
2385.24	781.998
2385.47	782.037
2385.70	782.075
2385.92	782.113
2386.15	782.152
2386.38	782.190
2386.61	782.228
2386.84	782.267
2387.06	782.305
2387.29	782.344
2387.52	782.382
2387.75	782.420
2387.98	782.459
2388.21	782.497
2388.43	782.535
2388.66	782.574
2388.89	782.612
2389.12	782.651
2389.35	782.689
2389.58	782.727
2389.81	782.766
2390.03	782.804
2390.26	782.843
2390.49	782.881
2390.72	782.919
2390.95	782.958
2391.18	782.996
2391.41	783.035
2391.63	783.073
2391.86	783.111
2392.09	783.150
2392.32	783.188
2392.55	783.227
2392.78	783.265
2393.01	783.303
2393.23	783.342
2393.46	783.380
2393.69	783.419
2393.92	783.457
2394.15	783.496
2394.38	783.534
2394.61	783.572
2394.84	783.611
2395.06	783.649
2395.29	783.688
2395.52	783.726
2395.75	783.765
2395.98	783.803
2396.21	783.842
2396.44	783.880
2396.67	783.918
2396.90	783.957
2397.12	783.995
2397.35	784.034
2397.58	784.072
2397.81	784.111
2398.04	784.149
2398.27	784.188
2398.50	784.226
2398.73	784.265
2398.96	784.303
2399.19	784.342
2399.41	784.380
2399.64	784.418
2399.87	784.457
2400.10	784.495
2400.33	784.534
2400.56	784.572
2400.79	784.611
2401.02	784.649
2401.25	784.688
2401.48	784.726
2401.71	784.765
2401.94	784.803
2402.16	784.842
2402.39	784.880
2402.62	784.919
2402.85	784.957
2403.08	784.996
2403.31	785.034
2403.54	785.073
2403.77	785.111
2404.00	785.150
2404.23	785.189
2404.46	785.227
2404.69	785.266
2404.92	785.304
2405.15	785.343
2405.38	785.381
2405.60	785.420
2405.83	785.458
2406.06	785.497
2406.29	785.535
2406.52	785.574
2406.75	785.612
2406.98	785.651
2407.21	785.690
2407.44	785.728
2407.67	785.767
2407.90	785.805
2408.13	785.844
2408.36	785.882
2408.59	785.921
2408.82	785.959
2409.05	785.998
2409.28	786.037
2409.51	786.075
2409.74	786.114
2409.97	786.152
2410.20	786.191
2410.43	786.229
2410.66	786.268
2410.89	786.307
2411.12	786.345
2411.35	786.384
2411.58	786.422
2411.81	786.461
2412.03	786.500
2412.26	786.538
2412.49	786.577
2412.72	786.615
2412.95	786.654
2413.18	786.693
2413.41	786.731
2413.64	786.770
2413.87	786.808
2414.10	786.847
2414.33	786.886
2414.56	786.924
2414.79	786.963
2415.02	787.001
2415.25	787.040
2415.48	787.079
2415.71	787.117
2415.94	787.156
2416.17	787.195
2416.40	787.233
2416.63	787.272
2416.86	787.311
2417.09	787.349
2417.33	787.388
2417.56	787.426
2417.79	787.465
2418.02	787.504
2418.25	787.542
2418.48	787.581
2418.71	787.620
2418.94	787.658
2419.17	787.697
2419.40	787.736
2419.63	787.774
2419.86	787.813
2420.09	787.852
2420.32	787.890
2420.55	787.929
2420.78	787.968
2421.01	788.006
2421.24	788.045
2421.47	788.084
2421.70	788.122
2421.93	788.161
2422.16	788.200
2422.39	788.239
2422.62	788.277
2422.85	788.316
2423.08	788.355
2423.31	788.393
2423.54	788.432
2423.78	788.471
2424.01	788.509
2424.24	788.548
2424.47	788.587
2424.70	788.626
2424.93	788.664
2425.16	788.703
2425.39	788.742
2425.62	788.780
2425.85	788.819
2426.08	788.858
2426.31	788.897
2426.54	788.935
2426.77	788.974
2427.00	789.013
2427.24	789.051
2427.47	789.090
2427.70	789.129
2427.93	789.168
2428.16	789.206
2428.39	789.245
2428.62	789.284
2428.85	789.323
2429.08	789.361
2429.31	789.400
2429.54	789.439
2429.77	789.477
2430.01	789.516
2430.24	789.555
2430.47	789.594
2430.70	789.632
2430.93	789.671
2431.16	789.710
2431.39	789.749
2431.62	789.787
2431.85	789.826
2432.08	789.865
2432.32	789.904
2432.55	789.942
2432.78	789.981
2433.01	790.020
2433.24	790.059
2433.47	790.098
2433.70	790.136
2433.93	790.175
2434.16	790.214
2434.40	790.253
2434.63	790.291
2434.86	790.330
2435.09	790.369
2435.32	790.408
2435.55	790.446
2435.78	790.485
2436.01	790.524
2436.25	790.563
2436.48	790.602
2436.71	790.640
2436.94	790.679
2437.17	790.718
2437.40	790.757
2437.63	790.796
2437.87	790.834
2438.10	790.873
2438.33	790.912
2438.56	790.951
2438.79	790.989
2439.02	791.028
2439.25	791.067
2439.49	791.106
2439.72	791.145
2439.95	791.183
2440.18	791.222
2440.41	791.261
2440.64	791.300
2440.88	791.339
2441.11	791.378
2441.34	791.416
2441.57	791.455
2441.80	791.494
2442.03	791.533
2442.27	791.572
2442.50	791.610
2442.73	791.649
2442.96	791.688
2443.19	791.727
2443.42	791.766
2443.66	791.805
2443.89	791.843
2444.12	791.882
2444.35	791.921
2444.58	791.960
2444.81	791.999
2445.05	792.038
2445.28	792.076
2445.51	792.115
2445.74	792.154
2445.97	792.193
2446.21	792.232
2446.44	792.271
2446.67	792.309
2446.90	792.348
2447.13	792.387
2447.37	792.426
2447.60	792.465
2447.83	792.504
2448.06	792.543
2448.29	792.581
2448.53	792.620
2448.76	792.659
2448.99	792.698
2449.22	792.737
2449.45	792.776
2449.69	792.815
2449.92	792.854
2450.15	792.892
2450.38	792.931
2450.62	792.970
2450.85	793.009
2451.08	793.048
2451.31	793.087
2451.54	793.126
2451.78	793.165
2452.01	793.203
2452.24	793.242
2452.47	793.281
2452.71	793.320
2452.94	793.359
2453.17	793.398
2453.40	793.437
2453.63	793.476
2453.87	793.515
2454.10	793.553
2454.33	793.592
2454.56	793.631
2454.80	793.670
2455.03	793.709
2455.26	793.748
2455.49	793.787
2455.73	793.826
2455.96	793.865
2456.19	793.904
2456.42	793.942
2456.66	793.981
2456.89	794.020
2457.12	794.059
2457.35	794.098
2457.59	794.137
2457.82	794.176
2458.05	794.215
2458.29	794.254
2458.52	794.293
2458.75	794.332
2458.98	794.371
2459.22	794.409
2459.45	794.448
2459.68	794.487
2459.91	794.526
2460.15	794.565
2460.38	794.604
2460.61	794.643
2460.85	794.682
2461.08	794.721
2461.31	794.760
2461.54	794.799
2461.78	794.838
2462.01	794.877
2462.24	794.916
2462.48	794.955
2462.71	794.994
2462.94	795.033
2463.17	795.072
2463.41	795.110
2463.64	795.149
2463.87	795.188
2464.11	795.227
2464.34	795.266
2464.57	795.305
2464.81	795.344
2465.04	795.383
2465.27	795.422
2465.50	795.461
2465.74	795.500
2465.97	795.539
2466.20	795.578
2466.44	795.617
2466.67	795.656
2466.90	795.695
2467.14	795.734
2467.37	795.773
2467.60	795.812
2467.84	795.851
2468.07	795.890
2468.30	795.929
2468.54	795.968
2468.77	796.007
2469.00	796.046
2469.24	796.085
2469.47	796.124
2469.70	796.163
2469.94	796.202
2470.17	796.241
2470.40	796.280
2470.64	796.319
2470.87	796.358
2471.10	796.397
2471.34	796.436
2471.57	796.475
2471.80	796.514
2472.04	796.553
2472.27	796.592
2472.50	796.631
2472.74	796.670
2472.97	796.709
2473.20	796.748
2473.44	796.787
2473.67	796.826
2473.91	796.865
2474.14	796.904
2474.37	796.943
2474.61	796.982
2474.84	797.021
2475.07	797.060
2475.31	797.099
2475.54	797.138
2475.77	797.177
2476.01	797.216
2476.24	797.255
2476.48	797.294
2476.71	797.334
2476.94	797.373
2477.18	797.412
2477.41	797.451
2477.64	797.490
2477.88	797.529
2478.11	797.568
2478.35	797.607
2478.58	797.646
2478.81	797.685
2479.05	797.724
2479.28	797.763
2479.52	797.802
2479.75	797.841
2479.98	797.880
2480.22	797.919
2480.45	797.958
2480.69	797.998
2480.92	798.037
2481.15	798.076
2481.39	798.115
2481.62	798.154
2481.86	798.193
2482.09	798.232
2482.32	798.271
2482.56	798.310
2482.79	798.349
2483.03	798.388
2483.26	798.427
2483.50	798.466
2483.73	798.506
2483.96	798.545
2484.20	798.584
2484.43	798.623
2484.67	798.662
2484.90	798.701
2485.13	798.740
2485.37	798.779
2485.60	798.818
2485.84	798.857
2486.07	798.897
2486.31	798.936
2486.54	798.975
2486.78	799.014
2487.01	799.053
2487.24	799.092
2487.48	799.131
2487.71	799.170
2487.95	799.209
2488.18	799.249
2488.42	799.288
2488.65	799.327
2488.89	799.366
2489.12	799.405
2489.35	799.444
2489.59	799.483
2489.82	799.522
2490.06	799.562
2490.29	799.601
2490.53	799.640
2490.76	799.679
2491.00	799.718
2491.23	799.757
2491.47	799.796
2491.70	799.836
2491.94	799.875
2492.17	799.914
2492.40	799.953
2492.64	799.992
2492.87	800.031
2493.11	800.070
2493.34	800.110
2493.58	800.149
2493.81	800.188
2494.05	800.227
2494.28	800.266
2494.52	800.305
2494.75	800.345
2494.99	800.384
2495.22	800.423
2495.46	800.462
2495.69	800.501
2495.93	800.540
2496.16	800.580
2496.40	800.619
2496.63	800.658
2496.87	800.697
2497.10	800.736
2497.34	800.775
2497.57	800.815
2497.81	800.854
2498.04	800.893
2498.28	800.932
2498.51	800.971
2498.75	801.011
2498.98	801.050
2499.22	801.089
2499.45	801.128
2499.69	801.167
2499.92	801.206
2500.16	801.246
2500.39	801.285
2500.63	801.324
2500.86	801.363
2501.10	801.402
2501.33	801.442
2501.57	801.481
2501.81	801.520
2502.04	801.559
2502.28	801.599
2502.51	801.638
2502.75	801.677
2502.98	801.716
2503.22	801.755
2503.45	801.795
2503.69	801.834
2503.92	801.873
2504.16	801.912
2504.39	801.952
2504.63	801.991
2504.87	802.030
2505.10	802.069
2505.34	802.108
2505.57	802.148
2505.81	802.187
2506.04	802.226
2506.28	802.265
2506.51	802.305
2506.75	802.344
2506.99	802.383
2507.22	802.422
2507.46	802.462
2507.69	802.501
2507.93	802.540
2508.16	802.579
2508.40	802.619
2508.64	802.658
2508.87	802.697
2509.11	802.736
2509.34	802.776
2509.58	802.815
2509.81	802.854
2510.05	802.893
2510.29	802.933
2510.52	802.972
2510.76	803.011
2510.99	803.050
2511.23	803.090
2511.46	803.129
2511.70	803.168
2511.94	803.208
2512.17	803.247
2512.41	803.286
2512.64	803.325
2512.88	803.365
2513.12	803.404
2513.35	803.443
2513.59	803.483
2513.82	803.522
2514.06	803.561
2514.30	803.600
2514.53	803.640
2514.77	803.679
2515.00	803.718
2515.24	803.758
2515.48	803.797
2515.71	803.836
2515.95	803.876
2516.19	803.915
2516.42	803.954
2516.66	803.993
2516.89	804.033
2517.13	804.072
2517.37	804.111
2517.60	804.151
2517.84	804.190
2518.08	804.229
2518.31	804.269
2518.55	804.308
2518.78	804.347
2519.02	804.387
2519.26	804.426
2519.49	804.465
2519.73	804.505
2519.97	804.544
2520.20	804.583
2520.44	804.623
2520.68	804.662
2520.91	804.701
2521.15	804.741
2521.38	804.780
2521.62	804.819
2521.86	804.859
2522.09	804.898
2522.33	804.937
2522.57	804.977
2522.80	805.016
2523.04	805.055
2523.28	805.095
2523.51	805.134
2523.75	805.173
2523.99	805.213
2524.22	805.252
2524.46	805.291
2524.70	805.331
2524.93	805.370
2525.17	805.410
2525.41	805.449
2525.64	805.488
2525.88	805.528
2526.12	805.567
2526.35	805.606
2526.59	805.646
2526.83	805.685
2527.06	805.725
2527.30	805.764
2527.54	805.803
2527.78	805.843
2528.01	805.882
2528.25	805.921
2528.49	805.961
2528.72	806.000
2528.96	806.040
2529.20	806.079
2529.43	806.118
2529.67	806.158
2529.91	806.197
2530.14	806.237
2530.38	806.276
2530.62	806.315
2530.86	806.355
2531.09	806.394
2531.33	806.434
2531.57	806.473
2531.80	806.512
2532.04	806.552
2532.28	806.591
2532.52	806.631
2532.75	806.670
2532.99	806.710
2533.23	806.749
2533.46	806.788
2533.70	806.828
2533.94	806.867
2534.18	806.907
2534.41	806.946
2534.65	806.986
2534.89	807.025
2535.13	807.064
2535.36	807.104
2535.60	807.143
2535.84	807.183
2536.07	807.222
2536.31	807.262
2536.55	807.301
2536.79	807.340
2537.02	807.380
2537.26	807.419
2537.50	807.459
2537.74	807.498
2537.97	807.538
2538.21	807.577
2538.45	807.617
2538.69	807.656
2538.92	807.696
2539.16	807.735
2539.40	807.774
2539.64	807.814
2539.87	807.853
2540.11	807.893
2540.35	807.932
2540.59	807.972
2540.82	808.011
2541.06	808.051
2541.30	808.090
2541.54	808.130
2541.78	808.169
2542.01	808.209
2542.25	808.248
2542.49	808.288
2542.73	808.327
2542.96	808.367
2543.20	808.406
2543.44	808.446
2543.68	808.485
2543.92	808.524
2544.15	808.564
2544.39	808.603
2544.63	808.643
2544.87	808.682
2545.11	808.722
2545.34	808.761
2545.58	808.801
2545.82	808.840
2546.06	808.880
2546.29	808.919
2546.53	808.959
2546.77	808.999
2547.01	809.038
2547.25	809.078
2547.49	809.117
2547.72	809.157
2547.96	809.196
2548.20	809.236
2548.44	809.275
2548.68	809.315
2548.91	809.354
2549.15	809.394
2549.39	809.433
2549.63	809.473
2549.87	809.512
2550.10	809.552
2550.34	809.591
2550.58	809.631
2550.82	809.670
2551.06	809.710
2551.30	809.750
2551.53	809.789
2551.77	809.829
2552.01	809.868
2552.25	809.908
2552.49	809.947
2552.73	809.987
2552.96	810.026
2553.20	810.066
2553.44	810.105
2553.68	810.145
2553.92	810.185
2554.16	810.224
2554.40	810.264
2554.63	810.303
2554.87	810.343
2555.11	810.382
2555.35	810.422
2555.59	810.462
2555.83	810.501
2556.06	810.541
2556.30	810.580
2556.54	810.620
2556.78	810.659
2557.02	810.699
2557.26	810.739
2557.50	810.778
2557.74	810.818
2557.97	810.857
2558.21	810.897
2558.45	810.937
2558.69	810.976
2558.93	811.016
2559.17	811.055
2559.41	811.095
2559.65	811.135
2559.88	811.174
2560.12	811.214
2560.36	811.253
2560.60	811.293
2560.84	811.333
2561.08	811.372
2561.32	811.412
2561.56	811.451
2561.79	811.491
2562.03	811.531
2562.27	811.570
2562.51	811.610
2562.75	811.649
2562.99	811.689
2563.23	811.729
2563.47	811.768
2563.71	811.808
2563.95	811.848
2564.18	811.887
2564.42	811.927
2564.66	811.966
2564.90	812.006
2565.14	812.046
2565.38	812.085
2565.62	812.125
2565.86	812.165
2566.10	812.204
2566.34	812.244
2566.58	812.284
2566.82	812.323
2567.05	812.363
2567.29	812.403
2567.53	812.442
2567.77	812.482
2568.01	812.522
2568.25	812.561
2568.49	812.601
2568.73	812.640
2568.97	812.680
2569.21	812.720
2569.45	812.759
2569.69	812.799
2569.93	812.839
2570.17	812.878
2570.41	812.918
2570.65	812.958
2570.88	812.998
2571.12	813.037
2571.36	813.077
2571.60	813.117
2571.84	813.156
2572.08	813.196
2572.32	813.236
2572.56	813.275
2572.80	813.315
2573.04	813.355
2573.28	813.394
2573.52	813.434
2573.76	813.474
2574.00	813.513
2574.24	813.553
2574.48	813.593
2574.72	813.633
2574.96	813.672
2575.20	813.712
2575.44	813.752
2575.68	813.791
2575.92	813.831
2576.16	813.871
2576.40	813.911
2576.64	813.950
2576.88	813.990
2577.12	814.030
2577.36	814.069
2577.60	814.109
2577.84	814.149
2578.08	814.189
2578.32	814.228
2578.56	814.268
2578.80	814.308
2579.04	814.347
2579.28	814.387
2579.52	814.427
2579.76	814.467
2580.00	814.506
2580.24	814.546
2580.48	814.586
2580.72	814.626
2580.96	814.665
2581.20	814.705
2581.44	814.745
2581.68	814.785
2581.92	814.824
2582.16	814.864
2582.40	814.904
2582.64	814.944
2582.88	814.983
2583.12	815.023
2583.36	815.063
2583.60	815.103
2583.84	815.142
2584.08	815.182
2584.32	815.222
2584.56	815.262
2584.80	815.302
2585.04	815.341
2585.28	815.381
2585.52	815.421
2585.76	815.461
2586.00	815.500
2586.24	815.540
2586.48	815.580
2586.72	815.620
2586.96	815.660
2587.20	815.699
2587.44	815.739
2587.68	815.779
2587.92	815.819
2588.16	815.859
2588.41	815.898
2588.65	815.938
2588.89	815.978
2589.13	816.018
2589.37	816.058
2589.61	816.097
2589.85	816.137
2590.09	816.177
2590.33	816.217
2590.57	816.257
2590.81	816.296
2591.05	816.336
2591.29	816.376
2591.53	816.416
2591.77	816.456
2592.01	816.495
2592.26	816.535
2592.50	816.575
2592.74	816.615
2592.98	816.655
2593.22	816.695
2593.46	816.734
2593.70	816.774
2593.94	816.814
2594.18	816.854
2594.42	816.894
2594.66	816.934
2594.90	816.973
2595.15	817.013
2595.39	817.053
2595.63	817.093
2595.87	817.133
2596.11	817.173
2596.35	817.213
2596.59	817.252
2596.83	817.292
2597.07	817.332
2597.31	817.372
2597.56	817.412
2597.80	817.452
2598.04	817.492
2598.28	817.531
2598.52	817.571
2598.76	817.611
2599.00	817.651
2599.24	817.691
2599.48	817.731
2599.73	817.771
2599.97	817.811
2600.21	817.850
2600.45	817.890
2600.69	817.930
2600.93	817.970
2601.17	818.010
2601.41	818.050
2601.66	818.090
2601.90	818.130
2602.14	818.169
2602.38	818.209
2602.62	818.249
2602.86	818.289
2603.10	818.329
2603.35	818.369
2603.59	818.409
2603.83	818.449
2604.07	818.489
2604.31	818.529
2604.55	818.568
2604.79	818.608
2605.04	818.648
2605.28	818.688
2605.52	818.728
2605.76	818.768
2606.00	818.808
2606.24	818.848
2606.49	818.888
2606.73	818.928
2606.97	818.968
2607.21	819.008
2607.45	819.048
2607.69	819.087
2607.94	819.127
2608.18	819.167
2608.42	819.207
2608.66	819.247
2608.90	819.287
2609.14	819.327
2609.39	819.367
2609.63	819.407
2609.87	819.447
2610.11	819.487
2610.35	819.527
2610.60	819.567
2610.84	819.607
2611.08	819.647
2611.32	819.687
2611.56	819.727
2611.80	819.767
2612.05	819.806
2612.29	819.846
2612.53	819.886
2612.77	819.926
2613.01	819.966
2613.26	820.006
2613.50	820.046
2613.74	820.086
2613.98	820.126
2614.23	820.166
2614.47	820.206
2614.71	820.246
2614.95	820.286
2615.19	820.326
2615.44	820.366
2615.68	820.406
2615.92	820.446
2616.16	820.486
2616.40	820.526
2616.65	820.566
2616.89	820.606
2617.13	820.646
2617.37	820.686
2617.62	820.726
2617.86	820.766
2618.10	820.806
2618.34	820.846
2618.59	820.886
2618.83	820.926
2619.07	820.966
2619.31	821.006
2619.55	821.046
2619.80	821.086
2620.04	821.126
2620.28	821.166
2620.52	821.206
2620.77	821.246
2621.01	821.286
2621.25	821.326
2621.49	821.366
2621.74	821.406
2621.98	821.446
2622.22	821.486
2622.46	821.526
2622.71	821.566
2622.95	821.607
2623.19	821.647
2623.43	821.687
2623.68	821.727
2623.92	821.767
2624.16	821.807
2624.41	821.847
2624.65	821.887
2624.89	821.927
2625.13	821.967
2625.38	822.007
2625.62	822.047
2625.86	822.087
2626.10	822.127
2626.35	822.167
2626.59	822.207
2626.83	822.247
2627.08	822.287
2627.32	822.327
2627.56	822.368
2627.80	822.408
2628.05	822.448
2628.29	822.488
2628.53	822.528
2628.78	822.568
2629.02	822.608
2629.26	822.648
2629.51	822.688
2629.75	822.728
2629.99	822.768
2630.23	822.808
2630.48	822.849
2630.72	822.889
2630.96	822.929
2631.21	822.969
2631.45	823.009
2631.69	823.049
2631.94	823.089
2632.18	823.129
2632.42	823.169
2632.67	823.209
2632.91	823.250
2633.15	823.290
2633.40	823.330
2633.64	823.370
2633.88	823.410
2634.13	823.450
2634.37	823.490
2634.61	823.530
2634.86	823.570
2635.10	823.611
2635.34	823.651
2635.59	823.691
2635.83	823.731
2636.07	823.771
2636.32	823.811
2636.56	823.851
2636.80	823.891
2637.05	823.932
2637.29	823.972
2637.53	824.012
2637.78	824.052
2638.02	824.092
2638.26	824.132
2638.51	824.172
2638.75	824.213
2638.99	824.253
2639.24	824.293
2639.48	824.333
2639.72	824.373
2639.97	824.413
2640.21	824.454
2640.46	824.494
2640.70	824.534
2640.94	824.574
2641.19	824.614
2641.43	824.654
2641.67	824.695
2641.92	824.735
2642.16	824.775
