x(m)	y(m)
1284.49	5280.80
1284.65	5281.37
1284.81	5281.93
1284.97	5282.50
1285.13	5283.06
1285.28	5283.63
1285.44	5284.20
1285.60	5284.76
1285.76	5285.33
1285.92	5285.89
1286.08	5286.46
1286.23	5287.02
1286.39	5287.59
1286.55	5288.16
1286.71	5288.72
1286.87	5289.29
1287.03	5289.85
1287.18	5290.42
1287.34	5290.99
1287.50	5291.55
1287.66	5292.12
1287.82	5292.68
1287.98	5293.25
1288.14	5293.82
1288.29	5294.38
1288.45	5294.95
1288.61	5295.51
1288.77	5296.08
1288.93	5296.65
1289.09	5297.21
1289.24	5297.78
1289.40	5298.35
1289.56	5298.91
1289.72	5299.48
1289.88	5300.04
1290.04	5300.61
1290.20	5301.18
1290.36	5301.74
1290.51	5302.31
1290.67	5302.88
1290.83	5303.44
1290.99	5304.01
1291.15	5304.58
1291.31	5305.14
1291.47	5305.71
1291.62	5306.28
1291.78	5306.84
1291.94	5307.41
1292.10	5307.98
1292.26	5308.54
1292.42	5309.11
1292.58	5309.68
1292.74	5310.24
1292.89	5310.81
1293.05	5311.38
1293.21	5311.95
1293.37	5312.51
1293.53	5313.08
1293.69	5313.65
1293.85	5314.21
1294.01	5314.78
1294.17	5315.35
1294.32	5315.92
1294.48	5316.48
1294.64	5317.05
1294.80	5317.62
1294.96	5318.18
1295.12	5318.75
1295.28	5319.32
1295.44	5319.89
1295.60	5320.45
1295.75	5321.02
1295.91	5321.59
1296.07	5322.16
1296.23	5322.72
1296.39	5323.29
1296.55	5323.86
1296.71	5324.43
1296.87	5324.99
1297.03	5325.56
1297.19	5326.13
1297.35	5326.70
1297.50	5327.27
1297.66	5327.83
1297.82	5328.40
1297.98	5328.97
1298.14	5329.54
1298.30	5330.10
1298.46	5330.67
1298.62	5331.24
1298.78	5331.81
1298.94	5332.38
1299.10	5332.94
1299.26	5333.51
1299.41	5334.08
1299.57	5334.65
1299.73	5335.22
1299.89	5335.79
1300.05	5336.35
1300.21	5336.92
1300.37	5337.49
1300.53	5338.06
1300.69	5338.63
1300.85	5339.20
1301.01	5339.76
1301.17	5340.33
1301.33	5340.90
1301.49	5341.47
1301.64	5342.04
1301.80	5342.61
1301.96	5343.18
1302.12	5343.74
1302.28	5344.31
1302.44	5344.88
1302.60	5345.45
1302.76	5346.02
1302.92	5346.59
1303.08	5347.16
1303.24	5347.73
1303.40	5348.29
1303.56	5348.86
1303.72	5349.43
1303.88	5350.00
1304.04	5350.57
1304.20	5351.14
1304.36	5351.71
1304.52	5352.28
1304.68	5352.85
1304.84	5353.41
1304.99	5353.98
1305.15	5354.55
1305.31	5355.12
1305.47	5355.69
1305.63	5356.26
1305.79	5356.83
1305.95	5357.40
1306.11	5357.97
1306.27	5358.54
1306.43	5359.11
1306.59	5359.68
1306.75	5360.25
1306.91	5360.82
1307.07	5361.39
1307.23	5361.96
1307.39	5362.52
1307.55	5363.09
1307.71	5363.66
1307.87	5364.23
1308.03	5364.80
1308.19	5365.37
1308.35	5365.94
1308.51	5366.51
1308.67	5367.08
1308.83	5367.65
1308.99	5368.22
1309.15	5368.79
1309.31	5369.36
1309.47	5369.93
1309.63	5370.50
1309.79	5371.07
1309.95	5371.64
1310.11	5372.21
1310.27	5372.78
1310.43	5373.35
1310.59	5373.92
1310.75	5374.49
1310.91	5375.06
1311.07	5375.63
1311.23	5376.20
1311.39	5376.77
1311.55	5377.34
1311.71	5377.91
1311.87	5378.48
1312.03	5379.06
1312.19	5379.63
1312.35	5380.20
1312.51	5380.77
1312.67	5381.34
1312.83	5381.91
1312.99	5382.48
1313.15	5383.05
1313.31	5383.62
1313.47	5384.19
1313.63	5384.76
1313.79	5385.33
1313.95	5385.90
1314.11	5386.47
1314.27	5387.04
1314.43	5387.62
1314.59	5388.19
1314.75	5388.76
1314.91	5389.33
1315.07	5389.90
1315.23	5390.47
1315.39	5391.04
1315.55	5391.61
1315.71	5392.18
1315.87	5392.75
1316.03	5393.33
1316.20	5393.90
1316.36	5394.47
1316.52	5395.04
1316.68	5395.61
1316.84	5396.18
1317.00	5396.75
1317.16	5397.32
1317.32	5397.90
1317.48	5398.47
1317.64	5399.04
1317.80	5399.61
1317.96	5400.18
1318.12	5400.75
1318.28	5401.32
1318.44	5401.90
1318.60	5402.47
1318.76	5403.04
1318.92	5403.61
1319.08	5404.18
1319.24	5404.75
1319.41	5405.33
1319.57	5405.90
1319.73	5406.47
1319.89	5407.04
1320.05	5407.61
1320.21	5408.19
1320.37	5408.76
1320.53	5409.33
1320.69	5409.90
1320.85	5410.47
1321.01	5411.05
1321.17	5411.62
1321.33	5412.19
1321.49	5412.76
1321.65	5413.33
1321.82	5413.91
1321.98	5414.48
1322.14	5415.05
1322.30	5415.62
1322.46	5416.20
1322.62	5416.77
1322.78	5417.34
1322.94	5417.91
1323.10	5418.48
1323.26	5419.06
1323.42	5419.63
1323.58	5420.20
1323.75	5420.77
1323.91	5421.35
1324.07	5421.92
1324.23	5422.49
1324.39	5423.07
1324.55	5423.64
1324.71	5424.21
1324.87	5424.78
1325.03	5425.36
1325.19	5425.93
1325.36	5426.50
1325.52	5427.07
1325.68	5427.65
1325.84	5428.22
1326.00	5428.79
1326.16	5429.37
1326.32	5429.94
1326.48	5430.51
1326.64	5431.09
1326.80	5431.66
1326.97	5432.23
1327.13	5432.81
1327.29	5433.38
1327.45	5433.95
1327.61	5434.52
1327.77	5435.10
1327.93	5435.67
1328.09	5436.24
1328.26	5436.82
1328.42	5437.39
1328.58	5437.96
1328.74	5438.54
1328.90	5439.11
1329.06	5439.69
1329.22	5440.26
1329.38	5440.83
1329.55	5441.41
1329.71	5441.98
1329.87	5442.55
1330.03	5443.13
1330.19	5443.70
1330.35	5444.27
1330.51	5444.85
1330.67	5445.42
1330.84	5446.00
1331.00	5446.57
1331.16	5447.14
1331.32	5447.72
1331.48	5448.29
1331.64	5448.87
1331.80	5449.44
1331.97	5450.01
1332.13	5450.59
1332.29	5451.16
1332.45	5451.74
1332.61	5452.31
1332.77	5452.88
1332.93	5453.46
1333.10	5454.03
1333.26	5454.61
1333.42	5455.18
1333.58	5455.76
1333.74	5456.33
1333.90	5456.90
1334.07	5457.48
1334.23	5458.05
1334.39	5458.63
1334.55	5459.20
1334.71	5459.78
1334.87	5460.35
1335.04	5460.93
1335.20	5461.50
1335.36	5462.07
1335.52	5462.65
1335.68	5463.22
1335.84	5463.80
1336.01	5464.37
1336.17	5464.95
1336.33	5465.52
1336.49	5466.10
1336.65	5466.67
1336.81	5467.25
1336.98	5467.82
1337.14	5468.40
1337.30	5468.97
1337.46	5469.55
1337.62	5470.12
1337.79	5470.70
1337.95	5471.27
1338.11	5471.85
1338.27	5472.42
1338.43	5473.00
1338.59	5473.57
1338.76	5474.15
1338.92	5474.72
1339.08	5475.30
1339.24	5475.87
1339.40	5476.45
1339.57	5477.03
1339.73	5477.60
1339.89	5478.18
1340.05	5478.75
1340.21	5479.33
1340.38	5479.90
1340.54	5480.48
1340.70	5481.05
1340.86	5481.63
1341.02	5482.21
1341.19	5482.78
1341.35	5483.36
1341.51	5483.93
1341.67	5484.51
1341.84	5485.08
1342.00	5485.66
1342.16	5486.24
1342.32	5486.81
1342.48	5487.39
1342.65	5487.96
1342.81	5488.54
1342.97	5489.12
1343.13	5489.69
1343.29	5490.27
1343.46	5490.84
1343.62	5491.42
1343.78	5492.00
1343.94	5492.57
1344.11	5493.15
1344.27	5493.72
1344.43	5494.30
1344.59	5494.88
1344.76	5495.45
1344.92	5496.03
1345.08	5496.61
1345.24	5497.18
1345.40	5497.76
1345.57	5498.34
1345.73	5498.91
1345.89	5499.49
1346.05	5500.07
1346.22	5500.64
1346.38	5501.22
1346.54	5501.80
1346.70	5502.37
1346.87	5502.95
1347.03	5503.53
1347.19	5504.10
1347.35	5504.68
1347.52	5505.26
1347.68	5505.83
1347.84	5506.41
1348.00	5506.99
1348.17	5507.56
1348.33	5508.14
1348.49	5508.72
1348.65	5509.29
1348.82	5509.87
1348.98	5510.45
1349.14	5511.03
1349.30	5511.60
1349.47	5512.18
1349.63	5512.76
1349.79	5513.33
1349.96	5513.91
1350.12	5514.49
1350.28	5515.07
1350.44	5515.64
1350.61	5516.22
1350.77	5516.80
1350.93	5517.38
1351.09	5517.95
1351.26	5518.53
1351.42	5519.11
1351.58	5519.69
1351.75	5520.26
1351.91	5520.84
1352.07	5521.42
1352.23	5522.00
1352.40	5522.57
1352.56	5523.15
1352.72	5523.73
1352.89	5524.31
1353.05	5524.89
1353.21	5525.46
1353.37	5526.04
1353.54	5526.62
1353.70	5527.20
1353.86	5527.78
1354.03	5528.35
1354.19	5528.93
1354.35	5529.51
1354.51	5530.09
1354.68	5530.67
1354.84	5531.24
1355.00	5531.82
1355.17	5532.40
1355.33	5532.98
1355.49	5533.56
1355.66	5534.13
1355.82	5534.71
1355.98	5535.29
1356.14	5535.87
1356.31	5536.45
1356.47	5537.03
1356.63	5537.60
1356.80	5538.18
1356.96	5538.76
1357.12	5539.34
1357.29	5539.92
1357.45	5540.50
1357.61	5541.08
1357.78	5541.66
1357.94	5542.23
1358.10	5542.81
1358.27	5543.39
1358.43	5543.97
1358.59	5544.55
1358.76	5545.13
1358.92	5545.71
1359.08	5546.29
1359.25	5546.86
1359.41	5547.44
1359.57	5548.02
1359.74	5548.60
1359.90	5549.18
1360.06	5549.76
1360.23	5550.34
1360.39	5550.92
1360.55	5551.50
1360.72	5552.08
1360.88	5552.66
1361.04	5553.23
1361.21	5553.81
1361.37	5554.39
1361.53	5554.97
1361.70	5555.55
1361.86	5556.13
1362.02	5556.71
1362.19	5557.29
1362.35	5557.87
1362.51	5558.45
1362.68	5559.03
1362.84	5559.61
1363.00	5560.19
1363.17	5560.77
1363.33	5561.35
1363.50	5561.93
1363.66	5562.51
1363.82	5563.09
1363.99	5563.67
1364.15	5564.25
1364.31	5564.83
1364.48	5565.41
1364.64	5565.99
1364.80	5566.57
1364.97	5567.15
1365.13	5567.73
1365.30	5568.31
1365.46	5568.89
1365.62	5569.47
1365.79	5570.05
1365.95	5570.63
1366.11	5571.21
1366.28	5571.79
1366.44	5572.37
1366.61	5572.95
1366.77	5573.53
1366.93	5574.11
1367.10	5574.69
1367.26	5575.27
1367.42	5575.85
1367.59	5576.43
1367.75	5577.01
1367.92	5577.59
1368.08	5578.17
1368.24	5578.75
1368.41	5579.33
1368.57	5579.91
1368.74	5580.49
1368.90	5581.07
1369.06	5581.65
1369.23	5582.23
1369.39	5582.82
1369.56	5583.40
1369.72	5583.98
1369.88	5584.56
1370.05	5585.14
1370.21	5585.72
1370.38	5586.30
1370.54	5586.88
1370.70	5587.46
1370.87	5588.04
1371.03	5588.62
1371.20	5589.21
1371.36	5589.79
1371.52	5590.37
1371.69	5590.95
1371.85	5591.53
1372.02	5592.11
1372.18	5592.69
1372.34	5593.27
1372.51	5593.86
1372.67	5594.44
1372.84	5595.02
1373.00	5595.60
1373.17	5596.18
1373.33	5596.76
1373.49	5597.34
1373.66	5597.92
1373.82	5598.51
1373.99	5599.09
1374.15	5599.67
1374.32	5600.25
1374.48	5600.83
1374.64	5601.41
1374.81	5602.00
1374.97	5602.58
1375.14	5603.16
1375.30	5603.74
1375.47	5604.32
1375.63	5604.91
1375.80	5605.49
1375.96	5606.07
1376.12	5606.65
1376.29	5607.23
1376.45	5607.82
1376.62	5608.40
1376.78	5608.98
1376.95	5609.56
1377.11	5610.14
1377.28	5610.73
1377.44	5611.31
1377.60	5611.89
1377.77	5612.47
1377.93	5613.05
1378.10	5613.64
1378.26	5614.22
1378.43	5614.80
1378.59	5615.38
1378.76	5615.97
1378.92	5616.55
1379.09	5617.13
1379.25	5617.71
1379.42	5618.30
1379.58	5618.88
1379.74	5619.46
1379.91	5620.04
1380.07	5620.63
1380.24	5621.21
1380.40	5621.79
1380.57	5622.37
1380.73	5622.96
1380.90	5623.54
1381.06	5624.12
1381.23	5624.71
1381.39	5625.29
1381.56	5625.87
1381.72	5626.45
1381.89	5627.04
1382.05	5627.62
1382.22	5628.20
1382.38	5628.79
1382.55	5629.37
1382.71	5629.95
1382.88	5630.54
1383.04	5631.12
1383.21	5631.70
1383.37	5632.29
1383.54	5632.87
1383.70	5633.45
1383.86	5634.04
1384.03	5634.62
1384.19	5635.20
1384.36	5635.79
1384.52	5636.37
1384.69	5636.95
1384.85	5637.54
1385.02	5638.12
1385.19	5638.70
1385.35	5639.29
1385.52	5639.87
1385.68	5640.45
1385.85	5641.04
1386.01	5641.62
1386.18	5642.21
1386.34	5642.79
1386.51	5643.37
1386.67	5643.96
1386.84	5644.54
1387.00	5645.12
1387.17	5645.71
1387.33	5646.29
1387.50	5646.88
1387.66	5647.46
1387.83	5648.04
1387.99	5648.63
1388.16	5649.21
1388.32	5649.80
1388.49	5650.38
1388.65	5650.97
1388.82	5651.55
1388.98	5652.13
1389.15	5652.72
1389.31	5653.30
1389.48	5653.89
1389.65	5654.47
1389.81	5655.06
1389.98	5655.64
1390.14	5656.22
1390.31	5656.81
1390.47	5657.39
1390.64	5657.98
1390.80	5658.56
1390.97	5659.15
1391.13	5659.73
1391.30	5660.32
1391.46	5660.90
1391.63	5661.49
1391.80	5662.07
1391.96	5662.65
1392.13	5663.24
1392.29	5663.82
1392.46	5664.41
1392.62	5664.99
1392.79	5665.58
1392.95	5666.16
1393.12	5666.75
1393.29	5667.33
1393.45	5667.92
1393.62	5668.50
1393.78	5669.09
1393.95	5669.67
1394.11	5670.26
1394.28	5670.84
1394.45	5671.43
1394.61	5672.02
1394.78	5672.60
1394.94	5673.19
1395.11	5673.77
1395.27	5674.36
1395.44	5674.94
1395.60	5675.53
1395.77	5676.11
1395.94	5676.70
1396.10	5677.28
1396.27	5677.87
1396.43	5678.45
1396.60	5679.04
1396.77	5679.63
1396.93	5680.21
1397.10	5680.80
1397.26	5681.38
1397.43	5681.97
1397.59	5682.55
1397.76	5683.14
1397.93	5683.73
1398.09	5684.31
1398.26	5684.90
1398.42	5685.48
1398.59	5686.07
1398.76	5686.66
1398.92	5687.24
1399.09	5687.83
1399.25	5688.41
1399.42	5689.00
1399.59	5689.59
1399.75	5690.17
1399.92	5690.76
1400.08	5691.34
1400.25	5691.93
1400.42	5692.52
1400.58	5693.10
1400.75	5693.69
1400.91	5694.28
1401.08	5694.86
1401.25	5695.45
1401.41	5696.04
1401.58	5696.62
1401.75	5697.21
1401.91	5697.79
1402.08	5698.38
1402.24	5698.97
1402.41	5699.55
1402.58	5700.14
1402.74	5700.73
1402.91	5701.31
1403.07	5701.90
1403.24	5702.49
1403.41	5703.07
1403.57	5703.66
1403.74	5704.25
1403.91	5704.84
1404.07	5705.42
1404.24	5706.01
1404.41	5706.60
1404.57	5707.18
1404.74	5707.77
1404.90	5708.36
1405.07	5708.94
1405.24	5709.53
1405.40	5710.12
1405.57	5710.71
1405.74	5711.29
1405.90	5711.88
1406.07	5712.47
1406.24	5713.05
1406.40	5713.64
1406.57	5714.23
1406.73	5714.82
1406.90	5715.40
1407.07	5715.99
1407.23	5716.58
1407.40	5717.17
1407.57	5717.75
1407.73	5718.34
1407.90	5718.93
1408.07	5719.52
1408.23	5720.10
1408.40	5720.69
1408.57	5721.28
1408.73	5721.87
1408.90	5722.46
1409.07	5723.04
1409.23	5723.63
1409.40	5724.22
1409.57	5724.81
1409.73	5725.39
1409.90	5725.98
1410.07	5726.57
1410.23	5727.16
1410.40	5727.75
1410.57	5728.33
1410.73	5728.92
1410.90	5729.51
1411.07	5730.10
1411.23	5730.69
1411.40	5731.28
1411.57	5731.86
1411.73	5732.45
1411.90	5733.04
1412.07	5733.63
1412.24	5734.22
1412.40	5734.81
1412.57	5735.39
1412.74	5735.98
1412.90	5736.57
1413.07	5737.16
1413.24	5737.75
1413.40	5738.34
1413.57	5738.93
1413.74	5739.51
1413.90	5740.10
1414.07	5740.69
1414.24	5741.28
1414.41	5741.87
1414.57	5742.46
1414.74	5743.05
1414.91	5743.63
1415.07	5744.22
1415.24	5744.81
1415.41	5745.40
1415.57	5745.99
1415.74	5746.58
1415.91	5747.17
1416.08	5747.76
1416.24	5748.35
1416.41	5748.94
1416.58	5749.52
1416.74	5750.11
1416.91	5750.70
1417.08	5751.29
1417.25	5751.88
1417.41	5752.47
1417.58	5753.06
1417.75	5753.65
1417.91	5754.24
1418.08	5754.83
1418.25	5755.42
1418.42	5756.01
1418.58	5756.60
1418.75	5757.19
1418.92	5757.78
1419.09	5758.37
1419.25	5758.95
1419.42	5759.54
1419.59	5760.13
1419.76	5760.72
1419.92	5761.31
1420.09	5761.90
1420.26	5762.49
1420.42	5763.08
1420.59	5763.67
1420.76	5764.26
1420.93	5764.85
1421.09	5765.44
1421.26	5766.03
1421.43	5766.62
1421.60	5767.21
1421.76	5767.80
1421.93	5768.39
1422.10	5768.98
1422.27	5769.57
1422.43	5770.16
1422.60	5770.75
1422.77	5771.34
1422.94	5771.93
1423.10	5772.52
1423.27	5773.11
1423.44	5773.70
1423.61	5774.29
1423.77	5774.89
1423.94	5775.48
1424.11	5776.07
1424.28	5776.66
1424.45	5777.25
1424.61	5777.84
1424.78	5778.43
1424.95	5779.02
1425.12	5779.61
1425.28	5780.20
1425.45	5780.79
1425.62	5781.38
1425.79	5781.97
1425.96	5782.56
1426.12	5783.15
1426.29	5783.74
1426.46	5784.34
1426.63	5784.93
1426.79	5785.52
1426.96	5786.11
1427.13	5786.70
1427.30	5787.29
1427.47	5787.88
1427.63	5788.47
1427.80	5789.06
1427.97	5789.65
1428.14	5790.25
1428.30	5790.84
1428.47	5791.43
1428.64	5792.02
1428.81	5792.61
1428.98	5793.20
1429.14	5793.79
1429.31	5794.39
1429.48	5794.98
1429.65	5795.57
1429.82	5796.16
1429.98	5796.75
1430.15	5797.34
1430.32	5797.93
1430.49	5798.53
1430.66	5799.12
1430.83	5799.71
1430.99	5800.30
1431.16	5800.89
1431.33	5801.48
1431.50	5802.08
1431.67	5802.67
1431.83	5803.26
1432.00	5803.85
1432.17	5804.44
1432.34	5805.03
1432.51	5805.63
1432.67	5806.22
1432.84	5806.81
1433.01	5807.40
1433.18	5807.99
1433.35	5808.59
1433.52	5809.18
1433.68	5809.77
1433.85	5810.36
1434.02	5810.96
1434.19	5811.55
1434.36	5812.14
1434.53	5812.73
1434.69	5813.32
1434.86	5813.92
1435.03	5814.51
1435.20	5815.10
1435.37	5815.69
1435.54	5816.29
1435.70	5816.88
1435.87	5817.47
1436.04	5818.06
1436.21	5818.66
1436.38	5819.25
1436.55	5819.84
1436.72	5820.43
1436.88	5821.03
1437.05	5821.62
1437.22	5822.21
1437.39	5822.81
1437.56	5823.40
1437.73	5823.99
1437.90	5824.58
1438.06	5825.18
1438.23	5825.77
1438.40	5826.36
1438.57	5826.96
1438.74	5827.55
1438.91	5828.14
1439.08	5828.74
1439.24	5829.33
1439.41	5829.92
1439.58	5830.51
1439.75	5831.11
1439.92	5831.70
1440.09	5832.29
1440.26	5832.89
1440.42	5833.48
1440.59	5834.07
1440.76	5834.67
1440.93	5835.26
1441.10	5835.85
1441.27	5836.45
1441.44	5837.04
1441.61	5837.64
1441.78	5838.23
1441.94	5838.82
1442.11	5839.42
1442.28	5840.01
1442.45	5840.60
1442.62	5841.20
1442.79	5841.79
1442.96	5842.38
1443.13	5842.98
1443.30	5843.57
1443.46	5844.17
1443.63	5844.76
1443.80	5845.35
1443.97	5845.95
1444.14	5846.54
1444.31	5847.14
1444.48	5847.73
1444.65	5848.32
1444.82	5848.92
1444.98	5849.51
1445.15	5850.11
1445.32	5850.70
1445.49	5851.30
1445.66	5851.89
1445.83	5852.48
1446.00	5853.08
1446.17	5853.67
1446.34	5854.27
1446.51	5854.86
1446.68	5855.46
1446.85	5856.05
1447.01	5856.64
1447.18	5857.24
1447.35	5857.83
1447.52	5858.43
1447.69	5859.02
1447.86	5859.62
1448.03	5860.21
1448.20	5860.81
1448.37	5861.40
1448.54	5862.00
1448.71	5862.59
1448.88	5863.19
1449.05	5863.78
1449.21	5864.38
1449.38	5864.97
1449.55	5865.57
1449.72	5866.16
1449.89	5866.76
1450.06	5867.35
1450.23	5867.95
1450.40	5868.54
1450.57	5869.14
1450.74	5869.73
1450.91	5870.33
1451.08	5870.92
1451.25	5871.52
1451.42	5872.11
1451.59	5872.71
1451.76	5873.30
1451.93	5873.90
1452.09	5874.49
1452.26	5875.09
1452.43	5875.68
1452.60	5876.28
1452.77	5876.87
1452.94	5877.47
1453.11	5878.07
1453.28	5878.66
1453.45	5879.26
1453.62	5879.85
1453.79	5880.45
1453.96	5881.04
1454.13	5881.64
1454.30	5882.24
1454.47	5882.83
1454.64	5883.43
1454.81	5884.02
1454.98	5884.62
1455.15	5885.21
1455.32	5885.81
1455.49	5886.41
1455.66	5887.00
1455.83	5887.60
1456.00	5888.19
1456.17	5888.79
1456.34	5889.39
1456.51	5889.98
1456.68	5890.58
1456.85	5891.18
1457.02	5891.77
1457.18	5892.37
1457.35	5892.96
1457.52	5893.56
1457.69	5894.16
1457.86	5894.75
1458.03	5895.35
1458.20	5895.95
1458.37	5896.54
1458.54	5897.14
1458.71	5897.74
1458.88	5898.33
1459.05	5898.93
1459.22	5899.53
1459.39	5900.12
1459.56	5900.72
1459.73	5901.32
1459.90	5901.91
1460.07	5902.51
1460.24	5903.11
1460.41	5903.70
1460.58	5904.30
1460.75	5904.90
1460.92	5905.49
1461.09	5906.09
1461.26	5906.69
1461.43	5907.28
1461.60	5907.88
1461.77	5908.48
1461.95	5909.08
1462.12	5909.67
1462.29	5910.27
1462.46	5910.87
1462.63	5911.46
1462.80	5912.06
1462.97	5912.66
1463.14	5913.26
1463.31	5913.85
1463.48	5914.45
1463.65	5915.05
1463.82	5915.65
1463.99	5916.24
1464.16	5916.84
1464.33	5917.44
1464.50	5918.04
1464.67	5918.63
1464.84	5919.23
1465.01	5919.83
1465.18	5920.43
1465.35	5921.02
1465.52	5921.62
1465.69	5922.22
1465.86	5922.82
1466.03	5923.42
1466.20	5924.01
1466.37	5924.61
1466.54	5925.21
1466.71	5925.81
1466.88	5926.40
1467.06	5927.00
1467.23	5927.60
1467.40	5928.20
1467.57	5928.80
1467.74	5929.39
1467.91	5929.99
1468.08	5930.59
1468.25	5931.19
1468.42	5931.79
1468.59	5932.39
1468.76	5932.98
1468.93	5933.58
1469.10	5934.18
1469.27	5934.78
1469.44	5935.38
1469.61	5935.98
1469.78	5936.57
1469.96	5937.17
1470.13	5937.77
1470.30	5938.37
1470.47	5938.97
1470.64	5939.57
1470.81	5940.17
1470.98	5940.76
1471.15	5941.36
1471.32	5941.96
1471.49	5942.56
1471.66	5943.16
1471.83	5943.76
1472.00	5944.36
1472.18	5944.96
1472.35	5945.56
1472.52	5946.15
1472.69	5946.75
1472.86	5947.35
1473.03	5947.95
1473.20	5948.55
1473.37	5949.15
1473.54	5949.75
1473.71	5950.35
1473.88	5950.95
1474.06	5951.55
1474.23	5952.15
1474.40	5952.74
1474.57	5953.34
1474.74	5953.94
1474.91	5954.54
1475.08	5955.14
1475.25	5955.74
1475.42	5956.34
1475.59	5956.94
1475.77	5957.54
1475.94	5958.14
1476.11	5958.74
1476.28	5959.34
1476.45	5959.94
1476.62	5960.54
1476.79	5961.14
1476.96	5961.74
1477.13	5962.34
1477.31	5962.94
1477.48	5963.54
1477.65	5964.14
1477.82	5964.74
1477.99	5965.34
1478.16	5965.94
1478.33	5966.54
1478.50	5967.14
1478.68	5967.74
1478.85	5968.34
1479.02	5968.94
1479.19	5969.54
1479.36	5970.14
1479.53	5970.74
1479.70	5971.34
1479.87	5971.94
1480.05	5972.54
1480.22	5973.14
1480.39	5973.74
1480.56	5974.34
1480.73	5974.94
1480.90	5975.54
1481.07	5976.14
1481.25	5976.74
1481.42	5977.34
1481.59	5977.94
1481.76	5978.54
1481.93	5979.14
1482.10	5979.74
1482.27	5980.34
1482.45	5980.94
1482.62	5981.55
1482.79	5982.15
1482.96	5982.75
1483.13	5983.35
1483.30	5983.95
1483.48	5984.55
1483.65	5985.15
1483.82	5985.75
1483.99	5986.35
1484.16	5986.95
1484.33	5987.55
1484.51	5988.16
1484.68	5988.76
1484.85	5989.36
1485.02	5989.96
1485.19	5990.56
1485.36	5991.16
1485.54	5991.76
1485.71	5992.36
1485.88	5992.96
1486.05	5993.57
1486.22	5994.17
1486.39	5994.77
1486.57	5995.37
1486.74	5995.97
1486.91	5996.57
1487.08	5997.17
1487.25	5997.78
1487.43	5998.38
1487.60	5998.98
1487.77	5999.58
1487.94	6000.18
1488.11	6000.78
1488.28	6001.39
1488.46	6001.99
1488.63	6002.59
1488.80	6003.19
1488.97	6003.79
1489.14	6004.39
1489.32	6005.00
1489.49	6005.60
1489.66	6006.20
1489.83	6006.80
1490.00	6007.40
1490.18	6008.01
1490.35	6008.61
1490.52	6009.21
1490.69	6009.81
1490.86	6010.41
1491.04	6011.02
1491.21	6011.62
1491.38	6012.22
1491.55	6012.82
1491.72	6013.43
1491.90	6014.03
1492.07	6014.63
1492.24	6015.23
1492.41	6015.84
1492.59	6016.44
1492.76	6017.04
1492.93	6017.64
1493.10	6018.25
1493.27	6018.85
1493.45	6019.45
1493.62	6020.05
1493.79	6020.66
1493.96	6021.26
1494.14	6021.86
1494.31	6022.46
1494.48	6023.07
1494.65	6023.67
1494.83	6024.27
1495.00	6024.88
1495.17	6025.48
1495.34	6026.08
1495.51	6026.68
1495.69	6027.29
1495.86	6027.89
1496.03	6028.49
1496.20	6029.10
1496.38	6029.70
1496.55	6030.30
1496.72	6030.91
1496.89	6031.51
1497.07	6032.11
1497.24	6032.72
1497.41	6033.32
1497.58	6033.92
1497.76	6034.53
1497.93	6035.13
1498.10	6035.73
1498.27	6036.34
1498.45	6036.94
1498.62	6037.54
1498.79	6038.15
1498.96	6038.75
1499.14	6039.35
1499.31	6039.96
1499.48	6040.56
1499.66	6041.16
1499.83	6041.77
1500.00	6042.37
1500.17	6042.98
1500.35	6043.58
1500.52	6044.18
1500.69	6044.79
1500.86	6045.39
1501.04	6045.99
1501.21	6046.60
1501.38	6047.20
1501.56	6047.81
1501.73	6048.41
1501.90	6049.01
1502.07	6049.62
1502.25	6050.22
1502.42	6050.83
1502.59	6051.43
1502.76	6052.04
1502.94	6052.64
1503.11	6053.24
1503.28	6053.85
1503.46	6054.45
1503.63	6055.06
1503.80	6055.66
1503.98	6056.27
1504.15	6056.87
1504.32	6057.47
1504.49	6058.08
1504.67	6058.68
1504.84	6059.29
1505.01	6059.89
1505.19	6060.50
1505.36	6061.10
1505.53	6061.71
1505.71	6062.31
1505.88	6062.92
1506.05	6063.52
1506.22	6064.13
1506.40	6064.73
1506.57	6065.34
1506.74	6065.94
1506.92	6066.55
1507.09	6067.15
1507.26	6067.76
1507.44	6068.36
1507.61	6068.97
1507.78	6069.57
1507.96	6070.18
1508.13	6070.78
1508.30	6071.39
1508.48	6071.99
1508.65	6072.60
1508.82	6073.20
1509.00	6073.81
1509.17	6074.41
1509.34	6075.02
1509.52	6075.62
1509.69	6076.23
1509.86	6076.83
1510.04	6077.44
1510.21	6078.05
1510.38	6078.65
1510.56	6079.26
1510.73	6079.86
1510.90	6080.47
1511.08	6081.07
1511.25	6081.68
1511.42	6082.28
1511.60	6082.89
1511.77	6083.50
1511.94	6084.10
1512.12	6084.71
1512.29	6085.31
1512.46	6085.92
1512.64	6086.53
1512.81	6087.13
1512.98	6087.74
1513.16	6088.34
1513.33	6088.95
1513.50	6089.56
1513.68	6090.16
1513.85	6090.77
1514.02	6091.37
1514.20	6091.98
1514.37	6092.59
1514.55	6093.19
1514.72	6093.80
1514.89	6094.41
1515.07	6095.01
1515.24	6095.62
1515.41	6096.22
1515.59	6096.83
1515.76	6097.44
1515.94	6098.04
1516.11	6098.65
1516.28	6099.26
1516.46	6099.86
