x(m)	theta_c(grad)
952.28	74.977
952.41	74.977
952.55	74.976
952.68	74.976
952.82	74.976
952.95	74.975
953.09	74.975
953.22	74.975
953.35	74.975
953.49	74.974
953.62	74.974
953.76	74.974
953.89	74.973
954.03	74.973
954.16	74.973
954.30	74.973
954.43	74.972
954.57	74.972
954.70	74.972
954.84	74.971
954.97	74.971
955.11	74.971
955.24	74.971
955.37	74.970
955.51	74.970
955.64	74.970
955.78	74.969
955.91	74.969
956.05	74.969
956.18	74.969
956.32	74.968
956.45	74.968
956.59	74.968
956.72	74.968
956.86	74.967
956.99	74.967
957.13	74.967
957.26	74.966
957.40	74.966
957.53	74.966
957.67	74.966
957.80	74.965
957.94	74.965
958.07	74.965
958.21	74.964
958.34	74.964
958.48	74.964
958.61	74.964
958.75	74.963
958.88	74.963
959.02	74.963
959.15	74.962
959.29	74.962
959.42	74.962
959.56	74.962
959.69	74.961
959.83	74.961
959.96	74.961
960.10	74.961
960.23	74.960
960.37	74.960
960.50	74.960
960.64	74.959
960.77	74.959
960.91	74.959
961.04	74.959
961.18	74.958
961.31	74.958
961.45	74.958
961.58	74.957
961.72	74.957
961.85	74.957
961.99	74.957
962.12	74.956
962.26	74.956
962.39	74.956
962.53	74.956
962.66	74.955
962.80	74.955
962.93	74.955
963.07	74.954
963.21	74.954
963.34	74.954
963.48	74.954
963.61	74.953
963.75	74.953
963.88	74.953
964.02	74.952
964.15	74.952
964.29	74.952
964.42	74.952
964.56	74.951
964.69	74.951
964.83	74.951
964.96	74.950
965.10	74.950
965.24	74.950
965.37	74.950
965.51	74.949
965.64	74.949
965.78	74.949
965.91	74.949
966.05	74.948
966.18	74.948
966.32	74.948
966.46	74.947
966.59	74.947
966.73	74.947
966.86	74.947
967.00	74.946
967.13	74.946
967.27	74.946
967.40	74.945
967.54	74.945
967.68	74.945
967.81	74.945
967.95	74.944
968.08	74.944
968.22	74.944
968.35	74.943
968.49	74.943
968.63	74.943
968.76	74.943
968.90	74.942
969.03	74.942
969.17	74.942
969.30	74.942
969.44	74.941
969.58	74.941
969.71	74.941
969.85	74.940
969.98	74.940
970.12	74.940
970.25	74.940
970.39	74.939
970.53	74.939
970.66	74.939
970.80	74.938
970.93	74.938
971.07	74.938
971.21	74.938
971.34	74.937
971.48	74.937
971.61	74.937
971.75	74.937
971.89	74.936
972.02	74.936
972.16	74.936
972.29	74.935
972.43	74.935
972.57	74.935
972.70	74.935
972.84	74.934
972.97	74.934
973.11	74.934
973.25	74.933
973.38	74.933
973.52	74.933
973.65	74.933
973.79	74.932
973.93	74.932
974.06	74.932
974.20	74.932
974.33	74.931
974.47	74.931
974.61	74.931
974.74	74.930
974.88	74.930
975.01	74.930
975.15	74.930
975.29	74.929
975.42	74.929
975.56	74.929
975.70	74.928
975.83	74.928
975.97	74.928
976.10	74.928
976.24	74.927
976.38	74.927
976.51	74.927
976.65	74.926
976.79	74.926
976.92	74.926
977.06	74.926
977.19	74.925
977.33	74.925
977.47	74.925
977.60	74.925
977.74	74.924
977.88	74.924
978.01	74.924
978.15	74.923
978.29	74.923
978.42	74.923
978.56	74.923
978.70	74.922
978.83	74.922
978.97	74.922
979.10	74.921
979.24	74.921
979.38	74.921
979.51	74.921
979.65	74.920
979.79	74.920
979.92	74.920
980.06	74.920
980.20	74.919
980.33	74.919
980.47	74.919
980.61	74.918
980.74	74.918
980.88	74.918
981.02	74.918
981.15	74.917
981.29	74.917
981.43	74.917
981.56	74.916
981.70	74.916
981.84	74.916
981.97	74.916
982.11	74.915
982.25	74.915
982.38	74.915
982.52	74.915
982.66	74.914
982.79	74.914
982.93	74.914
983.07	74.913
983.20	74.913
983.34	74.913
983.48	74.913
983.61	74.912
983.75	74.912
983.89	74.912
984.03	74.911
984.16	74.911
984.30	74.911
984.44	74.911
984.57	74.910
984.71	74.910
984.85	74.910
984.98	74.910
985.12	74.909
985.26	74.909
985.39	74.909
985.53	74.908
985.67	74.908
985.81	74.908
985.94	74.908
986.08	74.907
986.22	74.907
986.35	74.907
986.49	74.906
986.63	74.906
986.76	74.906
986.90	74.906
987.04	74.905
987.18	74.905
987.31	74.905
987.45	74.905
987.59	74.904
987.72	74.904
987.86	74.904
988.00	74.903
988.14	74.903
988.27	74.903
988.41	74.903
988.55	74.902
988.68	74.902
988.82	74.902
988.96	74.901
989.10	74.901
989.23	74.901
989.37	74.901
989.51	74.900
989.64	74.900
989.78	74.900
989.92	74.900
990.06	74.899
990.19	74.899
990.33	74.899
990.47	74.898
990.61	74.898
990.74	74.898
990.88	74.898
991.02	74.897
991.16	74.897
991.29	74.897
991.43	74.896
991.57	74.896
991.71	74.896
991.84	74.896
991.98	74.895
992.12	74.895
992.25	74.895
992.39	74.895
992.53	74.894
992.67	74.894
992.80	74.894
992.94	74.893
993.08	74.893
993.22	74.893
993.35	74.893
993.49	74.892
993.63	74.892
993.77	74.892
993.91	74.891
994.04	74.891
994.18	74.891
994.32	74.891
994.46	74.890
994.59	74.890
994.73	74.890
994.87	74.890
995.01	74.889
995.14	74.889
995.28	74.889
995.42	74.888
995.56	74.888
995.69	74.888
995.83	74.888
995.97	74.887
996.11	74.887
996.25	74.887
996.38	74.887
996.52	74.886
996.66	74.886
996.80	74.886
996.93	74.885
997.07	74.885
997.21	74.885
997.35	74.885
997.49	74.884
997.62	74.884
997.76	74.884
997.90	74.883
998.04	74.883
998.18	74.883
998.31	74.883
998.45	74.882
998.59	74.882
998.73	74.882
998.87	74.882
999.00	74.881
999.14	74.881
999.28	74.881
999.42	74.880
999.56	74.880
999.69	74.880
999.83	74.880
999.97	74.879
1000.11	74.879
1000.25	74.879
1000.38	74.878
1000.52	74.878
1000.66	74.878
1000.80	74.878
1000.94	74.877
1001.07	74.877
1001.21	74.877
1001.35	74.877
1001.49	74.876
1001.63	74.876
1001.76	74.876
1001.90	74.875
1002.04	74.875
1002.18	74.875
1002.32	74.875
1002.46	74.874
1002.59	74.874
1002.73	74.874
1002.87	74.874
1003.01	74.873
1003.15	74.873
1003.29	74.873
1003.42	74.872
1003.56	74.872
1003.70	74.872
1003.84	74.872
1003.98	74.871
1004.11	74.871
1004.25	74.871
1004.39	74.870
1004.53	74.870
1004.67	74.870
1004.81	74.870
1004.95	74.869
1005.08	74.869
1005.22	74.869
1005.36	74.869
1005.50	74.868
1005.64	74.868
1005.78	74.868
1005.91	74.867
1006.05	74.867
1006.19	74.867
1006.33	74.867
1006.47	74.866
1006.61	74.866
1006.75	74.866
1006.88	74.866
1007.02	74.865
1007.16	74.865
1007.30	74.865
1007.44	74.864
1007.58	74.864
1007.72	74.864
1007.85	74.864
1007.99	74.863
1008.13	74.863
1008.27	74.863
1008.41	74.862
1008.55	74.862
1008.69	74.862
1008.82	74.862
1008.96	74.861
1009.10	74.861
1009.24	74.861
1009.38	74.861
1009.52	74.860
1009.66	74.860
1009.80	74.860
1009.93	74.859
1010.07	74.859
1010.21	74.859
1010.35	74.859
1010.49	74.858
1010.63	74.858
1010.77	74.858
1010.91	74.858
1011.05	74.857
1011.18	74.857
1011.32	74.857
1011.46	74.856
1011.60	74.856
1011.74	74.856
1011.88	74.856
1012.02	74.855
1012.16	74.855
1012.30	74.855
1012.43	74.854
1012.57	74.854
1012.71	74.854
1012.85	74.854
1012.99	74.853
1013.13	74.853
1013.27	74.853
1013.41	74.853
1013.55	74.852
1013.69	74.852
1013.82	74.852
1013.96	74.851
1014.10	74.851
1014.24	74.851
1014.38	74.851
1014.52	74.850
1014.66	74.850
1014.80	74.850
1014.94	74.850
1015.08	74.849
1015.22	74.849
1015.35	74.849
1015.49	74.848
1015.63	74.848
1015.77	74.848
1015.91	74.848
1016.05	74.847
1016.19	74.847
1016.33	74.847
1016.47	74.846
1016.61	74.846
1016.75	74.846
1016.89	74.846
1017.03	74.845
1017.16	74.845
1017.30	74.845
1017.44	74.845
1017.58	74.844
1017.72	74.844
1017.86	74.844
1018.00	74.843
1018.14	74.843
1018.28	74.843
1018.42	74.843
1018.56	74.842
1018.70	74.842
1018.84	74.842
1018.98	74.842
1019.12	74.841
1019.26	74.841
1019.40	74.841
1019.53	74.840
1019.67	74.840
1019.81	74.840
1019.95	74.840
1020.09	74.839
1020.23	74.839
1020.37	74.839
1020.51	74.838
1020.65	74.838
1020.79	74.838
1020.93	74.838
1021.07	74.837
1021.21	74.837
1021.35	74.837
1021.49	74.837
1021.63	74.836
1021.77	74.836
1021.91	74.836
1022.05	74.835
1022.19	74.835
1022.33	74.835
1022.47	74.835
1022.61	74.834
1022.75	74.834
1022.89	74.834
1023.02	74.834
1023.16	74.833
1023.30	74.833
1023.44	74.833
1023.58	74.832
1023.72	74.832
1023.86	74.832
1024.00	74.832
1024.14	74.831
1024.28	74.831
1024.42	74.831
1024.56	74.831
1024.70	74.830
1024.84	74.830
1024.98	74.830
1025.12	74.829
1025.26	74.829
1025.40	74.829
1025.54	74.829
1025.68	74.828
1025.82	74.828
1025.96	74.828
1026.10	74.828
1026.24	74.827
1026.38	74.827
1026.52	74.827
1026.66	74.826
1026.80	74.826
1026.94	74.826
1027.08	74.826
1027.22	74.825
1027.36	74.825
1027.50	74.825
1027.64	74.824
1027.78	74.824
1027.92	74.824
1028.06	74.824
1028.20	74.823
1028.34	74.823
1028.48	74.823
1028.62	74.823
1028.76	74.822
1028.90	74.822
1029.04	74.822
1029.18	74.821
1029.32	74.821
1029.46	74.821
1029.60	74.821
1029.74	74.820
1029.88	74.820
1030.02	74.820
1030.16	74.820
1030.31	74.819
1030.45	74.819
1030.59	74.819
1030.73	74.818
1030.87	74.818
1031.01	74.818
1031.15	74.818
1031.29	74.817
1031.43	74.817
1031.57	74.817
1031.71	74.817
1031.85	74.816
1031.99	74.816
1032.13	74.816
1032.27	74.815
1032.41	74.815
1032.55	74.815
1032.69	74.815
1032.83	74.814
1032.97	74.814
1033.11	74.814
1033.25	74.814
1033.39	74.813
1033.53	74.813
1033.67	74.813
1033.82	74.812
1033.96	74.812
1034.10	74.812
1034.24	74.812
1034.38	74.811
1034.52	74.811
1034.66	74.811
1034.80	74.811
1034.94	74.810
1035.08	74.810
1035.22	74.810
1035.36	74.809
1035.50	74.809
1035.64	74.809
1035.78	74.809
1035.92	74.808
1036.06	74.808
1036.21	74.808
1036.35	74.807
1036.49	74.807
1036.63	74.807
1036.77	74.807
1036.91	74.806
1037.05	74.806
1037.19	74.806
1037.33	74.806
1037.47	74.805
1037.61	74.805
1037.75	74.805
1037.89	74.804
1038.04	74.804
1038.18	74.804
1038.32	74.804
1038.46	74.803
1038.60	74.803
1038.74	74.803
1038.88	74.803
1039.02	74.802
1039.16	74.802
1039.30	74.802
1039.44	74.801
1039.59	74.801
1039.73	74.801
1039.87	74.801
1040.01	74.800
1040.15	74.800
1040.29	74.800
1040.43	74.800
1040.57	74.799
1040.71	74.799
1040.85	74.799
1041.00	74.798
1041.14	74.798
1041.28	74.798
1041.42	74.798
1041.56	74.797
1041.70	74.797
1041.84	74.797
1041.98	74.797
1042.12	74.796
1042.27	74.796
1042.41	74.796
1042.55	74.795
1042.69	74.795
1042.83	74.795
1042.97	74.795
1043.11	74.794
1043.25	74.794
1043.40	74.794
1043.54	74.794
1043.68	74.793
1043.82	74.793
1043.96	74.793
1044.10	74.792
1044.24	74.792
1044.38	74.792
1044.53	74.792
1044.67	74.791
1044.81	74.791
1044.95	74.791
1045.09	74.791
1045.23	74.790
1045.37	74.790
1045.51	74.790
1045.66	74.789
1045.80	74.789
1045.94	74.789
1046.08	74.789
1046.22	74.788
1046.36	74.788
1046.50	74.788
1046.65	74.788
1046.79	74.787
1046.93	74.787
1047.07	74.787
1047.21	74.786
1047.35	74.786
1047.50	74.786
1047.64	74.786
1047.78	74.785
1047.92	74.785
1048.06	74.785
1048.20	74.785
1048.34	74.784
1048.49	74.784
1048.63	74.784
1048.77	74.783
1048.91	74.783
1049.05	74.783
1049.19	74.783
1049.34	74.782
1049.48	74.782
1049.62	74.782
1049.76	74.782
1049.90	74.781
1050.04	74.781
1050.19	74.781
1050.33	74.780
1050.47	74.780
1050.61	74.780
1050.75	74.780
1050.89	74.779
1051.04	74.779
1051.18	74.779
1051.32	74.779
1051.46	74.778
1051.60	74.778
1051.75	74.778
1051.89	74.777
1052.03	74.777
1052.17	74.777
1052.31	74.777
1052.45	74.776
1052.60	74.776
1052.74	74.776
1052.88	74.776
1053.02	74.775
1053.16	74.775
1053.31	74.775
1053.45	74.774
1053.59	74.774
1053.73	74.774
1053.87	74.774
1054.02	74.773
1054.16	74.773
1054.30	74.773
1054.44	74.773
1054.58	74.772
1054.73	74.772
1054.87	74.772
1055.01	74.771
1055.15	74.771
1055.29	74.771
1055.44	74.771
1055.58	74.770
1055.72	74.770
1055.86	74.770
1056.01	74.770
1056.15	74.769
1056.29	74.769
1056.43	74.769
1056.57	74.768
1056.72	74.768
1056.86	74.768
1057.00	74.768
1057.14	74.767
1057.29	74.767
1057.43	74.767
1057.57	74.767
1057.71	74.766
1057.85	74.766
1058.00	74.766
1058.14	74.765
1058.28	74.765
1058.42	74.765
1058.57	74.765
1058.71	74.764
1058.85	74.764
1058.99	74.764
1059.14	74.764
1059.28	74.763
1059.42	74.763
1059.56	74.763
1059.70	74.762
1059.85	74.762
1059.99	74.762
1060.13	74.762
1060.27	74.761
1060.42	74.761
1060.56	74.761
1060.70	74.761
1060.84	74.760
1060.99	74.760
1061.13	74.760
1061.27	74.759
1061.41	74.759
1061.56	74.759
1061.70	74.759
1061.84	74.758
1061.98	74.758
1062.13	74.758
1062.27	74.758
1062.41	74.757
1062.56	74.757
1062.70	74.757
1062.84	74.756
1062.98	74.756
1063.13	74.756
1063.27	74.756
1063.41	74.755
1063.55	74.755
1063.70	74.755
1063.84	74.755
1063.98	74.754
1064.12	74.754
1064.27	74.754
1064.41	74.753
1064.55	74.753
1064.70	74.753
1064.84	74.753
1064.98	74.752
1065.12	74.752
1065.27	74.752
1065.41	74.752
1065.55	74.751
1065.70	74.751
1065.84	74.751
1065.98	74.750
1066.12	74.750
1066.27	74.750
1066.41	74.750
1066.55	74.749
1066.70	74.749
1066.84	74.749
1066.98	74.749
1067.12	74.748
1067.27	74.748
1067.41	74.748
1067.55	74.747
1067.70	74.747
1067.84	74.747
1067.98	74.747
1068.13	74.746
1068.27	74.746
1068.41	74.746
1068.55	74.746
1068.70	74.745
1068.84	74.745
1068.98	74.745
1069.13	74.745
1069.27	74.744
1069.41	74.744
1069.56	74.744
1069.70	74.743
1069.84	74.743
1069.99	74.743
1070.13	74.743
1070.27	74.742
1070.41	74.742
1070.56	74.742
1070.70	74.742
1070.84	74.741
1070.99	74.741
1071.13	74.741
1071.27	74.740
1071.42	74.740
1071.56	74.740
1071.70	74.740
1071.85	74.739
1071.99	74.739
1072.13	74.739
1072.28	74.739
1072.42	74.738
1072.56	74.738
1072.71	74.738
1072.85	74.737
1072.99	74.737
1073.14	74.737
1073.28	74.737
1073.42	74.736
1073.57	74.736
1073.71	74.736
1073.85	74.736
1074.00	74.735
1074.14	74.735
1074.28	74.735
1074.43	74.734
1074.57	74.734
1074.72	74.734
1074.86	74.734
1075.00	74.733
1075.15	74.733
1075.29	74.733
1075.43	74.733
1075.58	74.732
1075.72	74.732
1075.86	74.732
1076.01	74.731
1076.15	74.731
1076.29	74.731
1076.44	74.731
1076.58	74.730
1076.73	74.730
1076.87	74.730
1077.01	74.730
1077.16	74.729
1077.30	74.729
1077.44	74.729
1077.59	74.729
1077.73	74.728
1077.87	74.728
1078.02	74.728
1078.16	74.727
1078.31	74.727
1078.45	74.727
1078.59	74.727
1078.74	74.726
1078.88	74.726
1079.03	74.726
1079.17	74.726
1079.31	74.725
1079.46	74.725
1079.60	74.725
1079.74	74.724
1079.89	74.724
1080.03	74.724
1080.18	74.724
1080.32	74.723
1080.46	74.723
1080.61	74.723
1080.75	74.723
1080.90	74.722
1081.04	74.722
1081.18	74.722
1081.33	74.721
1081.47	74.721
1081.62	74.721
1081.76	74.721
1081.90	74.720
1082.05	74.720
1082.19	74.720
1082.34	74.720
1082.48	74.719
1082.62	74.719
1082.77	74.719
1082.91	74.718
1083.06	74.718
1083.20	74.718
1083.34	74.718
1083.49	74.717
1083.63	74.717
1083.78	74.717
1083.92	74.717
1084.06	74.716
1084.21	74.716
1084.35	74.716
1084.50	74.716
1084.64	74.715
1084.79	74.715
1084.93	74.715
1085.07	74.714
1085.22	74.714
1085.36	74.714
1085.51	74.714
1085.65	74.713
1085.80	74.713
1085.94	74.713
1086.08	74.713
1086.23	74.712
1086.37	74.712
1086.52	74.712
1086.66	74.711
1086.81	74.711
1086.95	74.711
1087.09	74.711
1087.24	74.710
1087.38	74.710
1087.53	74.710
1087.67	74.710
1087.82	74.709
1087.96	74.709
1088.11	74.709
1088.25	74.708
1088.39	74.708
1088.54	74.708
1088.68	74.708
1088.83	74.707
1088.97	74.707
1089.12	74.707
1089.26	74.707
1089.41	74.706
1089.55	74.706
1089.70	74.706
1089.84	74.706
1089.98	74.705
1090.13	74.705
1090.27	74.705
1090.42	74.704
1090.56	74.704
1090.71	74.704
1090.85	74.704
1091.00	74.703
1091.14	74.703
1091.29	74.703
1091.43	74.703
1091.58	74.702
1091.72	74.702
1091.87	74.702
1092.01	74.701
1092.16	74.701
1092.30	74.701
1092.44	74.701
1092.59	74.700
1092.73	74.700
1092.88	74.700
1093.02	74.700
1093.17	74.699
1093.31	74.699
1093.46	74.699
1093.60	74.699
1093.75	74.698
1093.89	74.698
1094.04	74.698
1094.18	74.697
1094.33	74.697
1094.47	74.697
1094.62	74.697
1094.76	74.696
1094.91	74.696
1095.05	74.696
1095.20	74.696
1095.34	74.695
1095.49	74.695
1095.63	74.695
1095.78	74.694
1095.92	74.694
1096.07	74.694
1096.21	74.694
1096.36	74.693
1096.50	74.693
1096.65	74.693
1096.79	74.693
1096.94	74.692
1097.08	74.692
1097.23	74.692
1097.37	74.691
1097.52	74.691
1097.66	74.691
1097.81	74.691
1097.95	74.690
1098.10	74.690
1098.24	74.690
1098.39	74.690
1098.53	74.689
1098.68	74.689
1098.83	74.689
1098.97	74.689
1099.12	74.688
1099.26	74.688
1099.41	74.688
1099.55	74.687
1099.70	74.687
1099.84	74.687
1099.99	74.687
1100.13	74.686
1100.28	74.686
1100.42	74.686
1100.57	74.686
1100.71	74.685
1100.86	74.685
1101.00	74.685
1101.15	74.684
1101.30	74.684
1101.44	74.684
1101.59	74.684
1101.73	74.683
1101.88	74.683
1102.02	74.683
1102.17	74.683
1102.31	74.682
1102.46	74.682
1102.60	74.682
1102.75	74.682
1102.90	74.681
1103.04	74.681
1103.19	74.681
1103.33	74.680
1103.48	74.680
1103.62	74.680
1103.77	74.680
1103.91	74.679
1104.06	74.679
1104.21	74.679
1104.35	74.679
1104.50	74.678
1104.64	74.678
1104.79	74.678
1104.93	74.677
1105.08	74.677
1105.23	74.677
1105.37	74.677
1105.52	74.676
1105.66	74.676
1105.81	74.676
1105.95	74.676
1106.10	74.675
1106.25	74.675
1106.39	74.675
1106.54	74.675
1106.68	74.674
1106.83	74.674
1106.97	74.674
1107.12	74.673
1107.27	74.673
1107.41	74.673
1107.56	74.673
1107.70	74.672
1107.85	74.672
1108.00	74.672
1108.14	74.672
1108.29	74.671
1108.43	74.671
1108.58	74.671
1108.73	74.671
1108.87	74.670
1109.02	74.670
1109.16	74.670
1109.31	74.669
1109.46	74.669
1109.60	74.669
1109.75	74.669
1109.89	74.668
1110.04	74.668
1110.19	74.668
1110.33	74.668
1110.48	74.667
1110.62	74.667
1110.77	74.667
1110.92	74.666
1111.06	74.666
1111.21	74.666
1111.35	74.666
1111.50	74.665
1111.65	74.665
1111.79	74.665
1111.94	74.665
1112.08	74.664
1112.23	74.664
1112.38	74.664
1112.52	74.664
1112.67	74.663
1112.82	74.663
1112.96	74.663
1113.11	74.662
1113.25	74.662
1113.40	74.662
1113.55	74.662
1113.69	74.661
1113.84	74.661
1113.99	74.661
1114.13	74.661
1114.28	74.660
1114.43	74.660
1114.57	74.660
1114.72	74.660
1114.86	74.659
1115.01	74.659
1115.16	74.659
1115.30	74.658
1115.45	74.658
1115.60	74.658
1115.74	74.658
1115.89	74.657
1116.04	74.657
1116.18	74.657
1116.33	74.657
1116.48	74.656
1116.62	74.656
1116.77	74.656
1116.91	74.655
1117.06	74.655
1117.21	74.655
1117.35	74.655
1117.50	74.654
1117.65	74.654
1117.79	74.654
1117.94	74.654
1118.09	74.653
1118.23	74.653
1118.38	74.653
1118.53	74.653
1118.67	74.652
1118.82	74.652
1118.97	74.652
1119.11	74.651
1119.26	74.651
1119.41	74.651
1119.55	74.651
1119.70	74.650
1119.85	74.650
1119.99	74.650
1120.14	74.650
1120.29	74.649
1120.43	74.649
1120.58	74.649
1120.73	74.649
1120.87	74.648
1121.02	74.648
1121.17	74.648
1121.32	74.647
1121.46	74.647
1121.61	74.647
1121.76	74.647
1121.90	74.646
1122.05	74.646
1122.20	74.646
1122.34	74.646
1122.49	74.645
1122.64	74.645
1122.78	74.645
1122.93	74.644
1123.08	74.644
1123.23	74.644
1123.37	74.644
1123.52	74.643
1123.67	74.643
1123.81	74.643
1123.96	74.643
1124.11	74.642
1124.25	74.642
1124.40	74.642
1124.55	74.642
1124.70	74.641
1124.84	74.641
1124.99	74.641
1125.14	74.640
1125.28	74.640
1125.43	74.640
1125.58	74.640
1125.73	74.639
1125.87	74.639
1126.02	74.639
1126.17	74.639
1126.31	74.638
1126.46	74.638
1126.61	74.638
1126.76	74.638
1126.90	74.637
1127.05	74.637
1127.20	74.637
1127.34	74.636
1127.49	74.636
1127.64	74.636
1127.79	74.636
1127.93	74.635
1128.08	74.635
1128.23	74.635
1128.38	74.635
1128.52	74.634
1128.67	74.634
1128.82	74.634
1128.97	74.634
1129.11	74.633
1129.26	74.633
1129.41	74.633
1129.56	74.632
1129.70	74.632
1129.85	74.632
1130.00	74.632
1130.14	74.631
1130.29	74.631
1130.44	74.631
1130.59	74.631
1130.73	74.630
1130.88	74.630
1131.03	74.630
1131.18	74.630
1131.32	74.629
1131.47	74.629
1131.62	74.629
1131.77	74.628
1131.92	74.628
1132.06	74.628
1132.21	74.628
1132.36	74.627
1132.51	74.627
1132.65	74.627
1132.80	74.627
1132.95	74.626
1133.10	74.626
1133.24	74.626
1133.39	74.626
1133.54	74.625
1133.69	74.625
1133.83	74.625
1133.98	74.624
1134.13	74.624
1134.28	74.624
1134.43	74.624
1134.57	74.623
1134.72	74.623
1134.87	74.623
1135.02	74.623
1135.16	74.622
1135.31	74.622
1135.46	74.622
1135.61	74.622
1135.76	74.621
1135.90	74.621
1136.05	74.621
1136.20	74.620
1136.35	74.620
1136.50	74.620
1136.64	74.620
1136.79	74.619
1136.94	74.619
1137.09	74.619
1137.24	74.619
1137.38	74.618
1137.53	74.618
1137.68	74.618
1137.83	74.618
1137.98	74.617
1138.12	74.617
1138.27	74.617
1138.42	74.616
1138.57	74.616
1138.72	74.616
1138.86	74.616
1139.01	74.615
1139.16	74.615
1139.31	74.615
1139.46	74.615
1139.60	74.614
1139.75	74.614
1139.90	74.614
1140.05	74.614
1140.20	74.613
1140.35	74.613
1140.49	74.613
1140.64	74.612
1140.79	74.612
1140.94	74.612
1141.09	74.612
1141.23	74.611
1141.38	74.611
1141.53	74.611
1141.68	74.611
1141.83	74.610
1141.98	74.610
1142.12	74.610
1142.27	74.610
1142.42	74.609
1142.57	74.609
1142.72	74.609
1142.87	74.608
1143.01	74.608
1143.16	74.608
1143.31	74.608
1143.46	74.607
1143.61	74.607
1143.76	74.607
1143.91	74.607
1144.05	74.606
1144.20	74.606
1144.35	74.606
1144.50	74.606
1144.65	74.605
1144.80	74.605
1144.94	74.605
1145.09	74.604
1145.24	74.604
1145.39	74.604
1145.54	74.604
1145.69	74.603
1145.84	74.603
1145.98	74.603
1146.13	74.603
1146.28	74.602
1146.43	74.602
1146.58	74.602
1146.73	74.602
1146.88	74.601
1147.02	74.601
1147.17	74.601
1147.32	74.600
1147.47	74.600
1147.62	74.600
1147.77	74.600
1147.92	74.599
1148.07	74.599
1148.21	74.599
1148.36	74.599
1148.51	74.598
1148.66	74.598
1148.81	74.598
1148.96	74.598
1149.11	74.597
1149.26	74.597
